fit_id,group,rank,dataset,mass_hypothesis_MeV,bin_center_MeV,bin_width_MeV,observed,gp_mean,profiled_background,signal,total,in_fit
2015_rank1_m051,2015,1,2015,51,61.62500000000001,0.2500000000000002,18403.0,18175.902826729496,18175.902826729496,0.11865322236501898,18176.02147995186,False
2015_rank1_m051,2015,1,2015,51,61.875,0.24999999999999328,17504.0,17670.684380909788,17670.684380909788,0.08028384224686165,17670.764664752034,False
2015_rank1_m051,2015,1,2015,51,62.125,0.2500000000000002,17135.0,17178.88379460064,17178.88379460064,0.05383086566105306,17178.9376254663,False
2015_rank1_m051,2015,1,2015,51,62.37500000000001,0.2500000000000002,16593.0,16700.210940684323,16700.210940684323,0.035767549007360316,16700.24670823333,False
2015_rank1_m051,2015,1,2015,51,62.625000000000014,0.2500000000000002,16228.0,16234.379320950662,16234.379320950662,0.023550579549580616,16234.402871530212,False
2015_rank1_m051,2015,1,2015,51,62.875000000000014,0.2500000000000002,15797.0,15781.106036011392,15781.106036011392,0.015366275563637661,15781.121402286955,False
2015_rank1_m051,2015,1,2015,51,63.125,0.2500000000000002,15419.0,15340.111746195656,15340.111746195656,0.009935511582093349,15340.121681707238,False
2015_rank1_m051,2015,1,2015,51,63.375,0.2500000000000002,14947.0,14911.120640623149,14911.120640623149,0.006365997276241034,14911.127006620425,False
2015_rank1_m051,2015,1,2015,51,63.625,0.2500000000000141,14430.0,14493.860425810417,14493.860425810417,0.004042008844287128,14493.864467819261,False
2015_rank1_m051,2015,1,2015,51,63.875,0.2500000000000002,14027.0,14088.062310215311,14088.062310215311,0.0025432125942537825,14088.064853427906,False
2015_rank1_m051,2015,1,2015,51,64.125,0.24999999999998634,13546.0,13693.460997957458,13693.460997957458,0.001585705986621905,13693.462583663444,False
2015_rank1_m051,2015,1,2015,51,64.375,0.2500000000000002,13289.0,13309.794692739208,13309.794692739208,0.0009797544805714312,13309.795672493688,False
2015_rank1_m051,2015,1,2015,51,64.625,0.2500000000000002,12885.0,12936.805102086642,12936.805102086642,0.0005998828456549224,12936.805701969488,False
2015_rank1_m051,2015,1,2015,51,64.875,0.2500000000000002,12716.0,12574.237446819925,12574.237446819925,0.0003639738790904737,12574.237810793804,False
2015_rank1_m051,2015,1,2015,51,65.125,0.2500000000000002,11985.0,12221.840481780431,12221.840481780431,0.00021884094559949515,12221.840700621377,False
2015_rank1_m051,2015,1,2015,51,65.375,0.2500000000000002,12030.0,11879.366513172316,11879.366513172316,0.00013038917250883546,11879.366643561489,False
2015_rank1_m051,2015,1,2015,51,65.625,0.2500000000000002,11583.0,11546.571417894824,11546.571417894824,7.698552309502461e-05,11546.571494880347,False
2015_rank1_m051,2015,1,2015,51,65.875,0.2500000000000002,11286.0,11223.214674537736,11223.214674537736,4.504340266661866e-05,11223.214719581138,False
2015_rank1_m051,2015,1,2015,51,66.125,0.2500000000000002,10942.0,10909.05938527076,10909.05938527076,2.6116073813018735e-05,10909.059411386834,False
2015_rank1_m051,2015,1,2015,51,66.375,0.2500000000000002,10521.0,10603.87230879659,10603.87230879659,1.5005110752694045e-05,10603.872323801701,False
2015_rank1_m051,2015,1,2015,51,66.625,0.2500000000000002,10433.0,10307.423885124977,10307.423885124977,8.54328851653422e-06,10307.423893668267,False
2015_rank1_m051,2015,1,2015,51,66.875,0.2500000000000002,10183.0,10019.488267405097,10019.488267405097,4.820203824783208e-06,10019.4882722253,False
2015_rank1_m051,2015,1,2015,51,67.125,0.2500000000000002,9670.0,9739.843349890003,9739.843349890003,2.695011364098466e-06,9739.843352585014,False
2015_rank1_m051,2015,1,2015,51,67.375,0.2500000000000002,9606.0,9468.27079557713,9468.27079557713,1.4931724005739688e-06,9468.270797070301,False
2015_rank1_m051,2015,1,2015,51,67.625,0.2500000000000002,9043.0,9204.556064246839,9204.556064246839,8.198120308432129e-07,9204.55606506665,False
2015_rank1_m051,2015,1,2015,51,67.875,0.2500000000000002,9045.0,8948.488434111803,8948.488434111803,4.4603871562184123e-07,8948.488434557841,False
2015_rank1_m051,2015,1,2015,51,68.125,0.2500000000000002,8744.0,8699.861027835357,8699.861027835357,2.404851222991254e-07,8699.861028075842,False
2015_rank1_m051,2015,1,2015,51,68.375,0.2500000000000002,8435.0,8458.470830827935,8458.470830827935,1.2848477508519855e-07,8458.47083095642,False
2015_rank1_m051,2015,1,2015,51,68.625,0.2500000000000002,8269.0,8224.118708441181,8224.118708441181,6.802709054425096e-08,8224.118708509208,False
2015_rank1_m051,2015,1,2015,51,68.875,0.2500000000000002,8079.0,7996.609422346493,7996.609422346493,3.56904968699447e-08,7996.609422382184,False
2015_rank1_m051,2015,1,2015,51,69.125,0.2500000000000002,7683.0,7775.7516383625225,7775.7516383625225,1.8556068114894212e-08,7775.751638381079,False
2015_rank1_m051,2015,1,2015,51,69.375,0.2500000000000002,7643.0,7561.357938032307,7561.357938032307,9.559954518735187e-09,7561.357938041867,False
2015_rank1_m051,2015,1,2015,51,69.625,0.2500000000000002,7478.0,7353.244819395416,7353.244819395416,4.880708390479516e-09,7353.244819400296,False
2015_rank1_m051,2015,1,2015,51,69.87499999999999,0.2500000000000002,7111.0,7151.232699469796,7151.232699469796,2.469496535058301e-09,7151.232699472265,False
2015_rank1_m051,2015,1,2015,51,70.125,0.2500000000000002,6843.0,6955.145909540248,6955.145909540248,1.239182971414581e-09,6955.145909541487,False
2015_rank1_m051,2015,1,2015,51,70.375,0.2500000000000002,6774.0,6764.8126900075695,6764.8126900075695,6.1452325269537e-10,6764.812690008184,False
2015_rank1_m051,2015,1,2015,51,70.62500000000001,0.2500000000000002,6593.0,6580.065178116776,6580.065178116776,3.028269224622545e-10,6580.065178117079,False
2015_rank1_m051,2015,1,2015,51,70.87500000000001,0.2500000000000002,6234.0,6400.739393255212,6400.739393255212,1.4697875734569674e-10,6400.73939325536,False
2015_rank1_m051,2015,1,2015,51,71.125,0.2500000000000002,6132.0,6226.675220197535,6226.675220197535,7.222232041986822e-11,6226.675220197607,False
2015_rank1_m051,2015,1,2015,51,71.375,0.2500000000000002,5890.0,6057.716385403158,6057.716385403158,3.421057283046389e-11,6057.716385403192,False
2015_rank1_m051,2015,1,2015,51,71.625,0.2500000000000002,5707.0,5893.710432417087,5893.710432417087,1.6471757288741874e-11,5893.710432417103,False
2015_rank1_m051,2015,1,2015,51,71.875,0.2500000000000002,5723.0,5734.508693365027,5734.508693365027,7.602349517880865e-12,5734.508693365035,False
2015_rank1_m051,2015,1,2015,51,72.125,0.2500000000000002,5620.0,5579.966254867731,5579.966254867731,3.8011747589404326e-12,5579.966254867734,False
2015_rank1_m051,2015,1,2015,51,72.375,0.2500000000000002,5387.0,5429.941925083785,5429.941925083785,1.2670582529801442e-12,5429.9419250837855,False
2015_rank1_m051,2015,1,2015,51,72.62500000000001,0.2500000000000002,5252.0,5284.298192826801,5284.298192826801,1.2670582529801442e-12,5284.298192826802,False
2015_rank1_m051,2015,1,2015,51,72.87500000000001,0.2500000000000002,5115.0,5142.90118773721,5142.90118773721,0.0,5142.90118773721,False
2015_rank1_m051,2015,1,2015,51,73.12500000000001,0.2500000000000002,4874.0,5005.620634659207,5005.620634659207,0.0,5005.620634659207,False
2015_rank1_m051,2015,1,2015,51,73.375,0.2500000000000002,4980.0,4872.329808563657,4872.329808563657,0.0,4872.329808563657,False
2015_rank1_m051,2015,1,2015,51,73.625,0.2500000000000002,4761.0,4742.9054837649655,4742.9054837649655,0.0,4742.9054837649655,False
2015_rank1_m051,2015,1,2015,51,73.875,0.2500000000000002,4660.0,4617.227883535478,4617.227883535478,0.0,4617.227883535478,False
2015_rank1_m051,2015,1,2015,51,74.125,0.2500000000000002,4552.0,4495.180626141995,4495.180626141995,0.0,4495.180626141995,False
2015_rank1_m051,2015,1,2015,51,74.375,0.2500000000000002,4419.0,4376.650670123397,4376.650670123397,0.0,4376.650670123397,False
2015_rank1_m051,2015,1,2015,51,74.625,0.24999999999998634,4259.0,4261.528256614568,4261.528256614568,0.0,4261.528256614568,False
2015_rank1_m051,2015,1,2015,51,74.87500000000001,0.2500000000000141,4188.0,4149.706851364299,4149.706851364299,0.0,4149.706851364299,False
2015_rank1_m051,2015,1,2015,51,75.125,0.24999999999998634,4016.0,4041.0830848063742,4041.0830848063742,0.0,4041.0830848063742,False
2015_rank1_m051,2015,1,2015,51,75.37500000000001,0.2500000000000002,4113.0,3935.556690568724,3935.556690568724,0.0,3935.556690568724,False
2015_rank1_m051,2015,1,2015,51,75.62500000000001,0.2500000000000002,3899.0,3833.0304444031412,3833.0304444031412,0.0,3833.0304444031412,False
2015_rank1_m051,2015,1,2015,51,75.875,0.2500000000000002,3775.0,3733.410100195489,3733.410100195489,0.0,3733.410100195489,False
2015_rank1_m051,2015,1,2015,51,76.12500000000001,0.2500000000000002,3637.0,3636.6043271860012,3636.6043271860012,0.0,3636.6043271860012,False
2015_rank1_m051,2015,1,2015,51,76.375,0.2500000000000002,3578.0,3542.5246455905076,3542.5246455905076,0.0,3542.5246455905076,False
2015_rank1_m051,2015,1,2015,51,76.62500000000001,0.2500000000000002,3445.0,3451.0853615461056,3451.0853615461056,0.0,3451.0853615461056,False
2015_rank1_m051,2015,1,2015,51,76.875,0.2500000000000002,3420.0,3362.2035031000214,3362.2035031000214,0.0,3362.2035031000214,False
2015_rank1_m051,2015,1,2015,51,77.12500000000001,0.2500000000000002,3255.0,3275.798754491941,3275.798754491941,0.0,3275.798754491941,False
2015_rank1_m051,2015,1,2015,51,77.375,0.2500000000000002,3218.0,3191.7933916336224,3191.7933916336224,0.0,3191.7933916336224,False
2015_rank1_m051,2015,1,2015,51,77.62500000000001,0.2500000000000002,3109.0,3110.112216311232,3110.112216311232,0.0,3110.112216311232,False
2015_rank1_m051,2015,1,2015,51,77.87500000000001,0.2500000000000002,3024.0,3030.682492413799,3030.682492413799,0.0,3030.682492413799,False
2015_rank1_m051,2015,1,2015,51,78.125,0.2500000000000002,2898.0,2953.4338808217008,2953.4338808217008,0.0,2953.4338808217008,False
2015_rank1_m051,2015,1,2015,51,78.37500000000001,0.2500000000000002,2819.0,2878.298375109022,2878.298375109022,0.0,2878.298375109022,False
2015_rank1_m051,2015,1,2015,51,78.625,0.2500000000000141,2803.0,2805.2102384343575,2805.2102384343575,0.0,2805.2102384343575,False
2015_rank1_m051,2015,1,2015,51,78.87500000000001,0.24999999999998634,2694.0,2734.1059396849323,2734.1059396849323,0.0,2734.1059396849323,False
2015_rank1_m051,2015,1,2015,51,79.125,0.2500000000000141,2742.0,2664.9240913429244,2664.9240913429244,0.0,2664.9240913429244,False
2015_rank1_m051,2015,1,2015,51,79.37500000000001,0.24999999999998634,2524.0,2597.6053877920795,2597.6053877920795,0.0,2597.6053877920795,False
2015_rank1_m051,2015,1,2015,51,79.62500000000001,0.2500000000000002,2633.0,2532.0925436503303,2532.0925436503303,0.0,2532.0925436503303,False
2015_rank1_m051,2015,1,2015,51,79.87500000000001,0.2500000000000002,2484.0,2468.3302338527765,2468.3302338527765,0.0,2468.3302338527765,False
2015_rank1_m051,2015,1,2015,51,80.12500000000001,0.2500000000000002,2412.0,2406.2650340812124,2406.2650340812124,0.0,2406.2650340812124,False
2015_rank1_m051,2015,1,2015,51,80.375,0.2500000000000002,2283.0,2345.845362196201,2345.845362196201,0.0,2345.845362196201,False
2015_rank1_m051,2015,1,2015,51,80.625,0.2500000000000002,2240.0,2287.02142054708,2287.02142054708,0.0,2287.02142054708,False
2015_rank1_m051,2015,1,2015,51,80.875,0.2500000000000141,2244.0,2229.7451395358084,2229.7451395358084,0.0,2229.7451395358084,False
2015_rank1_m051,2015,1,2015,51,81.125,0.24999999999998634,2192.0,2173.9701213348294,2173.9701213348294,0.0,2173.9701213348294,False
2015_rank1_m051,2015,1,2015,51,81.37499999999999,0.2500000000000141,2075.0,2119.651586204883,2119.651586204883,0.0,2119.651586204883,False
2015_rank1_m051,2015,1,2015,51,81.625,0.24999999999998634,2127.0,2066.7463182672764,2066.7463182672764,0.0,2066.7463182672764,False
2015_rank1_m051,2015,1,2015,51,81.875,0.2500000000000002,2055.0,2015.2126132382302,2015.2126132382302,0.0,2015.2126132382302,False
2015_rank1_m051,2015,1,2015,51,82.125,0.2500000000000002,1922.0,1965.0102271864412,1965.0102271864412,0.0,1965.0102271864412,False
2015_rank1_m051,2015,1,2015,51,82.375,0.2500000000000002,1950.0,1916.1003261462486,1916.1003261462486,0.0,1916.1003261462486,False
2015_rank1_m051,2015,1,2015,51,82.62499999999999,0.2500000000000141,1847.0,1868.4454371550573,1868.4454371550573,0.0,1868.4454371550573,False
2015_rank1_m051,2015,1,2015,51,82.875,0.24999999999998634,1816.0,1822.0094002504345,1822.0094002504345,0.0,1822.0094002504345,False
2015_rank1_m051,2015,1,2015,51,83.12499999999999,0.2500000000000141,1739.0,1776.75732152216,1776.75732152216,0.0,1776.75732152216,False
2015_rank1_m051,2015,1,2015,51,83.375,0.24999999999998634,1705.0,1732.6555279333795,1732.6555279333795,0.0,1732.6555279333795,False
2015_rank1_m051,2015,1,2015,51,83.625,0.2500000000000141,1605.0,1689.6715221904008,1689.6715221904008,0.0,1689.6715221904008,False
2015_rank1_m051,2015,1,2015,51,83.875,0.24999999999998634,1673.0,1647.7739400701626,1647.7739400701626,0.0,1647.7739400701626,False
2015_rank1_m051,2015,1,2015,51,84.125,0.2500000000000002,1587.0,1606.9325077744804,1606.9325077744804,0.0,1606.9325077744804,False
2015_rank1_m051,2015,1,2015,51,84.375,0.2500000000000002,1596.0,1567.1180012602656,1567.1180012602656,0.0,1567.1180012602656,False
2015_rank1_m051,2015,1,2015,51,84.625,0.2500000000000002,1512.0,1528.3022062512157,1528.3022062512157,0.0,1528.3022062512157,False
2015_rank1_m051,2015,1,2015,51,84.87499999999999,0.2500000000000141,1451.0,1490.4578795773436,1490.4578795773436,0.0,1490.4578795773436,False
2015_rank1_m051,2015,1,2015,51,85.125,0.24999999999998634,1345.0,1453.558711651172,1453.558711651172,0.0,1453.558711651172,False
2015_rank1_m051,2015,1,2015,51,85.37499999999999,0.2500000000000141,1392.0,1417.5792900663705,1417.5792900663705,0.0,1417.5792900663705,False
2015_rank1_m051,2015,1,2015,51,85.625,0.24999999999998634,1380.0,1382.4950642927529,1382.4950642927529,0.0,1382.4950642927529,False
2015_rank1_m051,2015,1,2015,51,85.875,0.2500000000000002,1407.0,1348.2823115531546,1348.2823115531546,0.0,1348.2823115531546,False
2015_rank1_m051,2015,1,2015,51,86.125,0.2500000000000002,1339.0,1314.9181036708587,1314.9181036708587,0.0,1314.9181036708587,False
2015_rank1_m051,2015,1,2015,51,86.37500000000001,0.24999999999998634,1239.0,1282.380275281352,1282.380275281352,0.0,1282.380275281352,False
2015_rank1_m051,2015,1,2015,51,86.62500000000001,0.2500000000000141,1226.0,1250.6473927323163,1250.6473927323163,0.0,1250.6473927323163,False
2015_rank1_m051,2015,1,2015,51,86.87500000000001,0.24999999999998634,1223.0,1219.6987244372872,1219.6987244372872,0.0,1219.6987244372872,False
2015_rank1_m051,2015,1,2015,51,87.12500000000001,0.2500000000000141,1265.0,1189.51421190755,1189.51421190755,0.0,1189.51421190755,False
2015_rank1_m051,2015,1,2015,51,87.37500000000001,0.24999999999998634,1202.0,1160.0744421972104,1160.0744421972104,0.0,1160.0744421972104,False
2015_rank1_m051,2015,1,2015,51,87.62500000000001,0.2500000000000141,1117.0,1131.3606211144229,1131.3606211144229,0.0,1131.3606211144229,False
2015_rank1_m051,2015,1,2015,51,87.87500000000001,0.24999999999998634,1100.0,1103.3545473488123,1103.3545473488123,0.0,1103.3545473488123,False
2015_rank1_m051,2015,1,2015,51,88.12500000000001,0.2500000000000141,1080.0,1076.0385880036586,1076.0385880036586,0.0,1076.0385880036586,False
2015_rank1_m051,2015,1,2015,51,88.37500000000001,0.24999999999998634,1069.0,1049.395654499482,1049.395654499482,0.0,1049.395654499482,False
2015_rank1_m051,2015,1,2015,51,88.62500000000001,0.2500000000000002,1005.0,1023.4091799890828,1023.4091799890828,0.0,1023.4091799890828,False
2015_rank1_m051,2015,1,2015,51,88.87500000000001,0.2500000000000141,984.0,998.0630972013433,998.0630972013433,0.0,998.0630972013433,False
2015_rank1_m051,2015,1,2015,51,89.12500000000001,0.24999999999998634,936.0,973.3418176550067,973.3418176550067,0.0,973.3418176550067,False
2015_rank1_m051,2015,1,2015,51,89.37500000000001,0.2500000000000141,909.0,949.2302113139905,949.2302113139905,0.0,949.2302113139905,False
2015_rank1_m051,2015,1,2015,51,89.62500000000001,0.24999999999998634,923.0,925.7135875008796,925.7135875008796,0.0,925.7135875008796,False
2015_rank1_m051,2015,1,2015,51,89.87500000000001,0.2500000000000141,971.0,902.7776761870502,902.7776761870502,0.0,902.7776761870502,False
2015_rank1_m051,2015,1,2015,51,90.12500000000001,0.24999999999998634,954.0,880.4086107570893,880.4086107570893,0.0,880.4086107570893,False
2015_rank1_m051,2015,1,2015,51,90.37500000000001,0.2500000000000141,781.0,858.5929107616545,858.5929107616545,0.0,858.5929107616545,False
2015_rank1_m051,2015,1,2015,51,90.62500000000001,0.2500000000000002,852.0,837.3174661926639,837.3174661926639,0.0,837.3174661926639,False
2015_rank1_m051,2015,1,2015,51,90.87500000000001,0.24999999999998634,810.0,816.569522011508,816.569522011508,0.0,816.569522011508,False
2015_rank1_m051,2015,1,2015,51,91.12500000000001,0.2500000000000141,821.0,796.3366636206299,796.3366636206299,0.0,796.3366636206299,False
2015_rank1_m051,2015,1,2015,51,91.37500000000001,0.24999999999998634,753.0,776.6068029905132,776.6068029905132,0.0,776.6068029905132,False
2015_rank1_m051,2015,1,2015,51,91.62500000000001,0.2500000000000141,743.0,757.3681654476206,757.3681654476206,0.0,757.3681654476206,False
2015_rank1_m051,2015,1,2015,51,91.875,0.24999999999998634,729.0,738.6092771608747,738.6092771608747,0.0,738.6092771608747,False
