mass_MeV,width_scale,sigma_template_MeV,n_fixed_fit_bins,template_fraction_in_fixed_window,signed_r,excess_Z_reference,deficit_magnitude_reference,p0_asymptotic_fixed_width_reference,A_hat_window,sigma_A_window,raw_signed_twice_delta_nll,signed_fallback_source,signed_fallback_nll_improvement,bounded_feasible_fallbacks,signed_feasible_fallbacks,covariance_diagonal_load_relative,nominal_saved_r,post_selection_width_scan,eps2_90,epsilon_90,A90_full_template_events,A90_fitted_window_events,signal_yield_per_eps2_total,signal_yield_per_eps2_fitted_window,nominal_saved_eps2_90,cls_at_limit,limit_optimizer_ok,limit_convergence_reason,limit_numerical_method,limit_initial_error,limit_ratio_to_nominal
63,0.9,1.8922165875,15,0.9863078710619082,0.4621462732257454,0.4621462732257454,0.0,0.32198821433509905,2785.5254832943533,6038.328868217728,0.2135791778564453,none,0.0,0,0,1e-06,0.639789315354666,True,4.276885974577309e-06,0.0020680633391115728,11947.694966039295,11784.105586051295,2793550035.4834933,2755300388.202643,5.237726853987156e-06,0.09999997673074515,True,bracket_width,production,,0.8165538398053239
63,1.0,2.102462875,15,0.9736312259705763,0.6397892687732012,0.6397892687732012,0.0,0.2611548050815391,4367.08141909339,6834.3174355860365,0.4093303084373474,none,0.0,0,0,1e-06,0.639789315354666,True,5.237726854112852e-06,0.0022886080603967233,14631.852039159803,14246.028039107237,2793550035.4834933,2719887545.857941,5.237726853987156e-06,0.10000006877859642,True,bracket_width,production,,1.0
63,1.1,2.3127091625000005,15,0.9566397450390357,0.7901874869631068,0.7901874869631068,0.0,0.21470914131632857,5996.128942348547,7595.249613210737,0.6243962645530701,none,0.0,0,0,1e-06,0.639789315354666,True,6.262641256195029e-06,0.0025025269741193656,17495.00170346401,16736.413969059307,2793550035.4834933,2672420993.698718,5.237726853987156e-06,0.10000006582321387,True,bracket_width,production,,1.195679238461505
63,1.2,2.5229554500000004,15,0.9360936274352839,0.9116035709014894,0.9116035709014894,0.0,0.18098872096773766,7542.685849734761,8279.83199664522,0.8310210704803467,none,0.0,0,0,1e-06,0.639789315354666,True,7.290961956482887e-06,0.0027001781342131646,20367.66703224157,19066.043314605053,2793550035.4834933,2615024386.1377096,5.237726853987156e-06,0.10000001432343442,True,bracket_width,production,,1.3920088159537685
64,0.8,1.6895952000000003,15,0.9941766044491491,1.6769483010404607,1.6769483010404607,0.0,0.04677629592397107,8788.415902656918,5262.517163580076,2.812155604362488,none,0.0,0,0,1e-06,2.020100024645652,True,5.3159045729319356e-06,0.0023056245515980993,15727.828363739,15636.238998021056,2958636323.87676,2941407014.27171,7.83580598492397e-06,0.10000016880036784,True,bracket_width,production,,0.6784119697836424
64,0.9,1.9007946000000004,15,0.9858809682338575,1.8591132260223349,1.8591132260223349,0.0,0.03150554547509225,11162.803072053624,6027.228700428062,3.456301987171173,none,0.0,0,0,1e-06,2.020100024645652,True,6.51549584118883e-06,0.0025525469322206064,19276.982663809238,19004.810333223537,2958636323.87676,2916863243.635481,7.83580598492397e-06,0.09999987220394081,True,bracket_width,tighter_optimizer_retry,"profile likelihood nesting failed: checks={'unbounded_le_bounded': True, 'unbounded_le_null': True, 'bounded_le_null': True, 'denominator_le_fixed': False}, tolerance=1.01728e-06, nll={'nll_unbounded': -176987834.42956367, 'nll_bounded': -176987834.42956367, 'nll_null': -176987832.70141268, 'nll_fixed': -176987834.42957792, 'denom_nll': -176987834.42956367}",0.8315029562880455
64,1.0,2.111994,15,0.9729498161186889,2.020100024645652,2.020100024645652,0.0,0.02168650665582055,13687.860544920344,6797.155110067891,4.080804109573364,none,0.0,0,0,1e-06,2.020100024645652,True,7.835805984713495e-06,0.002799250968511665,23183.30021322425,22556.187679480896,2958636323.87676,2878604667.2779675,7.83580598492397e-06,0.09999981736689367,True,bracket_width,production,,1.0
64,1.1,2.3231934000000005,15,0.9556919501266449,2.1566521089977364,2.1566521089977364,0.0,0.015516390555627842,16195.422219479782,7530.437066887373,4.651148319244385,none,0.0,0,0,1e-06,2.020100024645652,True,9.133537064858237e-06,0.0030221742280778976,27022.814525564307,25825.486311847177,2958636323.87676,2827544918.0813084,7.83580598492397e-06,0.09999984692902301,True,bracket_width,production,,1.1656155196640172
64,1.2,2.5343928,15,0.9348920761795189,2.2628796748892857,2.2628796748892857,0.0,0.011821553822151784,18503.480992418252,8189.0900766892355,5.120624423027039,none,0.0,0,0,1e-06,2.020100024645652,True,1.0505659948580168e-05,0.003241243580569064,31082.42713016654,29058.71483242,2958636323.87676,2766005655.4892836,7.83580598492397e-06,0.10000004608258573,True,bracket_width,production,,1.3407248685170567
65,0.8,1.6973575000000003,15,0.9942159229239926,2.430274696168893,2.430274696168893,0.0,0.0075436915618353655,13038.865090025753,5380.5975227571735,5.906235098838806,none,0.0,0,0,1e-06,2.4028773389768285,True,6.426098254950551e-06,0.0025349750008531744,20026.78802060942,19910.951535113352,3116477094.81895,3098451151.0969057,8.420895898381368e-06,0.09999983863192125,True,bracket_width,production,,0.7631133709182897
65,0.9,1.9095271875000002,15,0.9858519779723307,2.4241054969466878,2.4241054969466878,0.0,0.007673073354151456,14895.415033653131,6160.677992263642,5.876287400722504,bounded,2.9802322387695312e-08,0,1,1e-06,2.4028773389768285,True,7.4187753931450425e-06,0.0027237429014400467,23120.44358434298,22793.335039222206,3116477094.81895,3072385108.2327237,8.420895898381368e-06,0.0999998431029864,True,bracket_width,production,,0.8809959751217867
65,1.0,2.121696875,15,0.9727807327241051,2.402877438198945,2.402877438198945,0.0,0.00813331912749688,16635.381205870326,6942.247540834149,5.773819923400879,bounded,2.9802322387695312e-08,0,1,1e-06,2.4028773389768285,True,8.420895898099295e-06,0.0029018779950403316,26243.529184281306,25529.199549151606,3116477094.81895,3031648871.815869,8.420895898381368e-06,0.09999985197145914,True,bracket_width,production,,1.0
65,1.1,2.3338665625000004,15,0.9553301221821731,2.3627161154217875,2.3627161154217875,0.0,0.009070780204578029,18101.013735439574,7681.563662130106,5.582427442073822,none,0.0,0,0,1e-06,2.4028773389768285,True,9.39700148386144e-06,0.003065452900284302,29285.539884433863,27977.358395967105,3116477094.81895,2977264443.7713313,8.420895898381368e-06,0.1000001939974071,True,bracket_width,production,,1.115914695725245
65,1.2,2.5460362500000002,15,0.9343113934668477,2.3037015842766952,2.3037015842766952,0.0,0.010619700426808692,19166.39203561219,8340.498617279729,5.307040989398956,none,0.0,0,0,1e-06,2.4028773389768285,True,1.0273678392447242e-05,0.003205257929160654,32017.6833895982,29914.48638331584,3116477094.81895,2911760057.1678066,8.420895898381368e-06,0.10000021949340691,True,bracket_width,production,,1.2200220162757436
66,0.8,1.7052572000000001,16,0.9966333144903075,2.478470088699756,2.478470088699756,0.0,0.006597358694795593,13480.053760548093,5438.88341459411,6.142813980579376,none,0.0,0,0,1e-06,2.365980602330801,True,6.286176933040588e-06,0.002507224946637335,20538.564673626784,20469.417785550202,3267258445.379519,3256258613.7150393,8.09837329627897e-06,0.09999983346396402,True,bracket_width,production,,0.7762267725767042
66,0.9,1.9184143500000004,16,0.9908478851320216,2.4236717573288273,2.4236717573288273,0.0,0.007682242900940585,15163.249316037625,6255.848912678665,5.874184787273407,none,0.0,0,0,1e-06,2.365980602330801,True,7.167971189847885e-06,0.0026773067044789404,23419.61440626758,23205.275405057662,3267258445.379519,3237356120.7840333,8.09837329627897e-06,0.10000016096902499,True,bracket_width,production,,0.8851120803447003
66,1.0,2.1315715,16,0.9810079616917697,2.365980652715529,2.365980652715529,0.0,0.008991192057236929,16816.922573939104,7106.6588703676125,5.5978644490242,none,0.0,0,0,1e-06,2.365980602330801,True,8.098376859862055e-06,0.002845764723209221,26459.49018925037,25956.970537959885,3267258445.379519,3205206547.8219824,8.09837329627897e-06,0.09999972641588427,True,bracket_width,production,,1.0
66,1.1,2.3447286500000004,16,0.9670295474808068,2.305730615969687,2.305730615969687,0.0,0.010562844639476451,18334.56880746481,7950.5716450574555,5.316393673419952,none,0.0,0,0,1e-06,2.365980602330801,True,9.041129189716156e-06,0.003006847051267516,29539.7057008674,28565.76823662601,3267258445.379519,3159535455.9382005,8.09837329627897e-06,0.10000005698377962,True,bracket_width,production,,1.1164125041558215
66,1.2,2.5578858,16,0.9493861557796511,2.240633622156895,2.240633622156895,0.0,0.012524908482785304,19594.20141782226,8743.465268535101,5.020439028739929,none,0.0,0,0,1e-06,2.365980602330801,True,9.947200114462688e-06,0.0031539182161975424,32500.073581858334,30855.119920436282,3267258445.379519,3101889935.397461,8.09837329627897e-06,0.1000001411131268,True,bracket_width,production,,1.2282955321286597
67,0.8,1.7132943000000003,15,0.9937456640445633,1.3044705695988172,1.3044705695988172,0.0,0.09603659383354336,7088.706270789111,5436.268845091708,1.701643466949463,none,0.0,0,0,1e-06,1.1534717534678196,True,4.238190851514848e-06,0.0020586866812399717,14451.903827645849,14361.51676591209,3409922850.095421,3388596047.0088034,5.252571974604276e-06,0.10000006409530969,True,bracket_width,production,,0.8068791578520824
67,0.9,1.9274560875000002,15,0.9849296950444282,1.251397257932244,1.251397257932244,0.0,0.10539478860623995,7743.845683002771,6190.5600803414,1.5659950971603394,none,0.0,0,0,1e-06,1.1534717534678196,True,4.782256639032146e-06,0.002186837131345667,16307.126188456243,16061.372823847214,3409922850.095421,3358534272.8695097,5.252571974604276e-06,0.10000011192266522,True,bracket_width,production,,0.9104599921817063
67,1.0,2.141617875,15,0.9713183464156473,1.1534716501195628,1.1534716501195628,0.0,0.12435842365940955,7996.840549021666,6935.360138153025,1.3304968476295471,none,0.0,0,0,1e-06,1.1534717534678196,True,5.252571974714206e-06,0.002291849029651431,17910.865198348798,17397.15196733372,3409922850.095421,3312120624.159616,5.252571974604276e-06,0.10000007245323428,True,bracket_width,production,,1.0
67,1.1,2.3557796625000003,15,0.9533084301829121,1.0207982576273904,1.0207982576273904,0.0,0.15367501504560493,7785.467732645442,7630.135402796755,1.042029082775116,none,0.0,0,0,1e-06,1.1534717534678196,True,5.620243515426362e-06,0.0023707052780610168,19164.59678635297,18269.77167748663,3409922850.095421,3250708199.269307,5.252571974604276e-06,0.09999989815457849,True,bracket_width,production,,1.069998382217725
67,1.2,2.56994145,15,0.9317620705841544,0.8652488070074419,0.8652488070074419,0.0,0.19345112108617132,7129.499757273903,8242.312248375049,0.7486554980278015,none,0.0,0,0,1e-06,1.1534717534678196,True,5.876527147171081e-06,0.0024241549346465216,20038.504198344726,18671.118163258954,3409922850.095421,3177236775.3371305,5.252571974604276e-06,0.10000000083077853,True,bracket_width,production,,1.1187904088626648
68,0.8,1.7214688000000005,16,0.9962313651616059,-0.5295360630027158,0.0,0.5295360630027158,0.5,-2890.5002460910464,5452.722264890961,0.28040844202041626,none,0.0,0,0,1e-06,-0.519762546995204,True,2.08834931900227e-06,0.0014451122167507512,7399.5381646853,7371.652007369841,3543247337.6726575,3529894132.3148575,2.748865000279625e-06,0.09999996806356527,True,bracket_width,production,,0.759713073484777
68,0.9,1.9366524000000003,16,0.9900172725396205,-0.518053807888316,0.0,0.518053807888316,0.5,-3232.455757075262,6232.834928607551,0.26837974786758423,none,0.0,0,0,1e-06,-0.519762546995204,True,2.4121155099892036e-06,0.0015530986800551998,8546.72185892817,8461.40226393082,3543247337.6726575,3507876065.175956,2.748865000279625e-06,0.09999992333758932,True,bracket_width,production,,0.877494809426663
68,1.0,2.1518360000000003,16,0.9796424470228442,-0.5197623749801512,0.0,0.5197623749801512,0.5,-3657.975865602838,7031.871232264743,0.2701529264450073,none,0.0,0,0,1e-06,-0.519762546995204,True,2.748865844078588e-06,0.001657970399035697,9739.911583650759,9541.630817593776,3543247337.6726575,3471115492.2848206,2.748865000279625e-06,0.1000000031541971,True,cls_residual,production,,1.0
68,1.1,2.3670196000000003,16,0.9650919748425097,-0.5285066004713572,0.0,0.5285066004713572,0.5,-4130.03243968163,7811.3039965697735,0.27931922674179077,none,0.0,0,0,1e-06,-0.519762546995204,True,3.0891899062401415e-06,0.001757609144901147,10945.763910850628,10563.668908882706,3543247337.6726575,3419559570.46997,2.748865000279625e-06,0.10000005216975784,True,bracket_width,production,,1.1238052642309393
68,1.2,2.5822032000000004,16,0.9468950890509487,-0.5395804970960074,0.0,0.5395804970960074,0.5,-4605.456878290287,8532.811785600928,0.2911471128463745,none,0.0,0,0,1e-06,-0.519762546995204,True,3.426576470225574e-06,0.0018511014208372199,12141.207955458538,11496.450188169998,3543247337.6726575,3355083503.335088,2.748865000279625e-06,0.10000006572135199,True,bracket_width,production,,1.2465419065855332
69,0.8,1.7297807000000003,16,0.996061631669992,-2.283660960244283,0.0,2.283660960244283,0.5,-12411.015411459079,5432.866905042787,5.2151073813438416,none,0.0,0,0,1e-06,-2.353284718436404,True,1.1487931072312057e-06,0.0010718176651050334,4213.9154303107925,4197.319479234724,3668123880.432285,3653677457.5110435,1.4679678560054414e-06,0.10000000689310701,True,bracket_width,production,,0.7825737481272507
69,0.9,1.9460032875000004,16,0.9896555474754722,-2.332780982671413,0.0,2.332780982671413,0.5,-14439.493381921298,6188.37531405505,5.441867113113403,none,0.0,0,0,1e-06,-2.353284718436404,True,1.2994630984598523e-06,0.001139939953883472,4766.591623201113,4717.283842451097,3668123880.432285,3630179147.097066,1.4679678560054414e-06,0.09999993920552973,True,bracket_width,production,,0.8852122293506337
69,1.0,2.1622258750000003,16,0.9790332307968632,-2.3532848070853682,0.0,2.3532848070853682,0.5,-16367.701897680641,6954.198713251535,5.53794938325882,none,0.0,0,0,1e-06,-2.353284718436404,True,1.4679678560395637e-06,0.0012115972334235349,5384.687948445706,5271.7884389997325,3668123880.432285,3591215173.6227465,1.4679678560054414e-06,0.10000005985982718,True,bracket_width,production,,1.0
69,1.1,2.3784484625000006,16,0.964210897290437,-2.347262801779517,0.0,2.347262801779517,0.5,-18059.00035058825,7693.0546746198725,5.509642660617828,none,0.0,0,0,1e-06,-2.353284718436404,True,1.6518927881453558e-06,0.0012852598134794988,6059.3473841098485,5842.48877822702,3668123880.432285,3536845018.124093,1.4679678560054414e-06,0.10000002432649194,True,bracket_width,production,,1.1252922067394608
69,1.2,2.59467105,16,0.9457449692117075,-2.316996249989853,0.0,2.316996249989853,0.5,-19393.27613237096,8369.960193652492,5.368471622467041,none,0.0,0,0,1e-06,-2.353284718436404,True,1.8475815069800687e-06,0.001359257704403425,6777.157846798658,6409.462939163479,3668123880.432285,3469109706.36416,1.4679678560054414e-06,0.10000004818249253,True,bracket_width,production,,1.2585980676475208
70,0.8,1.7382300000000004,15,0.9929604776974336,-3.2335913164821335,0.0,3.2335913164821335,0.5,-17528.749757594884,5418.63484012482,10.456112802028656,none,0.0,0,0,1e-06,-3.3724140397492333,True,8.769471755964884e-07,0.000936454577433678,3318.1448236704755,3294.786669181102,3783745379.433505,3757109619.4477506,1.0904394755562134e-06,0.09999999759178771,True,cls_residual,production,,0.8042144431234556
70,0.9,1.9555087500000004,15,0.9834181983737766,-3.3324904041624315,0.0,3.3324904041624315,0.5,-20387.217919093786,6115.8563317872295,11.105492293834686,none,0.0,0,0,1e-06,-3.3724140397492333,True,9.769426428211678e-07,0.0009884040888326836,3696.5022107461505,3635.2075443766616,3783745379.433505,3721004064.1475997,1.0904394755562134e-06,0.1000000322695793,True,bracket_width,production,,0.8959164306853246
70,1.0,2.1727875000000005,15,0.9689534225316699,-3.3724138453332735,0.0,3.3724138453332735,0.5,-22893.65000790622,6787.153703622117,11.373175144195557,none,0.0,0,0,1e-06,-3.3724140397492333,True,1.090439475558968e-06,0.0010442411003015386,4125.945327198139,3997.848845967188,3783745379.433505,3666273035.3904867,1.0904394755562134e-06,0.0999999657324472,True,bracket_width,production,,1.0
70,1.1,2.3900662500000003,15,0.9500710927026456,-3.3620881945214465,0.0,3.3620881945214465,0.5,-24876.595305440802,7398.4240870380845,11.303637027740479,none,0.0,0,0,1e-06,-3.3724140397492333,True,1.2151039959124315e-06,0.0011023175567468893,4597.644130064851,4368.088782508617,3783745379.433505,3594827107.1469765,1.0904394755562134e-06,0.10000004521923128,True,bracket_width,production,,1.1143250250451173
70,1.2,2.6073450000000005,15,0.927710334292923,-3.3116562866453987,0.0,3.3116562866453987,0.5,-26249.385460962672,7926.307395717551,10.96706736087799,none,0.0,0,0,1e-06,-3.3724140397492333,True,1.3485543382409104e-06,0.0011612727234551368,5102.586246234053,4733.7219922522645,3783745379.433505,3510219690.83356,1.0904394755562134e-06,0.09999999699711018,True,bracket_width,production,,1.2367071886769605
71,0.8,1.7468167,16,0.9957948715179082,-3.6565524897199144,0.0,3.6565524897199144,0.5,-19820.1915539695,5403.755028626904,13.370376110076904,none,0.0,0,0,1e-06,-4.018785746758029,True,7.699447620737978e-07,0.0008774649634451496,2996.5456281083707,2983.944768739725,3891896894.054274,3875530967.575722,9.22004017783275e-07,0.09999995454642391,True,bracket_width,production,,0.8350774478529741
71,0.9,1.9651687875,16,0.9890506361758196,-3.8475617063108856,0.0,3.8475617063108856,0.5,-23620.077652576536,6122.568497837304,14.803731083869934,none,0.0,0,0,1e-06,-4.018785746758029,True,8.437051386407331e-07,0.0009185342337881224,3283.6134085735,3247.6599307050715,3891896894.054274,3849283098.995076,9.22004017783275e-07,0.10000001295026896,True,bracket_width,production,,0.9150775076628319
71,1.0,2.183520875,16,0.9779717053301253,-4.018785665184746,0.0,4.018785665184746,0.5,-27503.68698704844,6840.705423167416,16.150638222694397,none,0.0,0,0,1e-06,-4.018785746758029,True,9.22004017775075e-07,0.0009602104028675565,3588.3445730843764,3509.299461451428,3891896894.054274,3806165042.4472766,9.22004017783275e-07,0.1000000475109182,True,bracket_width,production,,1.0
71,1.1,2.4018729625,16,0.9626309205164325,-4.140980140282829,0.0,4.140980140282829,0.5,-31217.5760937725,7523.343450539234,17.147716522216797,none,0.0,0,0,1e-06,-4.018785746758029,True,1.0038873735399133e-06,0.0010019418014734754,3907.0261510602913,3761.024180276943,3891896894.054274,3746460289.6785107,9.22004017783275e-07,0.09999994339247113,True,bracket_width,production,,1.0888101940840065
