mass_MeV,dataset,bin_center_GeV,bin_center_MeV,observed_events,gp_mean_events,joint_profiled_background_events,independent_profiled_background_events,shared_signal_events,shared_total_events,independent_signed_signal_events,independent_signed_total_events,in_fitted_window,bin_width_MeV
66,2016,0.120375,120.375,40461.0,40311.44392433391,40311.44392433391,40311.44392433391,0.0,40311.44392433391,0.0,40311.44392433391,False,0.24999999999998634
66,2016,0.120625,120.625,39850.0,39765.829340350945,39765.829340350945,39765.829340350945,0.0,39765.829340350945,0.0,39765.829340350945,False,0.2500000000000141
66,2016,0.120875,120.875,39148.0,39227.09949654251,39227.09949654251,39227.09949654251,0.0,39227.09949654251,0.0,39227.09949654251,False,0.2500000000000002
66,2016,0.121125,121.125,38835.0,38695.18448249054,38695.18448249054,38695.18448249054,0.0,38695.18448249054,0.0,38695.18448249054,False,0.24999999999998634
66,2016,0.12137499999999998,121.37499999999999,38193.0,38170.01477541691,38170.01477541691,38170.01477541691,0.0,38170.01477541691,0.0,38170.01477541691,False,0.2500000000000002
66,2016,0.121625,121.625,37451.0,37651.521288848184,37651.521288848184,37651.521288848184,0.0,37651.521288848184,0.0,37651.521288848184,False,0.2500000000000141
66,2016,0.121875,121.875,36981.0,37139.63530937979,37139.63530937979,37139.63530937979,0.0,37139.63530937979,0.0,37139.63530937979,False,0.24999999999998634
66,2016,0.12212499999999998,122.12499999999999,36573.0,36634.28856287183,36634.28856287183,36634.28856287183,0.0,36634.28856287183,0.0,36634.28856287183,False,0.2500000000000002
66,2016,0.12237499999999998,122.37499999999999,36243.0,36135.413200274736,36135.413200274736,36135.413200274736,0.0,36135.413200274736,0.0,36135.413200274736,False,0.2500000000000002
66,2016,0.122625,122.625,35442.0,35642.941755579384,35642.941755579384,35642.941755579384,0.0,35642.941755579384,0.0,35642.941755579384,False,0.2500000000000002
66,2016,0.122875,122.875,35103.0,35156.80721065316,35156.80721065316,35156.80721065316,0.0,35156.80721065316,0.0,35156.80721065316,False,0.250000000000028
66,2016,0.12312500000000001,123.12500000000001,34598.0,34676.94294545166,34676.94294545166,34676.94294545166,0.0,34676.94294545166,0.0,34676.94294545166,False,0.2500000000000002
66,2016,0.123375,123.375,34442.0,34203.282794849816,34203.282794849816,34203.282794849816,0.0,34203.282794849816,0.0,34203.282794849816,False,0.24999999999998634
66,2016,0.123625,123.625,33633.0,33735.760999363374,33735.760999363374,33735.760999363374,0.0,33735.760999363374,0.0,33735.760999363374,False,0.2500000000000002
66,2016,0.123875,123.875,33248.0,33274.31223783172,33274.31223783172,33274.31223783172,0.0,33274.31223783172,0.0,33274.31223783172,False,0.2500000000000141
66,2016,0.124125,124.125,32982.0,32818.87161221972,32818.87161221972,32818.87161221972,0.0,32818.87161221972,0.0,32818.87161221972,False,0.24999999999998634
66,2016,0.124375,124.375,32339.0,32369.374636020853,32369.374636020853,32369.374636020853,0.0,32369.374636020853,0.0,32369.374636020853,False,0.2500000000000002
66,2016,0.124625,124.625,31808.0,31925.757259956034,31925.757259956034,31925.757259956034,0.0,31925.757259956034,0.0,31925.757259956034,False,0.2500000000000002
66,2016,0.124875,124.875,31452.0,31487.955903916765,31487.955903916765,31487.955903916765,0.0,31487.955903916765,0.0,31487.955903916765,False,0.24999999999998634
66,2016,0.12512500000000001,125.12500000000001,30705.0,31055.90737557265,31055.90737557265,31055.90737557265,0.0,31055.90737557265,0.0,31055.90737557265,False,0.2500000000000141
66,2016,0.125375,125.37499999999999,30478.0,30629.548929383272,30629.548929383272,30629.548929383272,0.0,30629.548929383272,0.0,30629.548929383272,False,0.2500000000000002
66,2016,0.125625,125.62499999999999,30123.0,30208.818252736426,30208.818252736426,30208.818252736426,0.0,30208.818252736426,0.0,30208.818252736426,False,0.2500000000000002
66,2016,0.125875,125.87499999999999,29660.0,29793.653465416617,29793.653465416617,29793.653465416617,0.0,29793.653465416617,0.0,29793.653465416617,False,0.2500000000000002
66,2016,0.126125,126.12499999999999,29423.0,29383.993123410604,29383.993123410604,29383.993123410604,0.0,29383.993123410604,0.0,29383.993123410604,False,0.2500000000000002
66,2016,0.126375,126.37499999999999,29032.0,28979.776201784436,28979.776201784436,28979.776201784436,0.0,28979.776201784436,0.0,28979.776201784436,False,0.2500000000000002
66,2016,0.126625,126.62499999999999,28379.0,28580.942148046797,28580.942148046797,28580.942148046797,0.0,28580.942148046797,0.0,28580.942148046797,False,0.2500000000000002
66,2016,0.126875,126.87499999999999,28459.0,28187.43079663805,28187.43079663805,28187.43079663805,0.0,28187.43079663805,0.0,28187.43079663805,False,0.24999999999997247
66,2016,0.127125,127.12499999999999,27727.0,27799.18243685435,27799.18243685435,27799.18243685435,0.0,27799.18243685435,0.0,27799.18243685435,False,0.250000000000028
66,2016,0.127375,127.37499999999999,27723.0,27416.137801496683,27416.137801496683,27416.137801496683,0.0,27416.137801496683,0.0,27416.137801496683,False,0.2500000000000002
66,2016,0.127625,127.62499999999999,27070.0,27038.23803756154,27038.23803756154,27038.23803756154,0.0,27038.23803756154,0.0,27038.23803756154,False,0.24999999999997247
66,2016,0.127875,127.87499999999999,26439.0,26665.424730929073,26665.424730929073,26665.424730929073,0.0,26665.424730929073,0.0,26665.424730929073,False,0.2500000000000002
66,2016,0.128125,128.125,26014.0,26297.63992109344,26297.63992109344,26297.63992109344,0.0,26297.63992109344,0.0,26297.63992109344,False,0.250000000000028
66,2016,0.128375,128.375,25958.0,25934.826046318587,25934.826046318587,25934.826046318587,0.0,25934.826046318587,0.0,25934.826046318587,False,0.2500000000000002
66,2016,0.12862500000000002,128.62500000000003,25413.0,25576.92600796748,25576.92600796748,25576.92600796748,0.0,25576.92600796748,0.0,25576.92600796748,False,0.2500000000000002
66,2016,0.12887500000000002,128.87500000000003,25264.0,25223.88312241095,25223.88312241095,25223.88312241095,0.0,25223.88312241095,0.0,25223.88312241095,False,0.2500000000000002
66,2016,0.129125,129.125,24738.0,24875.64113948182,24875.64113948182,24875.64113948182,0.0,24875.64113948182,0.0,24875.64113948182,False,0.2500000000000002
66,2016,0.129375,129.375,24456.0,24532.14425837711,24532.14425837711,24532.14425837711,0.0,24532.14425837711,0.0,24532.14425837711,False,0.2500000000000002
66,2016,0.12962500000000002,129.62500000000003,24297.0,24193.33707642388,24193.33707642388,24193.33707642388,0.0,24193.33707642388,0.0,24193.33707642388,False,0.2500000000000002
66,2016,0.129875,129.875,23910.0,23859.16466111143,23859.16466111143,23859.16466111143,0.0,23859.16466111143,0.0,23859.16466111143,False,0.2500000000000002
66,2016,0.130125,130.125,23573.0,23529.572479990795,23529.572479990795,23529.572479990795,0.0,23529.572479990795,0.0,23529.572479990795,False,0.2500000000000002
66,2016,0.130375,130.375,23469.0,23204.506438917484,23204.506438917484,23204.506438917484,0.0,23204.506438917484,0.0,23204.506438917484,False,0.2500000000000002
66,2016,0.130625,130.625,22868.0,22883.91289622181,22883.91289622181,22883.91289622181,0.0,22883.91289622181,0.0,22883.91289622181,False,0.2500000000000002
66,2016,0.130875,130.875,22367.0,22567.738597509713,22567.738597509713,22567.738597509713,0.0,22567.738597509713,0.0,22567.738597509713,False,0.2500000000000002
66,2016,0.131125,131.125,22368.0,22255.93075733624,22255.93075733624,22255.93075733624,0.0,22255.93075733624,0.0,22255.93075733624,False,0.2500000000000002
66,2016,0.131375,131.375,21911.0,21948.43698791473,21948.43698791473,21948.43698791473,0.0,21948.43698791473,0.0,21948.43698791473,False,0.24999999999997247
66,2016,0.131625,131.625,21707.0,21645.205353304336,21645.205353304336,21645.205353304336,0.0,21645.205353304336,0.0,21645.205353304336,False,0.250000000000028
66,2016,0.131875,131.875,21518.0,21346.18433685397,21346.18433685397,21346.18433685397,0.0,21346.18433685397,0.0,21346.18433685397,False,0.2500000000000002
66,2016,0.132125,132.125,20974.0,21051.322840040415,21051.322840040415,21051.322840040415,0.0,21051.322840040415,0.0,21051.322840040415,False,0.24999999999997247
66,2016,0.132375,132.375,20895.0,20760.5701931911,20760.5701931911,20760.5701931911,0.0,20760.5701931911,0.0,20760.5701931911,False,0.2500000000000002
66,2016,0.132625,132.625,20732.0,20473.876168875202,20473.876168875202,20473.876168875202,0.0,20473.876168875202,0.0,20473.876168875202,False,0.250000000000028
66,2016,0.132875,132.875,20241.0,20191.190938904816,20191.190938904816,20191.190938904816,0.0,20191.190938904816,0.0,20191.190938904816,False,0.24999999999997247
66,2016,0.133125,133.125,19876.0,19912.465128412892,19912.465128412892,19912.465128412892,0.0,19912.465128412892,0.0,19912.465128412892,False,0.2500000000000002
66,2016,0.133375,133.375,19361.0,19637.64975916715,19637.64975916715,19637.64975916715,0.0,19637.64975916715,0.0,19637.64975916715,False,0.2500000000000002
66,2016,0.133625,133.625,19470.0,19366.696288203766,19366.696288203766,19366.696288203766,0.0,19366.696288203766,0.0,19366.696288203766,False,0.2500000000000002
66,2016,0.133875,133.875,19150.0,19099.5565990921,19099.5565990921,19099.5565990921,0.0,19099.5565990921,0.0,19099.5565990921,False,0.2500000000000002
66,2016,0.13412500000000002,134.12500000000003,18587.0,18836.182990546906,18836.182990546906,18836.182990546906,0.0,18836.182990546906,0.0,18836.182990546906,False,0.250000000000028
66,2016,0.134375,134.375,18712.0,18576.528194565995,18576.528194565995,18576.528194565995,0.0,18576.528194565995,0.0,18576.528194565995,False,0.2500000000000002
66,2016,0.134625,134.625,18304.0,18320.54534609942,18320.54534609942,18320.54534609942,0.0,18320.54534609942,0.0,18320.54534609942,False,0.2500000000000002
66,2016,0.134875,134.875,17978.0,18068.188000879505,18068.188000879505,18068.188000879505,0.0,18068.188000879505,0.0,18068.188000879505,False,0.2500000000000002
66,2016,0.135125,135.125,17848.0,17819.410162641285,17819.410162641285,17819.410162641285,0.0,17819.410162641285,0.0,17819.410162641285,False,0.2500000000000002
66,2016,0.135375,135.375,17516.0,17574.16621083725,17574.16621083725,17574.16621083725,0.0,17574.16621083725,0.0,17574.16621083725,False,0.2500000000000002
66,2016,0.135625,135.625,17194.0,17332.41097464505,17332.41097464505,17332.41097464505,0.0,17332.41097464505,0.0,17332.41097464505,False,0.2500000000000002
66,2016,0.135875,135.875,17175.0,17094.099680756783,17094.099680756783,17094.099680756783,0.0,17094.099680756783,0.0,17094.099680756783,False,0.24999999999997247
66,2016,0.136125,136.125,16778.0,16859.187985767087,16859.187985767087,16859.187985767087,0.0,16859.187985767087,0.0,16859.187985767087,False,0.250000000000028
66,2016,0.136375,136.375,16581.0,16627.631959384616,16627.631959384616,16627.631959384616,0.0,16627.631959384616,0.0,16627.631959384616,False,0.2500000000000002
66,2016,0.136625,136.625,16339.0,16399.38806556449,16399.38806556449,16399.38806556449,0.0,16399.38806556449,0.0,16399.38806556449,False,0.24999999999997247
66,2016,0.136875,136.875,16266.0,16174.413208871234,16174.413208871234,16174.413208871234,0.0,16174.413208871234,0.0,16174.413208871234,False,0.2500000000000002
66,2016,0.137125,137.125,15890.0,15952.664698048155,15952.664698048155,15952.664698048155,0.0,15952.664698048155,0.0,15952.664698048155,False,0.2500000000000002
66,2016,0.137375,137.375,15870.0,15734.100239423573,15734.100239423573,15734.100239423573,0.0,15734.100239423573,0.0,15734.100239423573,False,0.2500000000000002
66,2016,0.137625,137.625,15553.0,15518.677951302036,15518.677951302036,15518.677951302036,0.0,15518.677951302036,0.0,15518.677951302036,False,0.250000000000028
66,2016,0.137875,137.875,15284.0,15306.356382225784,15306.356382225784,15306.356382225784,0.0,15306.356382225784,0.0,15306.356382225784,False,0.2500000000000002
66,2016,0.138125,138.125,15075.0,15097.0944687246,15097.0944687246,15097.0944687246,0.0,15097.0944687246,0.0,15097.0944687246,False,0.24999999999997247
66,2016,0.13837499999999997,138.37499999999997,15152.0,14890.851562658956,14890.851562658956,14890.851562658956,0.0,14890.851562658956,0.0,14890.851562658956,False,0.2500000000000002
66,2016,0.13862499999999997,138.62499999999997,14678.0,14687.587412856567,14687.587412856567,14687.587412856567,0.0,14687.587412856567,0.0,14687.587412856567,False,0.2500000000000002
66,2016,0.138875,138.875,14490.0,14487.262186242013,14487.262186242013,14487.262186242013,0.0,14487.262186242013,0.0,14487.262186242013,False,0.2500000000000002
66,2016,0.139125,139.125,14156.0,14289.836444090959,14289.836444090959,14289.836444090959,0.0,14289.836444090959,0.0,14289.836444090959,False,0.2500000000000002
66,2016,0.139375,139.375,14167.0,14095.271148134336,14095.271148134336,14095.271148134336,0.0,14095.271148134336,0.0,14095.271148134336,False,0.2500000000000002
66,2016,0.139625,139.625,14005.0,13903.527662807302,13903.527662807302,13903.527662807302,0.0,13903.527662807302,0.0,13903.527662807302,False,0.2500000000000002
66,2016,0.139875,139.875,13644.0,13714.567747986404,13714.567747986404,13714.567747986404,0.0,13714.567747986404,0.0,13714.567747986404,False,0.2500000000000002
66,2016,0.140125,140.125,13461.0,13528.353576955033,13528.353576955033,13528.353576955033,0.0,13528.353576955033,0.0,13528.353576955033,False,0.250000000000028
66,2016,0.140375,140.375,13308.0,13344.847700726685,13344.847700726685,13344.847700726685,0.0,13344.847700726685,0.0,13344.847700726685,False,0.2500000000000002
66,2016,0.140625,140.625,13075.0,13164.013071365529,13164.013071365529,13164.013071365529,0.0,13164.013071365529,0.0,13164.013071365529,False,0.2500000000000002
66,2016,0.140875,140.875,12977.0,12985.813043472745,12985.813043472745,12985.813043472745,0.0,12985.813043472745,0.0,12985.813043472745,False,0.2500000000000002
66,2016,0.141125,141.125,12756.0,12810.21134756881,12810.21134756881,12810.21134756881,0.0,12810.21134756881,0.0,12810.21134756881,False,0.24999999999997247
66,2016,0.141375,141.375,12516.0,12637.172116765934,12637.172116765934,12637.172116765934,0.0,12637.172116765934,0.0,12637.172116765934,False,0.2500000000000002
66,2016,0.141625,141.625,12437.0,12466.659877557891,12466.659877557891,12466.659877557891,0.0,12466.659877557891,0.0,12466.659877557891,False,0.2500000000000002
66,2016,0.141875,141.875,12323.0,12298.639520220504,12298.639520220504,12298.639520220504,0.0,12298.639520220504,0.0,12298.639520220504,False,0.2500000000000002
66,2016,0.142125,142.125,12084.0,12133.0763474955,12133.0763474955,12133.0763474955,0.0,12133.0763474955,0.0,12133.0763474955,False,0.250000000000028
66,2016,0.142375,142.375,11922.0,11969.936030037292,11969.936030037292,11969.936030037292,0.0,11969.936030037292,0.0,11969.936030037292,False,0.2500000000000002
66,2016,0.142625,142.625,11851.0,11809.184623272908,11809.184623272908,11809.184623272908,0.0,11809.184623272908,0.0,11809.184623272908,False,0.24999999999997247
66,2016,0.14287499999999997,142.87499999999997,11564.0,11650.788564783415,11650.788564783415,11650.788564783415,0.0,11650.788564783415,0.0,11650.788564783415,False,0.2500000000000002
66,2016,0.14312499999999997,143.12499999999997,11326.0,11494.714671849013,11494.714671849013,11494.714671849013,0.0,11494.714671849013,0.0,11494.714671849013,False,0.2500000000000002
66,2016,0.143375,143.375,11362.0,11340.930133552256,11340.930133552256,11340.930133552256,0.0,11340.930133552256,0.0,11340.930133552256,False,0.2500000000000002
66,2016,0.143625,143.625,11279.0,11189.402517956461,11189.402517956461,11189.402517956461,0.0,11189.402517956461,0.0,11189.402517956461,False,0.2500000000000002
66,2016,0.143875,143.875,11101.0,11040.09976726465,11040.09976726465,11040.09976726465,0.0,11040.09976726465,0.0,11040.09976726465,False,0.2500000000000002
66,2016,0.144125,144.125,10772.0,10892.99018381025,10892.99018381025,10892.99018381025,0.0,10892.99018381025,0.0,10892.99018381025,False,0.2500000000000002
66,2016,0.14437499999999998,144.37499999999997,10789.0,10748.042447113503,10748.042447113503,10748.042447113503,0.0,10748.042447113503,0.0,10748.042447113503,False,0.2500000000000002
66,2016,0.14462499999999998,144.62499999999997,10642.0,10605.225605805726,10605.225605805726,10605.225605805726,0.0,10605.225605805726,0.0,10605.225605805726,False,0.2500000000000002
66,2016,0.14487499999999998,144.87499999999997,10492.0,10464.509065678807,10464.509065678807,10464.509065678807,0.0,10464.509065678807,0.0,10464.509065678807,False,0.2500000000000002
