window,mass_GeV,draw_count,summary_scope,quantile_method,eps2_up_mean,eps2_up_median,eps2_up_q16,eps2_up_q84,eps2_up_min,eps2_up_max,p0_analytic_mean,p0_analytic_median,p0_analytic_q16,p0_analytic_q84,p0_analytic_min,p0_analytic_max,Z_analytic_mean,Z_analytic_median,Z_analytic_q16,Z_analytic_q84,Z_analytic_min,Z_analytic_max,A_hat_mean,A_hat_median,A_hat_q16,A_hat_q84,A_hat_min,A_hat_max,sigma_A_mean,sigma_A_median,sigma_A_q16,sigma_A_q84,sigma_A_min,sigma_A_max
window_2p25eq2p5,0.073,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.9363667495225107e-06,1.893054512597563e-06,1.8067879451987463e-06,2.066800687215135e-06,1.78735679887889e-06,2.20099981334829e-06,0.4999707805949874,0.5,0.4999026019832914,0.5,0.4999026019832914,0.5,7.32421875e-05,0.0,0.0,0.000244140625,0.0,0.000244140625,-8334.68705862779,-8818.363031378416,-10801.141659131525,-5887.045929167357,-11191.321215698212,-4275.844114615852,6626.947261685615,6628.582301093103,6614.909515109236,6636.624591843129,6612.3880340604865,6641.770392926215
window_2p25eq2p5,0.074,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.92048932870834e-06,1.8743667992331708e-06,1.7993414533514333e-06,2.1027719170494194e-06,1.7444669860070565e-06,2.1874105435575106e-06,0.49996674623717735,0.5,0.4999026019832914,0.5,0.4998622584051908,0.5,8.335482330012e-05,0.0,0.0,0.000244140625,0.0,0.0003452669830012,-7524.026254736654,-8135.4966582903535,-9546.124411346054,-4570.985618208895,-10814.738692838167,-3511.4121031926943,6563.702801023674,6561.744218351061,6552.443203073979,6577.093007569007,6545.605746216251,6581.246472329501
window_2p25eq2p5,0.075,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.103505859294854e-06,2.0429630669766834e-06,1.9171198953172885e-06,2.3119401934674972e-06,1.8129856581703704e-06,2.5012969655630935e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-4236.473758549904,-4619.757437737935,-6518.409314452851,-1813.9626823710764,-8154.96902586624,-250.01926817042863,6528.540297648793,6531.8126671637265,6512.975017932839,6543.781984708179,6497.534738696446,6548.6011525251
window_2p25eq2p5,0.076,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.4505860357471404e-06,2.42085838280362e-06,2.229887767589484e-06,2.728680748754765e-06,2.037459175508207e-06,2.8619796109711498e-06,0.46279823484986327,0.5,0.39464181753085026,0.5,0.3434977760616774,0.5,0.09500044757203945,0.0,0.0,0.26778039082308636,0.0,0.402935666711612,-349.6826632346973,-327.5338439433449,-1989.6936303419832,1676.4783602078357,-3947.190174350037,2510.8574995279064,6489.584009449468,6495.627437515342,6470.185396239858,6504.833981091227,6459.51417222667,6509.187457970499
window_2p25eq2p5,0.077,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.988052417533667e-06,3.0162691696788593e-06,2.7357878589412246e-06,3.2555870248292674e-06,2.4741464326265304e-06,3.337968950155258e-06,0.29874291147783294,0.28511315958989975,0.2166694112678338,0.37352336065679925,0.2068214924122983,0.4782376088114938,0.542155702262281,0.5687580444000602,0.3225905195504024,0.7835052172055295,0.0545773077203829,0.8174995876742849,3507.306916632208,3694.8778845381557,2088.2916269992998,5094.113654796218,351.5255494125373,5428.521934309768,6489.3183726228335,6494.9728929157,6466.68208826545,6505.581788094172,6458.799033271934,6513.010034435698
window_2p25eq2p5,0.078,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.3427332075327203e-06,3.4214193658176407e-06,3.0546919833768284e-06,3.573896093977398e-06,2.88950381176655e-06,3.6627725317771073e-06,0.19234014180272024,0.1678241146042278,0.13948363091015925,0.25666723856440316,0.1266179319243303,0.3095683392706728,0.8882995562430802,0.9635651580190565,0.6543561899964792,1.0832501056052455,0.4970742695768941,1.142524991878562,5778.793337690735,6235.284770390234,4249.582868404949,7026.387553552205,3272.4878697141858,7451.202535156437,6467.142186092764,6470.336742538062,6444.2354741397485,6483.272851027772,6439.420762890894,6493.033757660508
window_2p25eq2p5,0.079,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.556655142377238e-06,3.5876659835227806e-06,3.2437053000548375e-06,3.7855669285171688e-06,3.1942900396221004e-06,3.911226978435792e-06,0.14297394912244166,0.13183366424051435,0.102735403505364,0.2012785495918443,0.0868946629072928,0.2129056590351852,1.0858882358596238,1.1178694557957178,0.8376986789876323,1.2661546048228614,0.7963797956641718,1.3601283036044542,7089.1031048969135,7285.058738361067,5455.334248717606,8273.867783842343,5176.382985130325,8891.352615184174,6510.919524326074,6514.004744386647,6489.129972895656,6526.6362458167405,6483.515300533994,6536.588597030819
window_2p25eq2p5,0.08,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.5076976223886534e-06,3.5298869123960275e-06,3.2600993516111358e-06,3.7096227912615636e-06,3.187709403560897e-06,3.838063580487537e-06,0.1337548217111649,0.12695118643120185,0.0995342542268209,0.17642562653842836,0.08360971055413,0.1924867500728534,1.1243606810408222,1.143216718043134,0.9290912842760167,1.2844939349821782,0.8687689854585076,1.381193668200664,7194.072366161813,7320.405588675965,5919.1318098020165,8233.587549214719,5530.566461108107,8864.648949594033,6397.899663053302,6400.507960784853,6380.499892292087,6410.5105462872725,6375.206103601473,6419.473415244655
window_2p25eq2p5,0.081,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.519890999704995e-06,3.514887807458705e-06,3.3252973395113973e-06,3.7136880020992405e-06,3.234346699447316e-06,3.8126111949308857e-06,0.1297014707306145,0.12939278563919845,0.09741262092885088,0.16248469027911552,0.0862373741060232,0.1784917037870177,1.1412418492174177,1.1343753008658077,0.9847178743924526,1.29678293753239,0.9211283747641884,1.3642949704767104,7359.928235052628,7315.7510087176015,6362.77661561974,8361.03507644375,5926.090201554735,8808.351872396726,6426.145225137198,6428.465887461629,6411.147581852305,6437.4553221127135,6405.4871334159125,6445.110812986641
window_2p25eq2p5,0.082,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.861457018727933e-06,3.0068022705690686e-06,2.907414608842391e-06,3.258905539275937e-06,9.288928151004108e-07,3.279383089293589e-06,0.23883848242296457,0.22446243426067714,0.16444003073998878,0.25336006453831755,0.1607156227020891,0.5,0.7330004238843972,0.7586254477047989,0.6639540786882763,0.9764901569271455,0.0,0.9915209957060124,1729.9901090083542,4829.452095131419,4237.698664978749,6230.692538495022,-29472.69432693527,6332.436952875188,6277.706709781571,6371.856485550008,6354.816991893806,6378.0855432824665,5454.064972298233,6381.085821350735
window_2p25eq2p5,0.083,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.4618403070382614e-06,2.4855905120534874e-06,2.3196006050502784e-06,2.581547423714789e-06,2.279190200484195e-06,2.614045906325477e-06,0.4080532784318597,0.3977504954447393,0.35530505642665255,0.48123408092537234,0.3396823714637558,0.4869397380130701,0.23470572353295666,0.2593677687609808,0.047056762895617554,0.37103833896325167,0.032743071718685,0.4133301502279544,1530.8547642594656,1679.29898269754,556.1800439187903,2357.325533537771,236.3201497490003,2624.2483051046997,6349.908280820146,6352.932016286657,6334.597361806418,6359.794242058225,6331.625445523729,6367.217507570323
window_2p25eq2p5,0.084,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.9062262660666955e-06,2.2046067594803864e-06,2.1005692839200462e-06,2.3197084206039002e-06,2.0500867951767513e-06,1.9304946909640183e-05,0.48530971894223285,0.5,0.4592955154282956,0.5,0.4410823911529442,0.5,0.03691242977106533,0.0,0.0,0.10221089617382638,0.0,0.1482255325711868,-5071.246026839787,-348.23360488391813,-1417.6014022082136,642.1343872987107,-48991.108082823215,932.7271902013172,13314.586388688767,6297.126077111179,6279.518621935934,6308.409257533784,6276.328374660637,76506.38108377876
window_2p25eq2p5,0.085,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.8811929905141194e-06,1.8838254846804597e-06,1.8031956038227216e-06,1.9501373679698035e-06,1.779633612498802e-06,1.9740740965359537e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2767.0819215536326,-2619.0031045035994,-3706.4930903012587,-1992.1153534438288,-4007.1036651524632,-1680.1920081450935,6190.399297215428,6193.372842520799,6174.596083092175,6200.913366430263,6171.52506894782,6208.800643594999
window_2p25eq2p5,0.086,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7509515043456863e-06,1.7663450441739766e-06,1.6887630955872186e-06,1.7936251274192318e-06,1.6783547729779056e-06,1.840468648032396e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-4481.978334905756,-4209.0963344038555,-5439.700463732493,-3830.7067593790293,-5612.925967634697,-3187.419465195173,6209.589971833071,6212.92951069839,6191.635737652761,6221.536080512726,6188.427653665701,6230.623654629801
window_2p25eq2p5,0.087,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.692549220851078e-06,1.6498721502531583e-06,1.5928616127945441e-06,1.6940759117106437e-06,1.5897324408409925e-06,2.198104982963177e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-6667.190566581883,-6586.196976395314,-6984.744739479119,-5363.430007224331,-11581.99835653846,-4722.9896311659795,6445.762845407791,6181.597983651733,6157.421538810011,6198.0780340261435,6153.7022502986465,8860.0788547524
window_2p25eq2p5,0.088,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.6187037285946608e-06,1.6123893095501272e-06,1.580115512338836e-06,1.6608579318772164e-06,1.574153125349786e-06,1.6854305156958914e-06,0.4999862258405191,0.5,0.5,0.5,0.4998622584051908,0.5,3.452669830012e-05,0.0,0.0,0.0,0.0,0.0003452669830012,-6166.988799633015,-6287.844691015243,-6918.178187543772,-5307.291373874062,-7136.406921866069,-4863.986604167441,6138.551307509952,6141.510843184982,6118.039189667066,6152.549928304691,6113.865476804628,6163.35162946523
window_2p25eq2p5,0.089,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.8536428260976824e-06,1.7086331842715947e-06,1.6852221663327126e-06,1.7830103975934927e-06,1.6645368800243792e-06,3.0893422161851695e-06,0.4626781705485422,0.5,0.49988000957955503,0.5,0.1271142431136487,0.5,0.1140972331982135,0.0,0.0,0.000300771385480672,0.0,1.1401387837491337,-3113.9379001784373,-4299.471613198553,-4700.7066609704025,-3151.7766704841533,-5101.542985889652,6676.422776905417,6056.409837842671,6079.515745038285,6055.3930327977105,6089.720686098135,5855.053961726797,6100.108477215075
window_2p25eq2p5,0.09,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.9522694533168204e-06,1.932715047228811e-06,1.8929150071857169e-06,2.043538838666719e-06,1.85792191313473e-06,2.0525477207751606e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-1435.8992777096798,-1606.5061538265516,-2045.2574781627834,-522.6834839704717,-2452.3429456905005,-437.37023497564655,6081.009214825821,6083.9762386577995,6062.084801498617,6093.950589949284,6057.943796281322,6104.363212831263
window_2p25eq2p5,0.091,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.373736391244694e-06,2.358992793692364e-06,2.29862072413738e-06,2.4770724764731544e-06,2.247727702368746e-06,2.504335690944314e-06,0.36755963491030463,0.37054281337056316,0.3263160562732221,0.4036621955776045,0.315350214880809,0.421768591903058,0.3398697771676565,0.3306998727865106,0.24397490323804502,0.45010920296027146,0.1973710486588492,0.4807412220058787,2072.283560200587,1982.7826907138483,1539.9122922504057,2784.397478965065,1187.038672622003,2966.988748041958,5993.202397042243,5996.1327511325,5975.584773465548,6005.143271729167,5971.781872389976,6014.813668111891
window_2p25eq2p5,0.092,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5916381583509347e-06,2.5818377035173534e-06,2.519542774575895e-06,2.675438548239742e-06,2.476652284503128e-06,2.7137483027841416e-06,0.2812625819797729,0.2846186619097757,0.24912452959348064,0.3084834195950596,0.2360006063348728,0.3262160247136769,0.5813392193053946,0.5697830204315721,0.5002382318245016,0.6772744521508703,0.4503861227745145,0.7192267619632953,3482.531290354588,3420.5413431958787,3008.0689772671444,4038.6910321593646,2712.3876489722356,4282.441724540886,5993.108746241015,5995.312875788807,5978.6957253056125,6003.500951035644,5974.082300369553,6011.566992771168
window_2p25eq2p5,0.093,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.591845374912901e-06,2.5951865015812855e-06,2.515898257466386e-06,2.661211160214041e-06,2.4991779766817623e-06,2.6934895507344247e-06,0.27388338596367623,0.2712741510999845,0.24818182535565525,0.30199717126680153,0.2380531598225916,0.3104915925118511,0.6029254427043014,0.6094473158897707,0.5187112053119313,0.6802379120891798,0.4944573996605172,0.7125789849521101,3556.793471161097,3584.991407624976,3066.4964785524385,4005.6357424981447,2940.723085478561,4219.616548217637,5943.569390612583,5945.342496118807,5931.156160952741,5952.788776137368,5926.645243402805,5959.748751081089
window_2p25eq2p5,0.094,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.330375599570182e-06,2.3272566335904593e-06,2.266837092017386e-06,2.3990663726668187e-06,2.2592155103157735e-06,2.409012880590136e-06,0.3741810537209339,0.37063263967380444,0.33898407122872143,0.4100168261356572,0.3366008325040752,0.421500806194694,0.32188809094182264,0.330190277185403,0.22754057677743839,0.4152404958083985,0.198055536505847,0.4217579997264449,1947.7909557731225,1943.1144941312116,1480.5276776428618,2440.5935543010423,1446.4733923461397,2483.188021122003,5886.465178253653,5888.639769380153,5873.339926034706,5895.550162301812,5869.696409122576,5902.897902210015
window_2p25eq2p5,0.095,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.513562873036175e-06,2.025364771552585e-06,1.9755734061946334e-06,2.1079394461504897e-06,1.961940279993317e-06,6.905833974709636e-06,0.49246092499076466,0.4999513009916457,0.4788553657719846,0.5,0.4707762775372232,0.5,0.0189093290344151,0.0001220703125,0.0,0.05302858504320433,0.0,0.073318644988863,-130.34689950604965,-267.52759492365755,-653.8509896944151,399.002344433014,-763.1996160607034,890.5942331124863,7212.13684425267,5863.24236936491,5853.453849352801,5874.07131582244,5843.329367330517,19364.321444585086
window_2p25eq2p5,0.096,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7197880090832477e-06,1.7174573848366814e-06,1.6856584357865068e-06,1.7589453597217798e-06,1.6790558041234876e-06,1.778009187448088e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-3186.436924246018,-3204.3396932378696,-3590.333203330683,-2718.6993264151856,-3718.886341543171,-2483.3172072178254,5804.223644670752,5806.664825889531,5790.159668187043,5813.636618255701,5787.206155693678,5821.419009300393
window_2p25eq2p5,0.097,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.5894554109911042e-06,1.578592749961134e-06,1.562916732716917e-06,1.6226501594985571e-06,1.551976972902387e-06,1.6341561458041415e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-4882.296996168533,-4981.398225915711,-5317.781161726678,-4377.510268709236,-5414.016185354666,-4189.243300603123,5752.737356728283,5755.011738106047,5739.111594542202,5761.957341293225,5736.063457485441,5769.660942138049
window_2p25eq2p5,0.098,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.5911467375944875e-06,1.579539648275271e-06,1.5662155071208898e-06,1.6258491491588808e-06,1.547140669543358e-06,1.6335822633620903e-06,0.49996674623717735,0.5,0.4999026019832914,0.5,0.4998622584051908,0.5,8.335482330012e-05,0.0,0.0,0.000244140625,0.0,0.0003452669830012,-4718.39296869701,-4886.251690688616,-5089.739655246169,-4196.802439905317,-5364.254008497017,-4067.1228102059663,5699.915444421514,5702.068666421229,5686.348594707184,5709.214356936098,5683.187316981507,5717.005642728366
window_2p25eq2p5,0.099,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7268184339046195e-06,1.7185200331242562e-06,1.688288813709776e-06,1.7721140204213523e-06,1.6633777394078608e-06,1.7769997340869172e-06,0.4999707805949874,0.5,0.4999026019832914,0.5,0.4999026019832914,0.5,7.32421875e-05,0.0,0.0,0.000244140625,0.0,0.000244140625,-2931.368509191522,-3043.594761054179,-3333.485462417203,-2405.5060563806087,-3673.797514821613,-2334.577203958461,5693.302552302883,5695.553483867752,5678.852439369616,5703.195459138247,5675.604995087322,5711.510830950384
window_2p25eq2p5,0.1,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.905647580611809e-06,1.9050502458252238e-06,1.8454957190694675e-06,1.9636756522017727e-06,1.8200008584021184e-06,1.978588422671461e-06,0.49997245168103815,0.5,0.49992286470690683,0.5,0.4998622584051908,0.5,6.905339660024e-05,0.0,0.0,0.0001933495104806719,0.0,0.0003452669830012,-882.6995863365804,-894.6979422482775,-1371.7157970977378,-384.76599812969636,-1631.2053954869464,-311.9170126881412,5604.834963283553,5606.799563704808,5591.514504275839,5614.166692966042,5587.972971822126,5621.978020546114
window_2p25eq2p5,0.101,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.1615309031179434e-06,2.1755447455123365e-06,2.068611375563914e-06,2.2444058319602916e-06,2.044106183253854e-06,2.254535339197171e-06,0.43865913898314945,0.4376511856714105,0.3985985606674542,0.47788191962033993,0.3857230534432901,0.498605475450934,0.15508498946142119,0.15693329615025542,0.055476444118432854,0.25699459809715136,0.0034955617830264,0.2904838465337546,868.1811459848356,878.3786691240504,309.23198483759825,1439.027887010105,21.026302555605064,1629.9894230445016,5658.050145249366,5597.21621742459,5582.371224351906,5608.8135513907,5578.589534076758,6231.740865022931
window_2p25eq2p5,0.102,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.284691297538324e-06,2.304882532307258e-06,2.1853960111720094e-06,2.349481199967289e-06,2.170784288881506e-06,2.3986378658456182e-06,0.3629138540494815,0.3533748753604687,0.33659428119036583,0.403452084779558,0.3190791920070843,0.411548741493456,0.3518340214832335,0.3762933110805299,0.24442616963939442,0.42184363025690585,0.2235628376724384,0.4702752412250807,1864.1117154215303,1997.4235780995468,1250.2647946645932,2264.49431562445,1145.742456388643,2553.664075898317,5545.336545411928,5547.349042736354,5531.794319495992,5554.813913709229,5528.221951114001,5562.801431897926
window_2p25eq2p5,0.103,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.573164913808967e-06,2.5918472850645014e-06,2.469488690488515e-06,2.6419392429243432e-06,2.458602008740413e-06,2.692482339136015e-06,0.2581133547988604,0.25089463305000276,0.23550385920896308,0.29306486741323995,0.2207154904955737,0.296519655439297,0.6511452211099776,0.6716798064801691,0.5444683267770112,0.7208653341400394,0.5344368770534618,0.7697790298835635,3576.135360454352,3686.8899188361615,2990.4510970889874,3960.8455209512804,2932.9320924041235,4234.22297331699,5512.25723934065,5514.091695004552,5499.42441893361,5521.563426808073,5495.449095619685,5528.930372481741
window_2p25eq2p5,0.104,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.938829373435808e-06,2.775025302696987e-06,2.667319939986592e-06,2.8545984899702704e-06,2.6444952386418364e-06,4.574271213280582e-06,0.20096787334512597,0.19677166761663573,0.1837460732444082,0.2264810993420084,0.1724795457204268,0.2330301355020829,0.8402245872692925,0.8532908310292651,0.7504862843458683,0.9011831628159339,0.7289041909600682,0.9444121179159508,4915.888960652281,4677.473896080035,4105.010141869937,5087.731973945977,3985.287996487717,7942.581296197823,5810.468137365768,5479.007801485406,5465.93222032908,5490.220123920204,5461.649196653753,8812.281550101423
window_2p25eq2p5,0.105,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.741650627014176e-06,2.752840419022178e-06,2.6654652697957183e-06,2.8006726752060524e-06,2.6362638320420575e-06,2.840791318229532e-06,0.2112500300603939,0.2078318605976912,0.19241737557140576,0.23400324723960117,0.18457661382256,0.2426786595489921,0.8038466474968239,0.8142243502860904,0.7257327251758873,0.8690630970149217,0.6977120047201489,0.898060628379981,4407.246452624875,4460.975787653178,4003.0591732487437,4730.574099556545,3847.523053199266,4935.825912232362,5466.1727078778185,5467.6841311708695,5455.056764070166,5474.592418015071,5450.8012723101565,5480.823836440743
window_2p25eq2p5,0.106,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5830046893085098e-06,2.587595319517363e-06,2.521035990419758e-06,2.6394833747819697e-06,2.4910975084803024e-06,2.6691224402074423e-06,0.25480121182305265,0.2537528866836504,0.23823288442664164,0.27146869817702796,0.2297663944841607,0.2824996728572628,0.6603862509859303,0.663013818331272,0.608396787388264,0.7120794293301865,0.5754317362821828,0.7396163977812091,3556.2425813146715,3576.396703231755,3237.101728494387,3855.54360360427,3068.4876237448357,4004.356715716464,5374.299026786081,5375.801284595408,5363.712622756917,5382.077199368258,5360.021106173726,5388.105270357314
window_2p25eq2p5,0.107,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.473134375152978e-06,2.4687568942972837e-06,2.4262914250150946e-06,2.5272137699467867e-06,2.401609162915863e-06,2.5357779832331532e-06,0.2939636431506397,0.2950760570760437,0.2748020163950447,0.31046360745709106,0.2730934699720361,0.318827221658652,0.542496745327333,0.5387261150113437,0.4945367556088659,0.5983623730254517,0.4709808037079592,0.6034837239053061,2891.6265619899455,2870.752257551309,2632.987550232186,3192.502674582199,2502.970383889893,3225.559617096834,5329.798988137403,5331.27341132501,5319.576456536273,5337.2764993646215,5316.069129909951,5343.081666507872
window_2p25eq2p5,0.108,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.274814190626772e-06,2.2738760051425667e-06,2.227987284621272e-06,2.319633608399506e-06,2.2220189463750712e-06,2.323775809468686e-06,0.386733915862972,0.3808735408694516,0.3593842073303149,0.42000330334926667,0.3579079445265873,0.4244825393414084,0.28849113025148077,0.3031947953767181,0.20189352704955288,0.3601080362514735,0.1904390772925404,0.3640564062566306,1592.51703683563,1591.2511243952056,1310.627570123644,1866.8002067734426,1264.4669686769553,1885.7984491719976,5321.326481931215,5322.947797268126,5310.7230617123005,5328.913236417583,5307.340670817465,5334.93085741288
window_2p25eq2p5,0.109,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.6810117077876285e-06,2.1375663304857972e-06,2.0954397249866333e-06,2.1792255219570214e-06,2.0816453358153445e-06,7.624787304533902e-06,0.44320486577077345,0.4513100493265916,0.4306197066833336,0.46483877091337744,0.3685738906261122,0.4700597866503844,0.1433240436227103,0.122361054466098,0.08825154197732668,0.17480017783101076,0.0751195749110746,0.3356328070387877,1234.1924153388634,768.093044202425,499.32120650757537,1018.3603197928586,391.5891299173344,5839.401963972453,6452.928286147305,5237.6193575984025,5226.450400098082,5246.480452945212,5223.137573496105,17407.322917337486
window_2p25eq2p5,0.11,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.955679067044887e-06,1.9562234604020916e-06,1.922583168087707e-06,1.985199922898637e-06,1.9053989315741431e-06,1.9959929398331936e-06,0.49918844984754196,0.5,0.4999454571106432,0.5,0.4919818964921282,0.5,0.0020343898889407,0.0,0.0,0.0001367187499999999,0.0,0.020099758264407,-624.8179539272935,-617.0652337391417,-891.5073466354361,-392.04602354277836,-1020.969152101667,-330.8935804001843,5226.435434978934,5228.072849121737,5215.821362582579,5233.9361983322115,5212.633221518494,5240.0522143220005
window_2p25eq2p5,0.111,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.832119838909397e-06,1.838411955910886e-06,1.8026882698843306e-06,1.8570452137789823e-06,1.7912999772421025e-06,1.8625870741682024e-06,0.499949876406163,0.5,0.49988000957955503,0.5,0.499831301689856,0.5,0.00012564121996928003,0.0,0.0,0.000300771385480672,0.0,0.0004228639666916,-1684.316281091275,-1590.2831466538305,-1989.6457983321836,-1438.8480249984075,-2090.851106301073,-1344.0384187023442,5178.546555383879,5180.307275350902,5167.354714612025,5186.351621580434,5164.227795789697,5192.810134795048
window_2p25eq2p5,0.112,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.6903498772284284e-06,1.697414580682195e-06,1.6658187715901232e-06,1.7082766493492526e-06,1.6592228524811478e-06,1.72184485582305e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-3241.63317357132,-3136.65596047782,-3571.0529269125923,-2997.529971916208,-3639.009366755935,-2809.408104171407,5140.3762326371925,5142.277514708852,5128.217608267518,5148.809077755867,5125.076209877445,5155.695733830588
window_2p25eq2p5,0.113,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.2205437336448173e-06,1.676571970196609e-06,1.6396778881214628e-06,1.6911153935568543e-06,1.6337780449058678e-06,7.215146661702778e-06,0.49402050855909535,0.5,0.5,0.5,0.4402050855909532,0.5,0.01504492707285221,0.0,0.0,0.0,0.0,0.1504492707285221,-2889.0561471065016,-3396.510821593047,-3920.1616603821744,-3156.389097408324,-3941.628591200931,2891.3577546413085,6287.373465783183,5090.308356239115,5074.714756888381,5100.287464410459,5071.652071147473,17087.91839107114
window_2p25eq2p5,0.114,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.646191501490236e-06,1.6483224193154144e-06,1.6220779476994824e-06,1.6676638438422535e-06,1.6212148107611463e-06,1.681409519962523e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-3940.0801866480906,-3934.687221663389,-4284.3124065141155,-3585.7535840986257,-4355.266545933204,-3427.952242245606,5067.9051981094,5069.763488124053,5055.499112597695,5076.589844963891,5052.184097367927,5083.756467543476
window_2p25eq2p5,0.115,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.776166425107269e-06,1.6434148114867761e-06,1.6168063191787801e-06,1.6671380625623004e-06,1.612996625580648e-06,3.0043618070092395e-06,0.46188567016139315,0.5,0.4999454571106432,0.5,0.1189540996306401,0.5,0.11804755264459513,0.0,0.0,0.0001367187499999999,0.0,1.1802313858209512,-2926.418408620962,-3840.1884965672834,-4179.364914478156,-3460.6088822022434,-4275.426551475619,5569.121165602124,4959.427077290081,4987.824412688852,4973.750529858489,4993.852284164138,4720.241955837124,4996.215218901706
window_2p25eq2p5,0.116,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.650698783315704e-06,1.645825150097695e-06,1.6309756769238967e-06,1.6772638473350854e-06,1.622077271816158e-06,1.684944417650838e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-3949.1613502187565,-4037.0934005717904,-4232.079058452816,-3532.328733202562,-4416.841009892367,-3451.669200049789,4976.050197368125,4977.85235945555,4963.828644991273,4984.734184878584,4960.342575469721,4991.7392899601755
window_2p25eq2p5,0.117,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7554740967956742e-06,1.7470938452151627e-06,1.7329456227045977e-06,1.7908115667895417e-06,1.7180348445723206e-06,1.7971170121699383e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-2698.209161796339,-2784.1600516986855,-2970.4986168677488,-2272.698911039528,-3170.68227002113,-2226.230627713136,4918.842099443779,4920.5810265319105,4907.058202170094,4927.156442130741,4903.822134820327,4934.00875857162
