window,draw_index,mass_GeV,attempt_01_source,attempt_02_source,attempt_01_finite,attempt_02_finite,attempt_01_lml,attempt_02_lml,targeted_repair_attempt_count,all_attempt_sources,all_finite_lml,selected_source,selected_attempt,selected_lml,branch_multiplicity,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status,interpolated
window_2p25eq2p5,1,0.065,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1648.8060868329887,1648.806087679079,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1648.80608683|1648.80608768,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,attempt_02_55_75MeV,1648.806087679079,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.066,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1655.829268652555,1655.8292695379198,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1655.82926865|1655.82926954,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,attempt_02_55_75MeV,1655.8292695379198,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.067,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1650.4759055698453,1650.475904497382,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1650.47590557|1650.4759045,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,attempt_01_full,1650.4759055698453,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.068,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1651.189433099161,1651.1894328515962,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1651.1894331|1651.18943285,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,attempt_01_full,1651.189433099161,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.069,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1657.248078529072,1657.248080136342,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1657.24807853|1657.24808014,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,attempt_02_55_75MeV,1657.248080136342,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.07,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1651.2929171103472,1651.2929169055683,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1651.29291711|1651.29291691,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,attempt_01_full,1651.2929171103472,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.071,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1657.37959229358,1657.3795931011591,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1657.37959229|1657.3795931,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,attempt_02_55_75MeV,1657.3795931011591,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.072,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1651.5171029117585,1651.5171028259697,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1651.51710291|1651.51710283,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,attempt_01_full,1651.5171029117585,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.073,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1651.800836553279,1651.8008364253594,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1651.80083655|1651.80083643,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,attempt_01_full,1651.800836553279,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.074,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1652.9979018491315,1652.997900036377,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1652.99790185|1652.99790004,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,attempt_01_full,1652.9979018491315,1,2,False,stable_reproduced,False
window_2p25eq2p5,1,0.075,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,True,True,1652.210153499071,1652.2101545919606,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1652.2101535|1652.21015459,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,attempt_02_55_75MeV,1652.2101545919606,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.055,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1666.120424751717,1666.1204251744482,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1666.12042475|1666.12042517,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,attempt_02_55_75MeV,1666.1204251744482,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.056,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1660.059364461804,1660.0593647702342,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1660.05936446|1660.05936477,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,attempt_02_55_75MeV,1660.0593647702342,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.057,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1657.0430838576651,1657.0430845672784,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1657.04308386|1657.04308457,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,attempt_02_55_75MeV,1657.0430845672784,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.058,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1656.682660362236,1656.6826598026685,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1656.68266036|1656.6826598,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,attempt_01_full,1656.682660362236,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.059,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1655.1076692947906,1655.1076688319692,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1655.10766929|1655.10766883,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,attempt_01_full,1655.1076692947906,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.06,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1659.9201269365233,1659.9201266272223,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1659.92012694|1659.92012663,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,attempt_01_full,1659.9201269365233,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.061,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1653.7502412382648,1653.7502404977631,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1653.75024124|1653.7502405,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,attempt_01_full,1653.7502412382648,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.062,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1652.1144340582694,1652.114433659585,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1652.11443406|1652.11443366,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,attempt_01_full,1652.1144340582694,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.063,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1653.269427822736,1653.269429316182,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1653.26942782|1653.26942932,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,attempt_02_55_75MeV,1653.269429316182,1,2,False,stable_reproduced,False
window_2p25eq2p5,2,0.064,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,True,True,1652.5226014914615,1652.5226014523862,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_02/attempt_02/results_single.csv,1652.52260149|1652.52260145,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_02/attempt_01/results_single.csv,attempt_01_full,1652.5226014914615,1,2,False,stable_reproduced,False
