mass_GeV,epsilon_90,mass_MeV,eps2_90
2.9865,0.0010472,2986.5,1.09662784e-06
2.9885,0.0010214,2988.5,1.04325796e-06
2.9904,0.00099557,2990.4,9.911596249e-07
2.9924,0.00093242,2992.4,8.694070564e-07
2.9944,0.0008412,2994.4,7.0761744e-07
2.9963,0.00074741,2996.3,5.586217081e-07
2.9983,0.0006901,2998.3,4.7623801e-07
3.0003,0.00067703,3000.3,4.583696209e-07
3.0023,0.00068729,3002.3,4.723675441e-07
3.0043,0.0007104,3004.3,5.0466816e-07
3.0062,0.00078084,3006.2,6.097111056e-07
3.0082,0.00092175,3008.2,8.496230625e-07
3.0102,0.0010966,3010.2,1.20253156e-06
3.0122,0.0012,3012.2,1.44e-06
3.0142,0.0012178,3014.2,1.48303684e-06
3.0161,0.0011631,3016.1,1.35280161e-06
3.0181,0.0010325,3018.1,1.06605625e-06
3.0201,0.00090495,3020.1,8.189345025e-07
3.0221,0.00081385,3022.1,6.623518225e-07
3.0241,0.00075629,3024.1,5.719745641e-07
3.0261,0.00072928,3026.1,5.318493184e-07
3.028,0.00069103,3028,4.775224609e-07
3.0301,0.00065298,3030.1,4.263828804e-07
3.032,0.00062201,3032,3.868964401e-07
3.034,0.00061083,3034,3.731132889e-07
3.036,0.00059019,3036,3.483242361e-07
3.038,0.00060513,3038,3.661823169e-07
3.04,0.00063011,3040,3.970386121e-07
3.042,0.00067504,3042,4.556790016e-07
3.044,0.00070362,3044,4.950811044e-07
3.046,0.00069531,3046,4.834559961e-07
3.048,0.00067839,3048,4.602129921e-07
3.05,0.00065171,3050,4.247259241e-07
3.0519,0.00063145,3051.9,3.987291025e-07
3.054,0.00062325,3054,3.884405625e-07
3.056,0.00065307,3056,4.265004249e-07
3.0579,0.00071543,3057.9,5.118400849e-07
3.0599,0.00081457,3059.9,6.635242849e-07
3.0619,0.0008973,3061.9,8.0514729e-07
3.0639,0.00093003,3063.9,8.649558009e-07
3.0659,0.00094535,3065.9,8.936866225e-07
3.0679,0.00092471,3067.9,8.550885841e-07
3.0699,0.00088252,3069.9,7.788415504e-07
3.0719,0.00083325,3071.9,6.943055625e-07
3.0739,0.00079534,3073.9,6.325657156e-07
3.0759,0.00078919,3075.9,6.228208561e-07
3.0779,0.00079397,3077.9,6.303883609e-07
3.0799,0.00079365,3079.9,6.298803225e-07
3.1829,0.00098968,3182.9,9.794665024e-07
3.1849,0.00094855,3184.9,8.997471025e-07
3.187,0.00091822,3187,8.431279684e-07
3.189,0.00092459,3189,8.548666681e-07
3.191,0.00091059,3191,8.291741481e-07
3.1931,0.00089545,3193.1,8.018307025e-07
3.1951,0.00087641,3195.1,7.680944881e-07
3.1972,0.00083391,3197.2,6.954058881e-07
3.1992,0.00080523,3199.2,6.483953529e-07
3.2013,0.00081523,3201.3,6.645999529e-07
3.2033,0.00083101,3203.3,6.905776201e-07
3.2053,0.00079848,3205.3,6.375703104e-07
3.2074,0.00076494,3207.4,5.851332036e-07
3.2094,0.00073274,3209.4,5.369079076e-07
3.2115,0.00073968,3211.5,5.471265024e-07
3.2135,0.00078443,3213.5,6.153304249e-07
3.2156,0.00084365,3215.6,7.117453225e-07
3.2176,0.00090179,3217.6,8.132252041e-07
3.2196,0.00092897,3219.6,8.629852609e-07
3.2217,0.00091669,3221.7,8.403205561e-07
3.2237,0.00087287,3223.7,7.619020369e-07
3.2258,0.00077176,3225.8,5.956134976e-07
3.2278,0.00068454,3227.8,4.685950116e-07
3.2299,0.00064754,3229.9,4.193080516e-07
3.2319,0.00065173,3231.9,4.247519929e-07
3.234,0.00068886,3234,4.745280996e-07
3.236,0.00072675,3236,5.281655625e-07
3.2381,0.00076416,3238.1,5.839405056e-07
3.2401,0.00082073,3240.1,6.735977329e-07
3.2422,0.0008616,3242.2,7.4235456e-07
3.2442,0.00087656,3244.2,7.683574336e-07
3.2463,0.00087169,3246.3,7.598434561e-07
3.2484,0.00088819,3248.4,7.888814761e-07
3.2504,0.00092129,3250.4,8.487752641e-07
3.2525,0.00093061,3252.5,8.660349721e-07
3.2545,0.00091925,3254.5,8.450205625e-07
3.2566,0.00091459,3256.6,8.364748681e-07
3.2586,0.00090732,3258.6,8.232295824e-07
3.2607,0.0008775,3260.7,7.7000625e-07
3.2628,0.00086106,3262.8,7.414243236e-07
3.2648,0.00086693,3264.8,7.515676249e-07
3.2669,0.00088753,3266.9,7.877095009e-07
3.2689,0.00089178,3268.9,7.952715684e-07
3.271,0.00092358,3271,8.530000164e-07
3.273,0.00097568,3273,9.519514624e-07
3.2751,0.0010097,3275.1,1.01949409e-06
3.2772,0.00097595,3277.2,9.524784025e-07
3.2793,0.00088516,3279.3,7.835082256e-07
3.2813,0.0007881,3281.3,6.2110161e-07
3.2834,0.00075117,3283.4,5.642563689e-07
3.2855,0.00072923,3285.5,5.317763929e-07
3.2875,0.00074092,3287.5,5.489624464e-07
3.2896,0.00076036,3289.6,5.781473296e-07
3.2917,0.0007687,3291.7,5.9089969e-07
3.2937,0.00074842,3293.7,5.601324964e-07
3.2958,0.00071363,3295.8,5.092677769e-07
3.2978,0.00069877,3297.8,4.882795129e-07
3.2999,0.00071904,3299.9,5.170185216e-07
3.302,0.00076975,3302,5.925150625e-07
3.3041,0.00082324,3304.1,6.777240976e-07
3.3061,0.00086286,3306.1,7.445273796e-07
3.3082,0.00085615,3308.2,7.329928225e-07
3.3102,0.00084341,3310.2,7.113404281e-07
3.3123,0.00083263,3312.3,6.932727169e-07
3.3144,0.00082069,3314.4,6.735320761e-07
3.3165,0.00082982,3316.5,6.886012324e-07
3.3185,0.00083583,3318.5,6.986117889e-07
3.3206,0.00083617,3320.6,6.991802689e-07
3.3227,0.0007956,3322.7,6.3297936e-07
3.3248,0.00074535,3324.8,5.555466225e-07
3.3269,0.0006738,3326.9,4.5400644e-07
3.3289,0.00064059,3328.9,4.103555481e-07
3.331,0.00063414,3331,4.021335396e-07
3.3331,0.00064179,3333.1,4.118944041e-07
3.3351,0.00066914,3335.1,4.477483396e-07
3.3372,0.00069053,3337.2,4.768316809e-07
3.3393,0.00070273,3339.3,4.938294529e-07
3.3414,0.0006966,3341.4,4.8525156e-07
3.3435,0.00069409,3343.5,4.817609281e-07
3.3455,0.0007045,3345.5,4.9632025e-07
3.3476,0.00073336,3347.6,5.378168896e-07
3.3497,0.00075797,3349.7,5.745185209e-07
3.3518,0.00075681,3351.8,5.727613761e-07
3.3539,0.00072791,3353.9,5.298529681e-07
3.3559,0.00070791,3355.9,5.011365681e-07
3.358,0.00069528,3358,4.834142784e-07
3.3601,0.00069563,3360.1,4.839010969e-07
3.3622,0.00070463,3362.2,4.965034369e-07
3.3643,0.00073095,3364.3,5.342879025e-07
3.3664,0.0007428,3366.4,5.5175184e-07
3.3685,0.00075164,3368.5,5.649626896e-07
3.3705,0.0007695,3370.5,5.9213025e-07
3.3726,0.0007898,3372.6,6.2378404e-07
3.3747,0.00084251,3374.7,7.098231001e-07
3.3768,0.00091615,3376.8,8.393308225e-07
3.3789,0.00096514,3378.9,9.314952196e-07
3.381,0.0010034,3381,1.00681156e-06
3.3831,0.0010564,3383.1,1.11598096e-06
3.3852,0.0010912,3385.2,1.19071744e-06
3.3873,0.0011136,3387.3,1.24010496e-06
3.3894,0.0011403,3389.4,1.30028409e-06
3.3914,0.0011546,3391.4,1.33310116e-06
3.3935,0.001154,3393.5,1.331716e-06
3.3956,0.0011745,3395.6,1.37945025e-06
3.3977,0.001152,3397.7,1.327104e-06
3.3998,0.0010978,3399.8,1.20516484e-06
3.4019,0.00099237,3401.9,9.847982169e-07
3.404,0.00089361,3404,7.985388321e-07
3.4061,0.00083722,3406.1,7.009373284e-07
3.4083,0.00080106,3408.3,6.416971236e-07
3.4103,0.00080079,3410.3,6.412646241e-07
3.4124,0.00081174,3412.4,6.589218276e-07
3.4145,0.00080268,3414.5,6.442951824e-07
3.4166,0.00075522,3416.6,5.703572484e-07
3.4188,0.00069446,3418.8,4.822746916e-07
3.4208,0.0006551,3420.8,4.2915601e-07
3.4229,0.00064417,3422.9,4.149549889e-07
3.425,0.00064572,3425,4.169543184e-07
3.4272,0.00064015,3427.2,4.097920225e-07
3.4293,0.00063468,3429.3,4.028187024e-07
3.4314,0.0006367,3431.4,4.0538689e-07
3.4335,0.00064162,3433.5,4.116762244e-07
3.4356,0.00066693,3435.6,4.447956249e-07
3.4377,0.0007016,3437.7,4.9224256e-07
3.4398,0.000715,3439.8,5.11225e-07
3.4419,0.00072108,3441.9,5.199563664e-07
3.444,0.00071814,3444,5.157250596e-07
3.4461,0.00068218,3446.1,4.653695524e-07
3.4482,0.00064755,3448.2,4.193210025e-07
3.4503,0.00063885,3450.3,4.081293225e-07
3.4525,0.00061661,3452.5,3.802078921e-07
3.4546,0.00062641,3454.6,3.923894881e-07
3.4567,0.0006364,3456.7,4.0500496e-07
3.4588,0.00068576,3458.8,4.702667776e-07
3.4609,0.00071964,3460.9,5.178817296e-07
3.463,0.00075641,3463,5.721560881e-07
3.4652,0.00077156,3465.2,5.953048336e-07
3.4673,0.000771,3467.3,5.94441e-07
3.4694,0.00077144,3469.4,5.951196736e-07
3.4715,0.00077624,3471.5,6.025485376e-07
3.4736,0.00078981,3473.6,6.237998361e-07
3.4757,0.00081095,3475.7,6.576399025e-07
3.4778,0.000829,3477.8,6.87241e-07
3.48,0.00086237,3480,7.436820169e-07
3.4821,0.00093568,3482.1,8.754970624e-07
3.4842,0.00094064,3484.2,8.848036096e-07
3.4864,0.00089647,3486.4,8.036584609e-07
3.4885,0.0008074,3488.5,6.5189476e-07
3.4906,0.00075289,3490.6,5.668433521e-07
3.4927,0.00075298,3492.7,5.669788804e-07
3.4948,0.00080467,3494.8,6.474938089e-07
3.497,0.00086834,3497,7.540143556e-07
3.4991,0.00091535,3499.1,8.378656225e-07
3.5012,0.00095983,3501.2,9.212736289e-07
3.5034,0.00099514,3503.4,9.903036196e-07
3.5055,0.0010376,3505.5,1.07661376e-06
3.5076,0.0011088,3507.6,1.22943744e-06
3.5097,0.0011451,3509.7,1.31125401e-06
3.5119,0.0011561,3511.9,1.33656721e-06
3.514,0.0011117,3514,1.23587689e-06
3.5162,0.0010661,3516.2,1.13656921e-06
3.5183,0.0010184,3518.3,1.03713856e-06
3.5204,0.00096856,3520.4,9.381084736e-07
3.5225,0.00090945,3522.5,8.270993025e-07
3.5247,0.00085131,3524.7,7.247287161e-07
3.5268,0.00080957,3526.8,6.554035849e-07
3.529,0.00079191,3529,6.271214481e-07
3.5311,0.00081194,3531.1,6.592465636e-07
3.5332,0.00084513,3533.2,7.142447169e-07
3.5354,0.00087737,3535.4,7.697781169e-07
3.5375,0.00087967,3537.5,7.738193089e-07
3.5396,0.00085668,3539.6,7.339006224e-07
3.5418,0.00080882,3541.8,6.541897924e-07
3.5439,0.00077019,3543.9,5.931926361e-07
3.5461,0.00072068,3546.1,5.193796624e-07
3.5483,0.00069953,3548.3,4.893422209e-07
3.5503,0.00071153,3550.3,5.062749409e-07
3.5525,0.00072607,3552.5,5.271776449e-07
3.5546,0.00073848,3554.6,5.453527104e-07
3.5568,0.00074032,3556.8,5.480737024e-07
3.5589,0.00070982,3558.9,5.038444324e-07
3.5611,0.00066785,3561.1,4.460236225e-07
3.5632,0.00063802,3563.2,4.070695204e-07
3.5654,0.00061464,3565.4,3.777823296e-07
3.5675,0.00060209,3567.5,3.625123681e-07
3.5697,0.0005901,3569.7,3.4821801e-07
3.5718,0.00057771,3571.8,3.337488441e-07
3.574,0.00058912,3574,3.470623744e-07
3.5761,0.00061539,3576.1,3.787048521e-07
3.5783,0.00064241,3578.3,4.126906081e-07
3.5804,0.00068132,3580.4,4.641969424e-07
3.5826,0.0007047,3582.6,4.9660209e-07
3.5847,0.0007318,3584.7,5.3553124e-07
3.5869,0.00073711,3586.9,5.433311521e-07
3.589,0.00074031,3589,5.480588961e-07
3.5912,0.00074363,3591.2,5.529855769e-07
3.5933,0.00076842,3593.3,5.904692964e-07
3.5955,0.00079341,3595.5,6.294994281e-07
3.5976,0.00082195,3597.6,6.756018025e-07
3.5998,0.00084371,3599.8,7.118465641e-07
3.602,0.00082725,3602,6.843425625e-07
3.6041,0.00079146,3604.1,6.264089316e-07
3.6063,0.00075444,3606.3,5.691797136e-07
3.6084,0.0007479,3608.4,5.5935441e-07
3.6106,0.00077152,3610.6,5.952431104e-07
3.6127,0.00077156,3612.7,5.953048336e-07
3.6149,0.0007684,3614.9,5.9043856e-07
3.617,0.00076291,3617,5.820316681e-07
3.6192,0.00075437,3619.2,5.690740969e-07
3.6214,0.00075596,3621.4,5.714755216e-07
3.6235,0.00077888,3623.5,6.066540544e-07
3.6257,0.0008066,3625.7,6.5060356e-07
3.6279,0.00082757,3627.9,6.848721049e-07
3.6301,0.00088597,3630.1,7.849428409e-07
3.6322,0.0010004,3632.2,1.00080016e-06
3.6344,0.0011228,3634.4,1.26067984e-06
3.6366,0.0012092,3636.6,1.46216464e-06
3.6387,0.0012401,3638.7,1.53784801e-06
3.6409,0.0012437,3640.9,1.54678969e-06
3.643,0.0012558,3643,1.57703364e-06
3.6452,0.0012056,3645.2,1.45347136e-06
3.6474,0.0011023,3647.4,1.21506529e-06
3.6496,0.001017,3649.6,1.034289e-06
3.6517,0.0009681,3651.7,9.3721761e-07
3.6539,0.00097306,3653.9,9.468457636e-07
3.6561,0.0010053,3656.1,1.01062809e-06
3.7697,0.0011353,3769.7,1.28890609e-06
3.7719,0.0011796,3771.9,1.39145616e-06
3.7741,0.0011743,3774.1,1.37898049e-06
3.7764,0.0011268,3776.4,1.26967824e-06
3.7785,0.0010816,3778.5,1.16985856e-06
3.7807,0.0010227,3780.7,1.04591529e-06
3.7829,0.00099835,3782.9,9.967027225e-07
3.7852,0.00094117,3785.2,8.858009689e-07
3.7873,0.00087212,3787.3,7.605932944e-07
3.7896,0.00084324,3789.6,7.110536976e-07
3.7918,0.00092317,3791.8,8.522428489e-07
3.794,0.00090009,3794,8.101620081e-07
3.7962,0.00090356,3796.2,8.164206736e-07
3.7984,0.00089685,3798.4,8.043399225e-07
3.8006,0.00094453,3800.6,8.921369209e-07
3.8028,0.0010378,3802.8,1.07702884e-06
3.805,0.0012134,3805,1.47233956e-06
3.8072,0.0012568,3807.2,1.57954624e-06
3.8095,0.0011796,3809.5,1.39145616e-06
3.8117,0.0010237,3811.7,1.04796169e-06
3.8139,0.0010048,3813.9,1.00962304e-06
3.8161,0.00083172,3816.1,6.917581584e-07
3.8183,0.00081917,3818.3,6.710394889e-07
3.8205,0.00086744,3820.5,7.524521536e-07
3.8227,0.00085197,3822.7,7.258528809e-07
3.825,0.00091671,3825,8.403572241e-07
3.8271,0.00088794,3827.1,7.884374436e-07
3.8294,0.00083877,3829.4,7.035351129e-07
3.8316,0.00082621,3831.6,6.826229641e-07
3.8338,0.0007454,3833.8,5.5562116e-07
3.836,0.00076657,3836,5.876295649e-07
3.8383,0.00081587,3838.3,6.656438569e-07
3.8405,0.00083813,3840.5,7.024618969e-07
3.8427,0.00087649,3842.7,7.682347201e-07
3.8449,0.00091732,3844.9,8.414759824e-07
3.8472,0.00092945,3847.2,8.638773025e-07
3.8494,0.00092627,3849.4,8.579761129e-07
3.8516,0.00091457,3851.6,8.364382849e-07
3.8538,0.00085706,3853.8,7.345518436e-07
3.856,0.00080752,3856,6.520885504e-07
3.8583,0.00075778,3858.3,5.742305284e-07
3.8605,0.00073263,3860.5,5.367467169e-07
3.8627,0.00072145,3862.7,5.204901025e-07
3.865,0.00073671,3865,5.427416241e-07
3.8672,0.00080114,3867.2,6.418252996e-07
3.8694,0.00088241,3869.4,7.786474081e-07
3.8717,0.0009448,3871.7,8.9264704e-07
3.8739,0.00094192,3873.9,8.872132864e-07
3.8761,0.00093234,3876.1,8.692578756e-07
3.8784,0.00091622,3878.4,8.394590884e-07
3.8806,0.00086873,3880.6,7.546918129e-07
3.8828,0.00080377,3882.8,6.460462129e-07
3.885,0.00071244,3885,5.075707536e-07
3.8873,0.00065087,3887.3,4.236317569e-07
3.8895,0.00064216,3889.5,4.123694656e-07
3.8918,0.0006996,3891.8,4.8944016e-07
3.894,0.00075608,3894,5.716569664e-07
3.8962,0.0008396,3896.2,7.0492816e-07
3.8984,0.00094785,3898.4,8.984196225e-07
3.9007,0.0010377,3900.7,1.07682129e-06
3.903,0.0011344,3903,1.28686336e-06
3.9052,0.001216,3905.2,1.478656e-06
3.9074,0.0013031,3907.4,1.69806961e-06
3.9097,0.001353,3909.7,1.830609e-06
3.9119,0.0013023,3911.9,1.69598529e-06
3.9141,0.0011745,3914.1,1.37945025e-06
3.9164,0.0010407,3916.4,1.08305649e-06
3.9187,0.00089904,3918.7,8.082729216e-07
3.9209,0.00079757,3920.9,6.361179049e-07
3.9232,0.00073576,3923.2,5.413427776e-07
3.9254,0.00072023,3925.4,5.187312529e-07
3.9277,0.00076026,3927.7,5.779952676e-07
3.9299,0.00074291,3929.9,5.519152681e-07
3.9321,0.00075898,3932.1,5.760506404e-07
3.9344,0.00078656,3934.4,6.186766336e-07
3.9366,0.0008008,3936.6,6.4128064e-07
3.9389,0.00081325,3938.9,6.613755625e-07
3.9411,0.00077248,3941.1,5.967253504e-07
3.9434,0.00074492,3943.4,5.549058064e-07
3.9457,0.00074194,3945.7,5.504749636e-07
3.9479,0.00080051,3947.9,6.408162601e-07
3.9502,0.00084738,3950.2,7.180528644e-07
3.9524,0.00087315,3952.4,7.623909225e-07
3.9546,0.000836,3954.6,6.98896e-07
3.9569,0.00081411,3956.9,6.627750921e-07
3.9591,0.00080761,3959.1,6.522339121e-07
3.9614,0.00080097,3961.4,6.415529409e-07
3.9637,0.00079753,3963.7,6.360541009e-07
3.9659,0.00076424,3965.9,5.840627776e-07
3.9682,0.00076934,3968.2,5.918840356e-07
3.9705,0.00079325,3970.5,6.292455625e-07
3.9727,0.00079697,3972.7,6.351611809e-07
3.9749,0.00080963,3974.9,6.555007369e-07
3.9772,0.00084884,3977.2,7.205293456e-07
3.9795,0.00088941,3979.5,7.910501481e-07
3.9818,0.00094576,3981.8,8.944619776e-07
3.984,0.00095589,3984,9.137256921e-07
3.9863,0.0009536,3986.3,9.0935296e-07
3.9885,0.00088575,3988.5,7.845530625e-07
3.9908,0.00084506,3990.8,7.141264036e-07
3.993,0.00085044,3993,7.232481936e-07
3.9953,0.00087233,3995.3,7.609596289e-07
3.9976,0.00092717,3997.6,8.596442089e-07
3.9999,0.00095412,3999.9,9.103449744e-07
4.0021,0.00096746,4002.1,9.359788516e-07
4.0044,0.00099018,4004.4,9.804564324e-07
4.0067,0.0010422,4006.7,1.08618084e-06
4.0089,0.0011351,4008.9,1.28845201e-06
4.0112,0.001224,4011.2,1.498176e-06
4.0135,0.0012244,4013.5,1.49915536e-06
4.0157,0.0011474,4015.7,1.31652676e-06
4.018,0.0010329,4018,1.06688241e-06
4.0203,0.00097562,4020.3,9.518343844e-07
4.0226,0.0010079,4022.6,1.01586241e-06
4.0249,0.0010737,4024.9,1.15283169e-06
4.0271,0.0010891,4027.1,1.18613881e-06
4.0294,0.0010648,4029.4,1.13379904e-06
4.0316,0.00095626,4031.6,9.144331876e-07
4.0339,0.00088292,4033.9,7.795477264e-07
4.0362,0.00078863,4036.2,6.219372769e-07
4.0385,0.00071428,4038.5,5.101959184e-07
4.0408,0.00067181,4040.8,4.513286761e-07
4.043,0.00064477,4043,4.157283529e-07
4.0453,0.00066267,4045.3,4.391315289e-07
4.0476,0.00067904,4047.6,4.610953216e-07
4.0498,0.00067628,4049.8,4.573546384e-07
4.0521,0.00068599,4052.1,4.705822801e-07
4.0544,0.00071578,4054.4,5.123410084e-07
4.0567,0.0007281,4056.7,5.3012961e-07
4.059,0.00077969,4059,6.079164961e-07
4.0613,0.00086132,4061.3,7.418721424e-07
4.0635,0.000973,4063.5,9.46729e-07
4.0659,0.001089,4065.9,1.185921e-06
4.0681,0.0011613,4068.1,1.34861769e-06
4.0704,0.0012315,4070.4,1.51659225e-06
4.0727,0.0012615,4072.7,1.59138225e-06
4.0749,0.0012069,4074.9,1.45660761e-06
4.0773,0.0011778,4077.3,1.38721284e-06
4.0795,0.0010853,4079.5,1.17787609e-06
4.0818,0.0010072,4081.8,1.01445184e-06
4.0841,0.000965,4084.1,9.31225e-07
4.0864,0.00095657,4086.4,9.150261649e-07
4.0887,0.00095546,4088.7,9.129038116e-07
4.091,0.00095952,4091,9.206786304e-07
4.0933,0.00095253,4093.3,9.073134009e-07
4.0955,0.00097067,4095.5,9.422002489e-07
4.0979,0.0010145,4097.9,1.02921025e-06
4.1002,0.0010941,4100.2,1.19705481e-06
4.1024,0.0012035,4102.4,1.44841225e-06
4.1048,0.0012761,4104.8,1.62843121e-06
4.1071,0.0012903,4107.1,1.66487409e-06
4.1093,0.0012873,4109.3,1.65714129e-06
4.1116,0.0012515,4111.6,1.56625225e-06
4.114,0.0011546,4114,1.33310116e-06
4.1163,0.0010479,4116.3,1.09809441e-06
4.1185,0.00093507,4118.5,8.743559049e-07
4.1208,0.00086593,4120.8,7.498347649e-07
4.1232,0.00084017,4123.2,7.058856289e-07
4.1255,0.00083957,4125.5,7.048777849e-07
4.1278,0.0008814,4127.8,7.7686596e-07
4.1301,0.00091864,4130.1,8.438994496e-07
4.1324,0.00094984,4132.4,9.021960256e-07
4.1346,0.00097206,4134.6,9.449006436e-07
4.137,0.00099731,4137,9.946272361e-07
4.1393,0.0010223,4139.3,1.04509729e-06
4.1416,0.00098309,4141.6,9.664659481e-07
4.1439,0.00095428,4143.9,9.106503184e-07
4.1462,0.00091988,4146.2,8.461792144e-07
4.1485,0.00091122,4148.5,8.303218884e-07
4.1508,0.00093144,4150.8,8.675804736e-07
4.1532,0.00097629,4153.2,9.531421641e-07
4.1555,0.0010567,4155.5,1.11661489e-06
4.1578,0.0011636,4157.8,1.35396496e-06
4.1601,0.0012185,4160.1,1.48474225e-06
4.1624,0.0012145,4162.4,1.47501025e-06
4.1647,0.0011465,4164.7,1.31446225e-06
4.167,0.0010147,4167,1.02961609e-06
4.1693,0.00089847,4169.3,8.072483409e-07
4.1716,0.00080042,4171.6,6.406721764e-07
4.1739,0.00075405,4173.9,5.685914025e-07
4.1763,0.00076608,4176.3,5.868785664e-07
4.1786,0.00077691,4178.6,6.035891481e-07
4.1809,0.00080938,4180.9,6.550959844e-07
4.1832,0.0008609,4183.2,7.4114881e-07
4.1855,0.0009717,4185.5,9.4420089e-07
4.1878,0.0010838,4187.8,1.17462244e-06
4.1902,0.0012087,4190.2,1.46095569e-06
4.1925,0.0012677,4192.5,1.60706329e-06
4.1948,0.0012811,4194.8,1.64121721e-06
4.1971,0.0012248,4197.1,1.50013504e-06
4.1995,0.0011058,4199.5,1.22279364e-06
4.2018,0.00097359,4201.8,9.478774881e-07
4.2041,0.00086286,4204.1,7.445273796e-07
4.2065,0.0008057,4206.5,6.4915249e-07
4.2088,0.00074846,4208.8,5.601923716e-07
4.2111,0.00076558,4211.1,5.861127364e-07
4.2135,0.00081772,4213.5,6.686659984e-07
4.2158,0.00088949,4215.8,7.911924601e-07
4.2181,0.00095348,4218.1,9.091241104e-07
4.2204,0.00093206,4220.4,8.687358436e-07
4.2228,0.00091695,4222.8,8.407973025e-07
4.2251,0.00091885,4225.1,8.442853225e-07
4.2274,0.00097068,4227.4,9.422196624e-07
4.2298,0.0010439,4229.8,1.08972721e-06
4.2321,0.0010985,4232.1,1.20670225e-06
4.2344,0.0011133,4234.4,1.23943689e-06
4.2368,0.0010756,4236.8,1.15691536e-06
4.2391,0.0010304,4239.1,1.06172416e-06
4.2415,0.00098403,4241.5,9.683150409e-07
4.2438,0.00097863,4243.8,9.577166769e-07
4.2461,0.0009826,4246.1,9.6550276e-07
4.2485,0.00098382,4248.5,9.679017924e-07
4.2508,0.00095615,4250.8,9.142228225e-07
4.2532,0.00093128,4253.2,8.672824384e-07
4.2555,0.00090785,4255.5,8.241916225e-07
4.2579,0.00095683,4257.9,9.155236489e-07
4.2602,0.00099535,4260.2,9.907216225e-07
4.2626,0.001062,4262.6,1.127844e-06
4.2649,0.0011239,4264.9,1.26315121e-06
4.2673,0.0011344,4267.3,1.28686336e-06
4.2696,0.0011277,4269.6,1.27170729e-06
4.272,0.001134,4272,1.285956e-06
4.2743,0.0011258,4274.3,1.26742564e-06
4.2767,0.0010543,4276.7,1.11154849e-06
4.279,0.00098249,4279,9.652866001e-07
4.2814,0.00091712,4281.4,8.411090944e-07
4.2837,0.00091304,4283.7,8.336420416e-07
4.2861,0.00094464,4286.1,8.923447296e-07
4.2884,0.0010078,4288.4,1.01566084e-06
4.2908,0.0010449,4290.8,1.09181601e-06
4.2932,0.0010501,4293.2,1.10271001e-06
4.2955,0.0010091,4295.5,1.01828281e-06
4.2979,0.00089661,4297.9,8.039094921e-07
4.3002,0.00077998,4300.2,6.083688004e-07
4.3026,0.00071045,4302.6,5.047392025e-07
4.3049,0.00065499,4304.9,4.290119001e-07
4.3073,0.00066315,4307.3,4.397679225e-07
4.3097,0.00067303,4309.7,4.529693809e-07
4.312,0.00066553,4312,4.429301809e-07
4.3144,0.00068511,4314.4,4.693757121e-07
4.3168,0.00072495,4316.8,5.255525025e-07
4.3191,0.00077365,4319.1,5.985343225e-07
4.3215,0.00085833,4321.5,7.367303889e-07
4.3239,0.00090367,4323.9,8.166194689e-07
4.3262,0.00090611,4326.2,8.210353321e-07
4.3286,0.00090564,4328.6,8.201838096e-07
4.331,0.00088422,4331,7.818450084e-07
4.3334,0.00081361,4333.4,6.619612321e-07
4.3358,0.00073781,4335.8,5.443635961e-07
4.3381,0.00067902,4338.1,4.610681604e-07
4.3405,0.00066619,4340.5,4.438091161e-07
4.3429,0.00066374,4342.9,4.405507876e-07
4.3452,0.0006703,4345.2,4.4930209e-07
4.3476,0.00067558,4347.6,4.564083364e-07
4.35,0.00070864,4350,5.021706496e-07
4.3524,0.00076373,4352.4,5.832835129e-07
4.3547,0.00080214,4354.7,6.434285796e-07
4.3572,0.00076035,4357.2,5.781321225e-07
4.3595,0.00069428,4359.5,4.820247184e-07
4.3619,0.00065513,4361.9,4.291953169e-07
4.3643,0.00066342,4364.3,4.401260964e-07
4.3666,0.00077556,4366.6,6.014933136e-07
4.3691,0.00098139,4369.1,9.631263321e-07
4.3714,0.0011564,4371.4,1.33726096e-06
4.3738,0.0012581,4373.8,1.58281561e-06
4.3762,0.0012919,4376.2,1.66900561e-06
4.3786,0.0013125,4378.6,1.72265625e-06
4.381,0.0013488,4381,1.81926144e-06
4.3834,0.0013564,4383.4,1.83982096e-06
4.3858,0.0013548,4385.8,1.83548304e-06
4.3881,0.0013765,4388.1,1.89475225e-06
4.3906,0.0013305,4390.6,1.77023025e-06
4.3929,0.0012603,4392.9,1.58835609e-06
4.3953,0.0011736,4395.3,1.37733696e-06
4.3978,0.0010694,4397.8,1.14361636e-06
4.4001,0.0009682,4400.1,9.3741124e-07
4.4025,0.00088696,4402.5,7.866980416e-07
4.4049,0.00082476,4404.9,6.802290576e-07
4.4073,0.00081012,4407.3,6.562944144e-07
4.4097,0.00080875,4409.7,6.540765625e-07
4.4121,0.00084339,4412.1,7.113066921e-07
4.4145,0.00089709,4414.5,8.047704681e-07
4.4169,0.00099421,4416.9,9.884535241e-07
4.4193,0.0010799,4419.3,1.16618401e-06
4.4217,0.0011732,4421.7,1.37639824e-06
4.4241,0.0011981,4424.1,1.43544361e-06
