lane,mass_GeV,n_attempt_rows,n_finite_attempt_rows,branch_multiplicity,lml_spread,selected_lml,selected_const_opt,selected_ls_opt,selected_source,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status
gp_mean,0.204,2,2,1,1.2680934560194146e-06,1586.876165888345,71.10960148262281,0.3235858497561357,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.205,2,2,1,2.6251129838783527e-06,1585.6215463230683,71.27496519558758,0.323701784326689,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.206,2,2,1,4.555336090561468e-07,1588.095723905968,71.74805736702726,0.3240187661475912,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.207,2,2,1,1.3265434972709045e-06,1583.8833382041933,71.32197690921568,0.3237394667548498,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.208,2,2,1,1.2902166872663656e-06,1584.572600532769,72.00100886315035,0.3241520079697097,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.209,2,2,1,5.539541234611534e-07,1580.806829828761,72.08134274276861,0.3242240945429427,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.21,2,2,1,2.26970701078244e-06,1585.6797143294857,71.18262442842529,0.3236394007382063,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.211,2,2,1,7.665221346542239e-07,1579.5222612699738,69.93498518605902,0.3227886023819288,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.212,2,2,1,3.3749392969184555e-07,1579.8903086611738,69.92850910014016,0.3227814157972526,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.213,3,3,2,2.171186679333914e-06,1578.9322920735287,69.10097791023226,0.32220544104737,runs/gp_mean/attempt_02/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.214,2,2,1,1.99254100152757e-06,1578.0093547224908,70.4826499396409,0.323147108578385,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.215,2,2,1,8.718930075701792e-07,1575.2679448377428,70.79026155541817,0.3232691264948517,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.216,2,2,1,5.811771188746206e-07,1576.290731811681,70.61514324419765,0.3231119792207896,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.217,3,3,2,710.0925580151315,1577.7806758648846,70.24976375412886,0.322945802045332,runs/gp_mean/repairs/m217/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.218,2,2,1,8.584684110246599e-07,1577.9875742138477,70.38805917042342,0.3230521221164529,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.219,3,3,2,707.6236568305808,1575.185441591788,71.02726024008815,0.3233785351203809,runs/gp_mean/attempt_02/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.22,2,2,1,4.6860122893122025e-07,1573.4501206007592,69.81762802197251,0.3226601616764291,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.221,2,2,1,1.9141671145916916e-06,1578.895149728134,70.23850443476523,0.3228992435850657,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.222,2,2,1,1.072772192856064e-06,1577.2465442001078,71.14515803600257,0.3233390013515053,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.223,2,2,1,2.1669984562322497e-07,1575.763972754113,70.60298541778296,0.322851028350764,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.224,2,2,1,1.4569241102435626e-07,1575.4876866538686,70.81555050044328,0.323056491162821,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.225,2,2,1,6.145116913103266e-07,1575.8473911379258,70.1561593586141,0.3227757990865043,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.226,2,2,1,8.051279110077303e-08,1572.9086969409225,70.64414027229155,0.3230331064460634,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.227,2,2,1,4.890184754913207e-07,1573.9837477034062,71.3277673792669,0.3234473582316848,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.228,2,2,1,1.432962562830653e-06,1574.2785002720384,71.2918975852386,0.3233973791205179,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.229,2,2,1,1.4004945114720613e-06,1574.3377253821682,71.29909966506847,0.3233203018198315,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.23,2,2,1,4.350340532255359e-08,1572.167023468559,72.66008834764799,0.3240068988619006,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.231,2,2,1,1.272674126084894e-07,1569.7460430528126,71.41330897327202,0.3235052518075737,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.232,2,2,1,1.3610601854452398e-06,1570.5573650659626,71.54633837127126,0.3236368472712658,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.233,2,2,1,9.412287909071892e-07,1571.5653661524057,71.15455603081132,0.3234754597522596,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.234,2,2,1,8.330857781402301e-08,1567.7603486105677,70.0413173521682,0.3227853153677677,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.235,2,2,1,4.037876806251006e-07,1565.0120008378683,70.4503283946641,0.3230879719240832,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.236,2,2,1,6.878799467813224e-07,1569.380283526646,69.81053933512473,0.3226677524468358,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.237,2,2,1,1.9012270513485419e-06,1567.66186832654,68.94516636918782,0.3220285898468388,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.238,2,2,1,6.090874649089528e-07,1568.617893419857,68.82419952132888,0.3219110436915449,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.239,2,2,1,1.0959774954244494e-07,1565.138602216045,69.19385091545806,0.322201910922668,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.24,2,2,1,6.280120032897685e-07,1569.6461743021405,68.9363799947908,0.3220725461256639,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.241,2,2,1,1.444251438442734e-06,1566.585643923194,69.21066217191952,0.3222021287830564,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.242,2,2,1,7.065818863338791e-08,1568.0929068726682,68.7224870235959,0.3217817298507545,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.243,2,2,1,1.352439539914485e-06,1564.4266864467963,69.02463996786419,0.3219923436854091,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.244,2,2,1,3.3853689274110366e-07,1569.5222371824266,69.85960741493588,0.3223872144059476,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.245,3,3,2,140.13089544057925,1568.873677296507,70.1517792173869,0.3224429296650351,runs/gp_mean/repairs/m245/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.246,2,2,1,1.3314529496710747e-06,1565.4124761755347,70.46959512526544,0.3225832782272829,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.247,2,2,1,7.183866728155408e-07,1570.0502254952853,70.62769759474746,0.3224040424012958,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.248,2,2,1,5.022991445002845e-07,1566.423241596014,71.19398691902238,0.3226868488426699,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.249,3,3,2,241.89533156330913,1564.8940313313285,71.38006029627893,0.3229219311326629,runs/gp_mean/repairs/m249/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.25,2,2,1,1.0580274647509214e-06,1563.6532902146917,70.63835814564742,0.3227079988121893,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
