group,scope_key,scope_label,dataset_set,source_state,source_file,mass_GeV,mass_MeV,A90_events,eps2_90,p0_local_asymptotic,Z_local_asymptotic,gp_support,edge_diagnostic,yield_coordinate,limit_method,pvalue_method,limit_coordinate
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0719999999999999,72.0,7324.201377976815,2.656504973087031e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0729999999999999,73.0,6094.024929355315,2.2315534277817594e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0739999999999999,74.0,6886.341257501714,2.5484972814034596e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0749999999999999,75.0,6551.768702439037,2.454173866989835e-06,0.4999026019832914,0.000244140625,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0759999999999999,76.0,6543.024086590819,2.483064731895124e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0769999999999999,77.0,6386.591396968905,2.458215505368589e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.078,78.0,7038.945799177005,2.7508307316125164e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.079,79.0,8461.53128951598,3.3618274403232627e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.08,80.0,9370.874738474473,3.78813503923756e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.081,81.0,9793.73952750374,4.033664608933175e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.082,82.0,9779.777236467657,4.109384467191955e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.083,83.0,10124.322558748512,4.34479793436424e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.084,84.0,9461.286832740805,4.1503806572432845e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.085,85.0,15873.279570064738,7.126281851441142e-06,0.071993780006308,1.461101604363457,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0859999999999999,86.0,18551.49512126101,8.53230564806935e-06,0.0225664080446275,2.003414502699864,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0869999999999999,87.0,20593.87220675923,9.715108355105563e-06,0.0078551325612721,2.4155778172117963,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0879999999999999,88.0,23165.20549597981,1.121772220909926e-05,0.001703067235739,2.9284893993858625,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0889999999999999,89.0,25197.63960319173,1.2540516130400333e-05,0.0004798039006446,3.302108976142226,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2016,2015 full + 2016 full,2015+2016,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0899999999999999,90.0,26790.466394508745,1.3713245614102337e-05,0.0001265672327023,3.6590677024823215,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.05,50.0,31551.02816207595,2.384869941323101e-05,2.913934226396233e-05,4.019674170708563,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0509999999999999,51.0,33965.12176455028,2.4198486936700435e-05,7.888257593813838e-06,4.317557731075676,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0519999999999999,52.0,23659.32784430793,1.581092724423315e-05,0.0042858848524772,2.628677148457969,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0529999999999999,53.0,15779.414480043937,9.85991856785891e-06,0.1147642629376818,1.2015742426622138,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0539999999999999,54.0,9209.111388070867,5.370626591494569e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.055,55.0,7108.402387286097,3.866741087685388e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.056,56.0,6319.541754574487,3.2081453035929455e-06,0.4999311292015691,0.0001726334915006,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.057,57.0,6084.083090008728,2.885821738248334e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.058,58.0,6241.793099566645,2.770800527980412e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0589999999999999,59.0,6587.426946465176,2.7434755927119783e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0599999999999999,60.0,7397.274389516722,2.898843451376211e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0609999999999999,61.0,9403.173577567368,3.4779034764169703e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.062,62.0,15683.915428275877,5.49215287674712e-06,0.1798967361530297,0.9157586947274888,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.063,63.0,26530.28557526251,8.826404050263494e-06,0.0045203499565774,2.6105112468657676,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.064,64.0,35121.73865370149,1.1143548671468315e-05,4.7135449562221544e-05,3.904883214251921,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.065,65.0,40502.89872295465,1.230321562969866e-05,1.6080354508547038e-06,4.656514851507021,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.066,66.0,36625.46163494748,1.0688248174426302e-05,1.749919234302836e-05,4.138237592406723,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.067,67.0,26031.443030428927,7.323127935874272e-06,0.0063934804078947,2.4896481650515354,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.068,68.0,13405.164607718754,3.6478889573393056e-06,0.3604556754397547,0.3572410584726265,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.069,69.0,7446.548472196134,1.965972997505947e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.07,70.0,6192.878100433277,1.5909314584162208e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0709999999999999,71.0,5639.541943504284,1.4130898817534647e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0719999999999999,72.0,5649.28645026814,1.3840277124561028e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0729999999999999,73.0,6264.1074640769475,1.5036237440256971e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0739999999999999,74.0,7213.540861008195,1.6998006337375415e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0749999999999999,75.0,10647.389941440186,2.468102830704695e-06,0.5,0.0,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
combination,pair_2015_2021,2015 full + 2021 10%,2015+2021,historical_v4p2,v4p2_standalone_pairwise_source.csv,0.0759999999999999,76.0,18255.85167585132,4.1692060205865865e-06,0.0853258847216561,1.3701125543887165,v4p2 campaign-specific supports,False,derived total signal yield at shared eps2 limit,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
