scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,support,cohort
2016_full,0,0.059,2.0,18300.072577518156,injected_refit,0,3688571481,12,True,False,,2235.3098328002243,0.2781773720057557,35.25426626398901,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,9158.119096939745,9150.036288759078,-19269.185781515316,-2.1040549459500113,-4.102289778213032,-181505713.8630844,44,1407886607.068813,2493643360.5648756,0,,684,102,582,0.028,0.21,0.00025,0,103.0,347712.0,b6c1e9df8516bd4f4df6b863cf4a7cc87453f632e6d5124a5dcfde83bd367b5e,False,False,False,False,True,-0.0470617625282695,-2.72202562015614e-07,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,9150.036288759078,matched_refit_bonly_multistart_v1,3,-7.727322233100062e-06,7.338688790434214e-06,3.6725857601646727e-06,9522.774838815829,3.818819879944127e-06,1.040736291998608,-0.959263708001392,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-4.104054945950011,0.0,0.5717537794620782,7.623383726161043,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3203762155.0,2.0,2235.056305967014,0.2782799502684837,35.24061151465067,18067.0,17641.0,426.0,863ce6ea890ee10d8d2142494bdf79af7026a88734505e41a9bd324e18b32284,028_210,initial_0_24
2016_full,0,0.059,5.0,45750.18144379539,injected_refit,0,1267851650,12,True,False,,2235.6426190493194,0.2780273448362296,35.273907218997316,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,9170.408159194569,9150.036288759078,6833.388654233243,0.7451564353089182,-4.243736168988598,-181849779.40116096,44,1407886607.068813,2493643360.5648756,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",684,102,582,0.028,0.21,0.00025,0,103.0,347791.0,4b7779e025fe3c521ded050008e608e4704adf3a393c16202eb0660c8ade600f,False,False,False,False,True,-0.0447774176048337,-2.583581150905401e-07,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,9150.036288759078,matched_refit_bonly_multistart_v1,3,2.7403231601993403e-06,1.8346721976085534e-05,3.6775139156696538e-06,19894.083610188492,7.977918544728048e-06,2.174208165122645,-2.8257918348773545,0.2280885777726857,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-4.254843564691082,0.0,0.5714454200848217,7.619272267797622,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1746671609.0,2.0,2235.056305967014,0.2782799502684837,35.24061151465067,45709.0,44576.0,1133.0,032f9ebef363fec8c1aff03a529d68a2215335d28210d95e1b89e9afb846368a,028_210,initial_0_24
2016_full,1,0.044,0.0,0.0,reference_bonly,1,1948080842,12,True,False,,2261.38604389631,0.1632591609274745,32.74920713969326,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,24119.716347801917,24079.62073680412,14017.739039017217,0.5811734614488815,0.5811734614488815,-81911801.50799954,34,860086264.5505102,1136081114.3021004,0,,694,47,647,0.028,0.21,0.00025,0,90.0,354986.0,65a3794de9978d585314db32809e89957d29055b19280418b79c1cb24beab584,False,False,False,False,True,-0.0095421322888589,-3.294832723459512e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,24119.716347801917,matched_refit_bonly_multistart_v1,3,1.2338677989228235e-05,0.0,2.1230628732543244e-05,49267.88042830685,4.336651653484472e-05,2.042639296328074,2.042639296328074,0.2805617759405888,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.5811734614488815,0.0,0.3190329549518573,4.25377273269143,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,1,0.044,2.0,48239.432695603835,injected_refit,0,118878040,12,True,False,,2261.1077342923422,0.1629549405659744,32.734969651037915,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,24416.215121261783,24119.716347801917,60384.20141247093,2.4731188315869645,0.4974058696874501,-82487791.03546882,34,860086264.5505102,1136081114.3021004,0,,694,47,647,0.028,0.21,0.00025,0,90.0,354986.0,1ea8b6cf6c38be6c8084984a0f97bd60441b8c233a61e4c2c4d63a4281dd2cae,False,False,False,False,True,-0.0108036759067722,-3.6586416907164046e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,24119.716347801917,matched_refit_bonly_multistart_v1,3,5.315131169094841e-05,4.246125746508649e-05,2.149161253882895e-05,91768.24071099586,8.077613434087362e-05,3.804698172553712,1.8046981725537123,0.0066969799222952,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.4731188315869645,0.0,0.3184384626101441,4.245846168135254,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,116904.0,1.0,2261.38604389631,0.1632591609274745,32.74920713969326,48193.0,46942.0,1251.0,832aec021c7d5856eda4ecf9df93589e5979ee1947dc270551743b3e17adfff9,028_210,initial_0_24
2016_full,1,0.044,5.0,120598.5817390096,injected_refit,0,1293944206,12,True,False,,2260.714306033293,0.1626387271728384,32.7289379527744,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,24771.66467790464,24119.716347801917,132930.24772543757,5.366221828604283,0.4978133745459321,-83355011.42199123,34,860086264.5505102,1136081114.3021004,0,,694,47,647,0.028,0.21,0.00025,0,90.0,354986.0,691bcdd6dda4245c4c731f1a6f38df7c91b43b2e6dbade5af3f0fff1b7d8f894,False,False,False,False,True,-0.0086189605989091,-2.854687462904846e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,24119.716347801917,matched_refit_bonly_multistart_v1,3,0.0001170077083862,0.0001061531436627,2.1804485935075137e-05,164676.41388665268,0.000144951281923,6.827460634778983,1.827460634778982,4.0201523470046874e-08,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.3662218286042833,0.0,0.3178205340808389,4.237607121077852,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2531777979.0,1.0,2261.38604389631,0.1632591609274745,32.74920713969326,120736.0,117565.0,3171.0,2f3dd58cbe94425d9defa4e94abe6c631ad8d27a069eed8828f25615b9079551,028_210,initial_0_24
2016_full,1,0.049,0.0,0.0,reference_bonly,2,1236295499,12,True,False,,2235.31434018675,0.1647482354871001,32.99605582820848,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,25776.230595808363,25816.046421866187,-89050.9160503271,-3.454768753690783,-3.454768753690783,-128871525.02622394,38,1181705952.0272326,1738281686.8705337,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",690,65,625,0.028,0.21,0.00025,0,90.0,354986.0,dab741b01c6dd1eebb15d1b7f8c4014c2cfd6cffab59675d97bea159c738f5ee,False,False,False,False,True,-0.0152063555512285,-4.5061038062477654e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,25776.230595808363,matched_refit_bonly_multistart_v1,3,-5.122927815608953e-05,0.0,1.482856938003752e-05,23226.20237058209,1.3361587219155904e-05,0.9010705535183664,0.9010705535183664,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.454768753690783,0.0,0.3291130673710054,4.388174231613405,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,1,0.049,2.0,51552.46119161673,injected_refit,0,3089323291,12,True,False,,2235.083358126049,0.1641973799051423,33.04072646490498,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,26171.21579969688,25776.230595808363,-39816.50757332656,-1.5213854747163762,-3.4912007705045767,-129510593.3081315,38,1181705952.0272326,1738281686.8705337,0,,690,65,625,0.028,0.21,0.00025,0,90.0,354986.0,c72930f96463792f487428bef6f398ecd52dcbb0358658d0663adeabaf33ee82,False,False,False,False,True,-0.0196118697256984,-5.654034191990279e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,25776.230595808363,matched_refit_bonly_multistart_v1,3,-2.2905670510174383e-05,2.965713876007504e-05,1.5055796766065854e-05,29615.17061081813,1.7037037687565453e-05,1.1489333361113725,-0.8510666638886276,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.521385474716376,0.0,0.3280126381632476,4.373501842176634,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1208770229.0,2.0,2235.31434018675,0.1647482354871001,32.99605582820848,51922.0,50734.0,1188.0,ed26e2883ed124628f00c207f9d5b6d8b7cd8c927855ed6fab571dc60c73b271,028_210,initial_0_24
2016_full,1,0.049,5.0,128881.1529790418,injected_refit,0,3323809388,12,True,False,,2234.9358440799883,0.1634798569472406,33.08386593224583,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,26711.00362825553,25776.230595808363,35882.75504456861,1.3433697791351793,-3.4816512037045775,-130461750.53983204,38,1181705952.0272326,1738281686.8705337,0,,690,65,625,0.028,0.21,0.00025,0,90.0,354986.0,47d1b83329f4b5232420e470a5f3d2091e0a50fed1d4c5128e63d616afe5d095,False,False,False,False,True,-0.0158157538546382,-4.39700186777686e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,25776.230595808363,matched_refit_bonly_multistart_v1,3,2.064265838822079e-05,7.414284690018759e-05,1.5366326315238314e-05,71524.9419140146,4.114692253519768e-05,2.7748410167329016,-2.2251589832670984,0.0895761337441148,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.656630220864821,0.0,0.3265792620734463,4.3543901609792846,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1817946132.0,2.0,2235.31434018675,0.1647482354871001,32.99605582820848,129182.0,126207.0,2975.0,1e8fbafa974ded9f101b1d79d8fc7b35b8d7b349f8bf80dc9e283179dcebafe0,028_210,initial_0_24
2016_full,1,0.054,0.0,0.0,reference_bonly,2,3739192649,12,True,False,,2216.245534718328,0.1693626488061278,32.90721176290718,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,23150.68687151307,23141.54926407824,-27925.406212570513,-1.2062452560287849,-1.2062452560287849,-157480386.9226189,40,1351711232.0526257,2191252043.941732,0,,688,84,604,0.028,0.21,0.00025,0,90.0,354986.0,5644a80105d2a393225e34faad807c056c796cb384b9e6d43ea47fa63523a333,False,False,False,False,True,-0.0290639512837953,-1.4368248745397717e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,23150.68687151307,matched_refit_bonly_multistart_v1,3,-1.2744041147515335e-05,0.0,1.056504975569514e-05,27677.148898563748,1.263074641508456e-05,1.195521716144867,1.195521716144867,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.2062452560287849,0.0,0.343972558392093,4.586300778561239,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,1,0.054,2.0,46301.37374302614,injected_refit,0,2697075700,12,True,False,,2216.313393664014,0.1704838320495139,32.873657474368294,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,22781.262288586862,23150.68687151307,13041.182263557846,0.5724521362493298,-1.459980182754458,-158056438.55782285,40,1351711232.0526257,2191252043.941732,0,,688,84,604,0.028,0.21,0.00025,0,90.0,355167.0,4d24d7e4984a0f6e0218130c8216f35876652b387bb9d1938329d6b75230aac2,False,False,False,False,True,-0.0406893018481394,-2.086235013978999e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,23150.68687151307,matched_refit_bonly_multistart_v1,3,5.951475230616888e-06,2.1130099511390277e-05,1.039645911640854e-05,46384.241299877656,2.116791695785e-05,2.0035794858835696,0.0035794858835694,0.2835078517430634,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.4275478637506702,0.0,0.3462496618229405,4.616662157639207,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1990905456.0,2.0,2216.245534718328,0.1693626488061278,32.90721176290718,46537.0,45243.0,1294.0,3672f7e52aa62e0ddbaf3a860fc62e480fb5724aee3b47bf428f995a65a86545,028_210,initial_0_24
2016_full,1,0.054,5.0,115753.43435756536,injected_refit,0,472208423,12,True,False,,2216.661069858253,0.1728111628183805,32.74369207272708,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,22019.589598627495,23150.68687151307,73658.29160582938,3.34512554268589,-1.9117133206860408,-158914500.12841874,40,1351711232.0526257,2191252043.941732,0,,688,84,604,0.028,0.21,0.00025,0,90.0,355407.0,8358993a85247c14cef336690e9e48409c9a0dc51edf2300dacbd63b6d19f2f8,False,False,False,False,True,-0.032299679148031,-1.7876503702983863e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,23150.68687151307,matched_refit_bonly_multistart_v1,3,3.361470525924951e-05,5.2825248778475695e-05,1.004886209211131e-05,101882.69149449344,4.649519519042723e-05,4.400849618844793,-0.5991503811552066,0.000411226667082,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.65487445731411,0.0,0.3509764296459218,4.6796857286122915,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3712304047.0,2.0,2216.245534718328,0.1693626488061278,32.90721176290718,115854.0,112606.0,3248.0,50d57df6cecebd3df44080d068f8160f7278c73b96270b535f3624075f38912b,028_210,initial_0_24
2016_full,1,0.059,0.0,0.0,reference_bonly,0,3214864144,12,True,False,,2204.8526877428367,0.1813051730463044,32.18810197661228,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,19073.729884293414,19034.163524772663,83902.9113972951,4.398872790286621,4.398872790286621,-181290431.66971877,44,1407982124.9285717,2493812541.431862,0,,684,102,582,0.028,0.21,0.00025,0,90.0,347373.0,3321778668281399ccc2fa214813b2e9c5e2d0a6082159dd57c5fddcaf7b65d3,False,False,False,False,True,-0.0265967721824726,-2.1162668637750683e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,19073.729884293414,matched_refit_bonly_multistart_v1,3,3.3644433975426604e-05,0.0,7.648421670596754e-06,108346.93891970288,4.344630445137379e-05,5.680427455823572,5.680427455823572,5.440729135336591e-06,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,4.398872790286621,0.0,0.3726468374397678,4.968624499196904,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,1,0.059,2.0,38147.45976858683,injected_refit,0,1736194814,12,True,False,,2204.6765047813415,0.1813847576258814,32.17695482091799,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,19076.51720718939,19073.729884293414,120900.71651659664,6.337672396040543,4.337964621593635,-181771188.26083452,44,1407982124.9285717,2493812541.431862,0,,684,102,582,0.028,0.21,0.00025,0,90.0,347462.0,d95ed41745ce9519894b90948e831061f81f0423cc38c0da5bce5755a886a3b4,False,False,False,False,True,-0.0254663398573131,-2.0290595512332182e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,19073.729884293414,matched_refit_bonly_multistart_v1,3,4.8480274482531705e-05,1.5296843341193507e-05,7.649539366032823e-06,145348.25703319797,5.828355364262623e-05,7.620337391528619,5.6203373915286186,1.1663107257629587e-10,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,4.337672396040543,0.0,0.372810412154102,4.970805495388026,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1967492409.0,0.0,2204.8526877428367,0.1813051730463044,32.18810197661228,38527.0,37638.0,889.0,6025139efea01a5f7e6c9496c7a705e7aef217d1436c89559160a7769ba31001,028_210,initial_0_24
2016_full,1,0.059,5.0,95368.6494214671,injected_refit,0,1689318343,12,True,False,,2203.897302040965,0.1814327882236012,32.155988407570064,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,19104.48984001556,19073.729884293414,176318.58032089713,9.22916978141896,4.237220233427814,-182479657.41204345,44,1407982124.9285717,2493812541.431862,0,,684,102,582,0.028,0.21,0.00025,0,90.0,347670.0,8dd47693b7d0cb60ff3e1c1fba2f0221ee07f04df592b8a807523652345b634f,False,False,False,False,True,-0.0249307715974292,-1.9847205317851034e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,19073.729884293414,matched_refit_bonly_multistart_v1,3,7.070241944475146e-05,3.8242108352983775e-05,7.660756180593436e-06,200801.9691609455,8.052007351188149e-05,10.527671849138391,5.527671849138392,1.3636879548221267e-20,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,4.229169781418959,0.0,0.372909132174275,4.972121762323668,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,205092232.0,0.0,2204.8526877428367,0.1813051730463044,32.18810197661228,95402.0,93086.0,2316.0,8a34e56ae1ad93474d837c76a03384b05d40ba4ca86f8b2ad06e98b1f0b89945,028_210,initial_0_24
2016_full,2,0.044,0.0,0.0,reference_bonly,1,3008338313,12,True,False,,2308.1746550521793,0.152582809770382,32.84880571165348,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,32717.963113315072,32820.31888763347,-78124.297516893,-2.3878105506237683,-2.3878105506237683,-81951121.02342,34,860445633.4198908,1136555801.7868316,0,,694,47,647,0.028,0.21,0.00025,0,96.0,354808.0,5cf2dccf353e947e7915b673cf4acd4538b4e2256ae6360ca5a8be94f84fce24,False,False,False,False,True,-0.0095795094814299,-1.9163806854548567e-09,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,32717.963113315072,matched_refit_bonly_multistart_v1,2,-6.873775787697375e-05,0.0,2.8786939507833806e-05,32846.034671999114,2.889962342399762e-05,1.003914411121514,1.003914411121514,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.3878105506237683,0.0,0.2981697590466424,3.975596787288566,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,2,0.044,2.0,65435.926226630145,injected_refit,2,2569372204,12,True,False,,2308.1335505377774,0.1520238036608595,32.942750083402274,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,33507.9138022587,32717.963113315072,-20794.16874162248,-0.6205748547741813,-2.573424758017613,-82732790.23972088,34,860445633.4198908,1136555801.7868316,0,,694,47,647,0.028,0.21,0.00025,0,96.0,354808.0,8e4a29c7c24f7878cd29b8a5fec011f8d07ac37fa8bd48e94ded1e81569efed8,False,False,False,False,True,-0.0095169394979397,-1.8319408526452711e-09,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_trigger_replicated_after3,sigma_reference_ratio;reference_relative_length,True,32717.963113315072,matched_refit_bonly_multistart_v1,2,-1.8295774575195525e-05,5.757387901566761e-05,2.94819785791242e-05,45509.85482757599,4.004190093968801e-05,1.3909745747300224,-0.6090254252699777,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.620574854774181,0.0,0.2970773770330147,3.96103169377353,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1800476688.0,1.0,2308.1746550521793,0.152582809770382,32.84880571165348,65394.0,63705.0,1689.0,3deb9472f8a12b56e19e93c60e159906f5b1c83e98359c342c7612bab139c7c4,028_210,initial_0_24
