scope_key,selected_scope_key,mass_MeV,mass_GeV,dataset_set,sigma_by_dataset_GeV,sigma_effective_GeV,next_mass_step_GeV,next_interval_sigma_mid_GeV,N_eff_next_interval_contribution,independence_width_sigma,p0_local_asymptotic,is_scope_scan_minimum,report_target_toys
individual_2015_full,individual_2015_full,33,0.033,2015,"{""2015"":0.0016640014643529}",0.0016640014643529,0.0010000000000000009,0.00169061100628575,0.2628898326060726,2.25,0.4999513009912829,False,300
individual_2015_full,individual_2015_full,34,0.034,2015,"{""2015"":0.0017172205482186}",0.0017172205482186,0.0010000000000000009,0.0017438300901514501,0.2548668284568052,2.25,0.4999513009912829,False,300
individual_2015_full,individual_2015_full,35,0.035,2015,"{""2015"":0.0017704396320843}",0.0017704396320843,0.000999999999999994,0.0017970491740171499,0.24731902213389306,2.25,0.5,False,300
individual_2015_full,individual_2015_full,36,0.036,2015,"{""2015"":0.0018236587159499997}",0.0018236587159499997,0.0010000000000000009,0.0018502682578828496,0.24020540943235758,2.25,0.4999513009912829,False,300
individual_2015_full,individual_2015_full,37,0.037,2015,"{""2015"":0.0018768777998156997}",0.0018768777998156997,0.0010000000000000009,0.0019034873417485497,0.2334895718487819,2.25,0.3755954958082854,False,300
individual_2015_full,individual_2015_full,38,0.038,2015,"{""2015"":0.0019300968836813998}",0.0019300968836813998,0.0010000000000000009,0.00195670642561425,0.22713905296494577,2.25,0.0542722491686994,False,300
individual_2015_full,individual_2015_full,39,0.039,2015,"{""2015"":0.0019833159675471}",0.0019833159675471,0.0010000000000000009,0.0020099255094799496,0.22112483390463603,2.25,0.0128929255150321,False,300
individual_2015_full,individual_2015_full,40,0.04,2015,"{""2015"":0.0020365350514127997}",0.0020365350514127997,0.0010000000000000009,0.00206314459334565,0.21542088997442588,2.25,0.0374263188152148,False,300
individual_2015_full,individual_2015_full,41,0.041,2015,"{""2015"":0.0020897541352785}",0.0020897541352785,0.0010000000000000009,0.00211636367721135,0.21000381419797945,2.25,0.2406067994270128,False,300
individual_2015_full,individual_2015_full,42,0.042,2015,"{""2015"":0.0021429732191442}",0.0021429732191442,0.000999999999999994,0.00216958276107705,0.20485249625776217,2.25,0.5,False,300
individual_2015_full,individual_2015_full,43,0.043,2015,"{""2015"":0.0021961923030098997}",0.0021961923030098997,0.0010000000000000009,0.0022228018449427494,0.19994784755808584,2.25,0.5,False,300
individual_2015_full,individual_2015_full,44,0.044,2015,"{""2015"":0.0022494113868755995}",0.0022494113868755995,0.0010000000000000009,0.0022760209288084495,0.19527256486043032,2.25,0.5,False,300
individual_2015_full,individual_2015_full,45,0.045,2015,"{""2015"":0.0023026304707412996}",0.0023026304707412996,0.0010000000000000009,0.0023292400126741497,0.19081092632192415,2.25,0.5,False,300
individual_2015_full,individual_2015_full,46,0.046,2015,"{""2015"":0.002355849554607}",0.002355849554607,0.0010000000000000009,0.00238245909653985,0.18654861487021165,2.25,0.5,False,300
individual_2015_full,individual_2015_full,47,0.047,2015,"{""2015"":0.0024090686384727}",0.0024090686384727,0.0010000000000000009,0.00243567818040555,0.1824725647336723,2.25,0.5,False,300
individual_2015_full,individual_2015_full,48,0.048,2015,"{""2015"":0.0024622877223383997}",0.0024622877223383997,0.0010000000000000009,0.0024888972642712497,0.17857082766113222,2.25,0.1534975907284794,False,300
individual_2015_full,individual_2015_full,49,0.049,2015,"{""2015"":0.0025155068062041}",0.0025155068062041,0.0010000000000000009,0.00254211634813695,0.17483245594567945,2.25,0.0121842869796204,False,300
individual_2015_full,individual_2015_full,50,0.05,2015,"{""2015"":0.0025687258900698}",0.0025687258900698,0.000999999999999994,0.0025953354320026496,0.1712473998405259,2.25,0.0012433061942815,False,300
individual_2015_full,individual_2015_full,51,0.051,2015,"{""2015"":0.0026219449739354997}",0.0026219449739354997,0.0010000000000000009,0.00264855451586835,0.1678064173426048,2.25,0.0008462825153401,True,300
individual_2015_full,individual_2015_full,52,0.052,2015,"{""2015"":0.0026751640578012}",0.0026751640578012,0.0010000000000000009,0.00270177359973405,0.16450099463855664,2.25,0.0144103396742289,False,300
individual_2015_full,individual_2015_full,53,0.053,2015,"{""2015"":0.0027283831416668996}",0.0027283831416668996,0.0010000000000000009,0.0027549926835997497,0.16132327577136119,2.25,0.2108520575824742,False,300
individual_2015_full,individual_2015_full,54,0.054,2015,"{""2015"":0.0027816022255325997}",0.0027816022255325997,0.0010000000000000009,0.00280821176746545,0.158266000304378,2.25,0.5,False,300
individual_2015_full,individual_2015_full,55,0.055,2015,"{""2015"":0.0028348213093983}",0.0028348213093983,0.0010000000000000009,0.00286143085133115,0.15532244794162592,2.25,0.5,False,300
individual_2015_full,individual_2015_full,56,0.056,2015,"{""2015"":0.002888040393264}",0.002888040393264,0.0010000000000000009,0.0029146499351968497,0.15248638921518648,2.25,0.5,False,300
individual_2015_full,individual_2015_full,57,0.057,2015,"{""2015"":0.0029412594771297}",0.0029412594771297,0.0010000000000000009,0.00296786901906255,0.14975204147817478,2.25,0.5,False,300
individual_2015_full,individual_2015_full,58,0.058,2015,"{""2015"":0.0029944785609954}",0.0029944785609954,0.000999999999999994,0.00302108810292825,0.14711402954904065,2.25,0.5,False,300
individual_2015_full,individual_2015_full,59,0.059,2015,"{""2015"":0.0030476976448610997}",0.0030476976448610997,0.0010000000000000009,0.0030743071867939497,0.14456735044357588,2.25,0.5,False,300
individual_2015_full,individual_2015_full,60,0.06,2015,"{""2015"":0.0031009167287268}",0.0031009167287268,0.0010000000000000009,0.0031275262706596495,0.14210734170770173,2.25,0.5,False,300
individual_2015_full,individual_2015_full,61,0.061,2015,"{""2015"":0.0031541358125924995}",0.0031541358125924995,0.0010000000000000009,0.0031807453545253496,0.13972965292934228,2.25,0.4569003328151388,False,300
individual_2015_full,individual_2015_full,62,0.062,2015,"{""2015"":0.0032073548964581997}",0.0032073548964581997,0.0010000000000000009,0.00323396443839105,0.1374302200631381,2.25,0.1289832469518883,False,300
individual_2015_full,individual_2015_full,63,0.063,2015,"{""2015"":0.0032605739803239}",0.0032605739803239,0.0010000000000000009,0.00328718352225675,0.13520524224924332,2.25,0.0173365787192155,False,300
individual_2015_full,individual_2015_full,64,0.064,2015,"{""2015"":0.0033137930641896}",0.0033137930641896,0.0010000000000000009,0.00334040260612245,0.13305116084805038,2.25,0.0065460147411036,False,300
individual_2015_full,individual_2015_full,65,0.065,2015,"{""2015"":0.0033670121480552997}",0.0033670121480552997,0.0010000000000000009,0.00339362168998815,0.1309646404475912,2.25,0.0083074505720019,False,300
individual_2015_full,individual_2015_full,66,0.066,2015,"{""2015"":0.003420231231921}",0.003420231231921,0.0010000000000000009,0.00344684077385385,0.1289425516304078,2.25,0.0265826144134837,False,300
individual_2015_full,individual_2015_full,67,0.067,2015,"{""2015"":0.0034734503157867}",0.0034734503157867,0.0010000000000000009,0.00350005985771955,0.12698195531262166,2.25,0.1044606079832358,False,300
individual_2015_full,individual_2015_full,68,0.068,2015,"{""2015"":0.0035266693996524002}",0.0035266693996524002,0.0010000000000000009,0.00355327894158525,0.1250800884903682,2.25,0.2624267001435922,False,300
individual_2015_full,individual_2015_full,69,0.069,2015,"{""2015"":0.0035798884835181}",0.0035798884835181,0.0010000000000000009,0.00360649802545095,0.12323435124822295,2.25,0.4924245304923859,False,300
individual_2015_full,individual_2015_full,70,0.07,2015,"{""2015"":0.0036331075673838}",0.0036331075673838,0.000999999999999987,0.0036597171093166497,0.12144229490115598,2.25,0.5,False,300
individual_2015_full,individual_2015_full,71,0.071,2015,"{""2015"":0.0036863266512494994}",0.0036863266512494994,0.0010000000000000009,0.0037129361931823495,0.11970161115629419,2.25,0.5,False,300
individual_2015_full,individual_2015_full,72,0.072,2015,"{""2015"":0.0037395457351151996}",0.0037395457351151996,0.0010000000000000009,0.0037661552770480496,0.11801012219358221,2.25,0.5,False,300
individual_2015_full,individual_2015_full,73,0.073,2015,"{""2015"":0.0037927648189808997}",0.0037927648189808997,0.0010000000000000009,0.00381937436091375,0.11636577157577076,2.25,0.5,False,300
individual_2015_full,individual_2015_full,74,0.074,2015,"{""2015"":0.0038459839028465994}",0.0038459839028465994,0.0010000000000000009,0.0038725934447794495,0.11476661590789754,2.25,0.5,False,300
individual_2015_full,individual_2015_full,75,0.075,2015,"{""2015"":0.0038992029867122996}",0.0038992029867122996,0.0010000000000000009,0.003925812528645149,0.11321081717517179,2.25,0.4999878252477924,False,300
individual_2015_full,individual_2015_full,76,0.076,2015,"{""2015"":0.003952422070578}",0.003952422070578,0.0010000000000000009,0.00397903161251085,0.11169663569573687,2.25,0.5,False,300
individual_2015_full,individual_2015_full,77,0.077,2015,"{""2015"":0.0040056411544437}",0.0040056411544437,0.0010000000000000009,0.0040322506963765496,0.11022242363150445,2.25,0.499991391150154,False,300
individual_2015_full,individual_2015_full,78,0.078,2015,"{""2015"":0.0040588602383094}",0.0040588602383094,0.0010000000000000009,0.004085469780242251,0.10878661900617245,2.25,0.499991391150154,False,300
individual_2015_full,individual_2015_full,79,0.079,2015,"{""2015"":0.0041120793221751}",0.0041120793221751,0.0010000000000000009,0.00413868886410795,0.10738774018477469,2.25,0.5,False,300
individual_2015_full,individual_2015_full,80,0.08,2015,"{""2015"":0.0041652984060407995}",0.0041652984060407995,0.0010000000000000009,0.004191907947973649,0.10602438077374467,2.25,0.5,False,300
individual_2015_full,individual_2015_full,81,0.081,2015,"{""2015"":0.0042185174899065}",0.0042185174899065,0.0010000000000000009,0.00424512703183935,0.10469520490459237,2.25,0.5,False,300
individual_2015_full,individual_2015_full,82,0.082,2015,"{""2015"":0.0042717365737722}",0.0042717365737722,0.0010000000000000009,0.0042983461157050495,0.10339894286794618,2.25,0.5,False,300
individual_2015_full,individual_2015_full,83,0.083,2015,"{""2015"":0.0043249556576379}",0.0043249556576379,0.0010000000000000009,0.0043515651995707505,0.10213438706796488,2.25,0.5,False,300
individual_2015_full,individual_2015_full,84,0.084,2015,"{""2015"":0.0043781747415036}",0.0043781747415036,0.0010000000000000009,0.00440478428343645,0.10090038827002573,2.25,0.4999939126238955,False,300
individual_2015_full,individual_2015_full,85,0.085,2015,"{""2015"":0.0044313938253693}",0.0044313938253693,0.000999999999999987,0.00445800336730215,0.09969585211717845,2.25,0.5,False,300
individual_2015_full,individual_2015_full,86,0.086,2015,"{""2015"":0.004484612909235}",0.004484612909235,0.0010000000000000009,0.00451122245116785,0.09851973589318092,2.25,0.3576850012165221,False,300
individual_2015_full,individual_2015_full,87,0.087,2015,"{""2015"":0.0045378319931007}",0.0045378319931007,0.0010000000000000009,0.004564441535033549,0.09737104551196275,2.25,0.1868895708580119,False,300
individual_2015_full,individual_2015_full,88,0.088,2015,"{""2015"":0.004591051076966399}",0.004591051076966399,0.0010000000000000009,0.004617660618899249,0.09624883271529619,2.25,0.0762526888120987,False,300
individual_2015_full,individual_2015_full,89,0.089,2015,"{""2015"":0.004644270160832099}",0.004644270160832099,0.0010000000000000009,0.00467087970276495,0.09515219246202249,2.25,0.0258056995057267,False,300
individual_2015_full,individual_2015_full,90,0.09,2015,"{""2015"":0.004697489244697799}",0.004697489244697799,0.0,0.0,0.0,2.25,0.0062883146423183,False,300
individual_2016_full,individual_2016_full,39,0.039,2016,"{""2016"":0.0017496509804900001}",0.0017496509804900001,0.0010000000000000009,0.0017662846902450002,0.25162673203196717,2.25,0.5,False,300
individual_2016_full,individual_2016_full,40,0.04,2016,"{""2016"":0.0017829184000000002}",0.0017829184000000002,0.0010000000000000009,0.0017995942426450003,0.24696925224166705,2.25,0.5,False,300
individual_2016_full,individual_2016_full,41,0.041,2016,"{""2016"":0.0018162700852900004}",0.0018162700852900004,0.0010000000000000009,0.0018329931313650003,0.24246923615773414,2.25,0.5,False,300
individual_2016_full,individual_2016_full,42,0.042,2016,"{""2016"":0.0018497161774400001}",0.0018497161774400001,0.000999999999999994,0.001866491364165,0.2381176002082763,2.25,0.4836016549323014,False,300
individual_2016_full,individual_2016_full,43,0.043,2016,"{""2016"":0.00188326655089}",0.00188326655089,0.0010000000000000009,0.001900098682165,0.23390598005048788,2.25,0.4041226482005333,False,300
individual_2016_full,individual_2016_full,44,0.044,2016,"{""2016"":0.0019169308134400003}",0.0019169308134400003,0.0010000000000000009,0.001933824559845,0.22982666249727843,2.25,0.3318462181410898,False,300
individual_2016_full,individual_2016_full,45,0.045,2016,"{""2016"":0.00195071830625}",0.00195071830625,0.0010000000000000009,0.001967678205045,0.22587252494077434,2.25,0.0559608839046586,False,300
individual_2016_full,individual_2016_full,46,0.046,2016,"{""2016"":0.0019846381038400003}",0.0019846381038400003,0.0010000000000000009,0.002001668558965,0.22203698132434727,2.25,0.3725540170708014,False,300
individual_2016_full,individual_2016_full,47,0.047,2016,"{""2016"":0.00201869901409}",0.00201869901409,0.0010000000000000009,0.002035804296165,0.21831393384996717,2.25,0.4402386550049545,False,300
individual_2016_full,individual_2016_full,48,0.048,2016,"{""2016"":0.00205290957824}",0.00205290957824,0.0010000000000000009,0.002070093824565,0.21469772972142379,2.25,0.5,False,300
individual_2016_full,individual_2016_full,49,0.049,2016,"{""2016"":0.00208727807089}",0.00208727807089,0.0010000000000000009,0.0021045452854450003,0.2111831223201587,2.25,0.5,False,300
individual_2016_full,individual_2016_full,50,0.05,2016,"{""2016"":0.0021218125}",0.0021218125,0.000999999999999994,0.002139166553445,0.2077652362919991,2.25,0.5,False,300
individual_2016_full,individual_2016_full,51,0.051,2016,"{""2016"":0.00215652060689}",0.00215652060689,0.0010000000000000009,0.0021739652365649997,0.20443953609244217,2.25,0.5,False,300
individual_2016_full,individual_2016_full,52,0.052,2016,"{""2016"":0.0021914098662399995}",0.0021914098662399995,0.0010000000000000009,0.002208948676165,0.20120179759724147,2.25,0.4043323153687373,False,300
individual_2016_full,individual_2016_full,53,0.053,2016,"{""2016"":0.0022264874860900004}",0.0022264874860900004,0.0010000000000000009,0.002244123946965,0.19804808243569647,2.25,0.2646867115443165,False,300
individual_2016_full,individual_2016_full,54,0.054,2016,"{""2016"":0.0022617604078400003}",0.0022617604078400003,0.0010000000000000009,0.002279497857045,0.19497471474730627,2.25,0.2004707907588722,False,300
individual_2016_full,individual_2016_full,55,0.055,2016,"{""2016"":0.0022972353062500005}",0.0022972353062500005,0.0010000000000000009,0.0023150769478450005,0.19197826009980268,2.25,0.3030719822961873,False,300
individual_2016_full,individual_2016_full,56,0.056,2016,"{""2016"":0.0023329185894400005}",0.0023329185894400005,0.0010000000000000009,0.002350867494165,0.18905550633865315,2.25,0.2937393904976305,False,300
individual_2016_full,individual_2016_full,57,0.057,2016,"{""2016"":0.00236881639889}",0.00236881639889,0.0010000000000000009,0.0023868755041650002,0.1862034461658798,2.25,0.4986364304075206,False,300
individual_2016_full,individual_2016_full,58,0.058,2016,"{""2016"":0.0024049346094400003}",0.0024049346094400003,0.000999999999999994,0.0024231067193650003,0.18341926127005787,2.25,0.5,False,300
individual_2016_full,individual_2016_full,59,0.059,2016,"{""2016"":0.0024412788292900002}",0.0024412788292900002,0.0010000000000000009,0.002459566614645,0.18070030785020774,2.25,0.5,False,300
individual_2016_full,individual_2016_full,60,0.06,2016,"{""2016"":0.0024778544}",0.0024778544,0.0010000000000000009,0.002496260398245,0.17804410339438637,2.25,0.5,False,300
individual_2016_full,individual_2016_full,61,0.061,2016,"{""2016"":0.00251466639649}",0.00251466639649,0.0010000000000000009,0.002533193011765,0.17544831458964846,2.25,0.5,False,300
individual_2016_full,individual_2016_full,62,0.062,2016,"{""2016"":0.0025517196270400003}",0.0025517196270400003,0.0010000000000000009,0.002570369130165,0.17291074625375483,2.25,0.5,False,300
individual_2016_full,individual_2016_full,63,0.063,2016,"{""2016"":0.00258901863329}",0.00258901863329,0.0010000000000000009,0.0026077931617650004,0.17042933119114284,2.25,0.4999026019832914,False,300
individual_2016_full,individual_2016_full,64,0.064,2016,"{""2016"":0.0026265676902400004}",0.0026265676902400004,0.0010000000000000009,0.002645469248245,0.16800212088622407,2.25,0.5,False,300
individual_2016_full,individual_2016_full,65,0.065,2016,"{""2016"":0.0026643708062500005}",0.0026643708062500005,0.0010000000000000009,0.0026834012646450005,0.16562727695637514,2.25,0.2757717654815049,False,300
individual_2016_full,individual_2016_full,66,0.066,2016,"{""2016"":0.00270243172304}",0.00270243172304,0.0010000000000000009,0.0027215928193650004,0.16330306329517072,2.25,0.1443101093249115,False,300
individual_2016_full,individual_2016_full,67,0.067,2016,"{""2016"":0.0027407539156900002}",0.0027407539156900002,0.0010000000000000009,0.002760047254165,0.1610278388436154,2.25,0.057841835726558,False,300
individual_2016_full,individual_2016_full,68,0.068,2016,"{""2016"":0.00277934059264}",0.00277934059264,0.0010000000000000009,0.0027987676441650006,0.1588000509335039,2.25,0.014687359223057,False,300
individual_2016_full,individual_2016_full,69,0.069,2016,"{""2016"":0.002818194695690001}",0.002818194695690001,0.0010000000000000009,0.002837756797845001,0.15661822915267332,2.25,0.0151384919937775,False,300
individual_2016_full,individual_2016_full,70,0.07,2016,"{""2016"":0.002857318900000001}",0.002857318900000001,0.000999999999999987,0.0028770172570450007,0.1544809796869032,2.25,0.0361284385346335,False,300
individual_2016_full,individual_2016_full,71,0.071,2016,"{""2016"":0.00289671561409}",0.00289671561409,0.0010000000000000009,0.002916551296965,0.15238698009767196,2.25,0.2127003653533062,False,300
individual_2016_full,individual_2016_full,72,0.072,2016,"{""2016"":0.00293638697984}",0.00293638697984,0.0010000000000000009,0.002956360926165,0.15033497449886116,2.25,0.5,False,300
individual_2016_full,individual_2016_full,73,0.073,2016,"{""2016"":0.00297633487249}",0.00297633487249,0.0010000000000000009,0.002996447886565,0.14832376909913056,2.25,0.5,False,300
individual_2016_full,individual_2016_full,74,0.074,2016,"{""2016"":0.00301656090064}",0.00301656090064,0.0010000000000000009,0.003036813653445,0.14635222807967208,2.25,0.5,False,300
individual_2016_full,individual_2016_full,75,0.075,2016,"{""2016"":0.0030570664062500004}",0.0030570664062500004,0.0010000000000000009,0.003077459435445,0.14441926977996974,2.25,0.5,False,300
individual_2016_full,individual_2016_full,76,0.076,2016,"{""2016"":0.00309785246464}",0.00309785246464,0.0010000000000000009,0.003118386174565,0.14252386316664029,2.25,0.5,False,300
individual_2016_full,individual_2016_full,77,0.077,2016,"{""2016"":0.00313891988449}",0.00313891988449,0.0010000000000000009,0.0031595945461650003,0.14066502456269117,2.25,0.4999026019832914,False,300
individual_2016_full,individual_2016_full,78,0.078,2016,"{""2016"":0.0031802692078400003}",0.0031802692078400003,0.0010000000000000009,0.003201084958965,0.1388418146165499,2.25,0.5,False,300
individual_2016_full,individual_2016_full,79,0.079,2016,"{""2016"":0.0032219007100900005}",0.0032219007100900005,0.0010000000000000009,0.0032428575550450004,0.13705333549202944,2.25,0.5,False,300
individual_2016_full,individual_2016_full,80,0.08,2016,"{""2016"":0.003263814400000001}",0.003263814400000001,0.0010000000000000009,0.003284912209845001,0.1352987282620305,2.25,0.5,False,300
individual_2016_full,individual_2016_full,81,0.081,2016,"{""2016"":0.0033060100196900003}",0.0033060100196900003,0.0010000000000000009,0.0033272485321650005,0.13357717049025195,2.25,0.5,False,300
individual_2016_full,individual_2016_full,82,0.082,2016,"{""2016"":0.0033484870446400007}",0.0033484870446400007,0.0010000000000000009,0.0033698658641650005,0.13188787398651286,2.25,0.5,False,300
individual_2016_full,individual_2016_full,83,0.083,2016,"{""2016"":0.0033912446836900003}",0.0033912446836900003,0.0010000000000000009,0.003412763281365001,0.13023008272249129,2.25,0.4037349330513746,False,300
individual_2016_full,individual_2016_full,84,0.084,2016,"{""2016"":0.003434281879040001}",0.003434281879040001,0.0010000000000000009,0.0034559395926450007,0.12860307089577616,2.25,0.4999026019832914,False,300
individual_2016_full,individual_2016_full,85,0.085,2016,"{""2016"":0.00347759730625}",0.00347759730625,0.000999999999999987,0.0034993933402450005,0.12700614113111447,2.25,0.0690819500521547,False,300
individual_2016_full,individual_2016_full,86,0.086,2016,"{""2016"":0.0035211893742400006}",0.0035211893742400006,0.0010000000000000009,0.0035431227997650004,0.1254386228086486,2.25,0.024039216069378,False,300
individual_2016_full,individual_2016_full,87,0.087,2016,"{""2016"":0.0035650562252900002}",0.0035650562252900002,0.0010000000000000009,0.0035871259801650004,0.12389987050970575,2.25,0.0097744866547442,False,300
individual_2016_full,individual_2016_full,88,0.088,2016,"{""2016"":0.0036091957350400006}",0.0036091957350400006,0.0010000000000000009,0.0036314006237650005,0.12238926257154444,2.25,0.0026331308669146,False,300
individual_2016_full,individual_2016_full,89,0.089,2016,"{""2016"":0.00365360551249}",0.00365360551249,0.0010000000000000009,0.003675944206245,0.12090619974301722,2.25,0.0009086293580855,False,300
individual_2016_full,individual_2016_full,90,0.09,2016,"{""2016"":0.0036982828999999992}",0.0036982828999999992,0.0010000000000000009,0.0037207539366449997,0.11945010393382799,2.25,0.0003088890981128,True,300
individual_2016_full,individual_2016_full,91,0.091,2016,"{""2016"":0.00374322497329}",0.00374322497329,0.0010000000000000009,0.003765826757365,0.11802041705057846,2.25,0.0003355683406958,False,300
individual_2016_full,individual_2016_full,92,0.092,2016,"{""2016"":0.00378842854144}",0.00378842854144,0.0010000000000000009,0.003811159344165,0.11661659991333155,2.25,0.0009184035102576,False,300
individual_2016_full,individual_2016_full,93,0.093,2016,"{""2016"":0.0038338901468899997}",0.0038338901468899997,0.0010000000000000009,0.0038567481061649997,0.11523813124689211,2.25,0.0073375071513167,False,300
individual_2016_full,individual_2016_full,94,0.094,2016,"{""2016"":0.0038796060654399996}",0.0038796060654399996,0.0010000000000000009,0.003902589185845,0.11388450674144232,2.25,0.0893167897072783,False,300
individual_2016_full,individual_2016_full,95,0.095,2016,"{""2016"":0.003925572306250001}",0.003925572306250001,0.0010000000000000009,0.0039486784590450005,0.11255523817756866,2.25,0.3471106087655866,False,300
individual_2016_full,individual_2016_full,96,0.096,2016,"{""2016"":0.0039717846118400004}",0.0039717846118400004,0.0010000000000000009,0.003995011534965001,0.11124985261108601,2.25,0.5,False,300
individual_2016_full,individual_2016_full,97,0.097,2016,"{""2016"":0.004018238458090001}",0.004018238458090001,0.0010000000000000009,0.004041583756165001,0.10996789161340345,2.25,0.5,False,300
individual_2016_full,individual_2016_full,98,0.098,2016,"{""2016"":0.004064929054240001}",0.004064929054240001,0.0010000000000000009,0.004088390198565,0.1087089105634883,2.25,0.5,False,300
individual_2016_full,individual_2016_full,99,0.099,2016,"{""2016"":0.00411185134289}",0.00411185134289,0.0010000000000000009,0.004135425671445,0.10747247798777317,2.25,0.5,False,300
individual_2016_full,individual_2016_full,100,0.1,2016,"{""2016"":0.004159}",0.004159,0.0010000000000000009,0.004182684717445,0.10625817494461655,2.25,0.5,False,300
individual_2016_full,individual_2016_full,101,0.101,2016,"{""2016"":0.0042063694348900005}",0.0042063694348900005,0.000999999999999987,0.004230161612565,0.1050655944501717,2.25,0.5,False,300
individual_2016_full,individual_2016_full,102,0.102,2016,"{""2016"":0.004253953790240001}",0.004253953790240001,0.0010000000000000009,0.004277850366165001,0.10389434094275708,2.25,0.5,False,300
individual_2016_full,individual_2016_full,103,0.103,2016,"{""2016"":0.00430174694209}",0.00430174694209,0.0010000000000000009,0.004325744720965001,0.10274402978299116,2.25,0.5,False,300
individual_2016_full,individual_2016_full,104,0.104,2016,"{""2016"":0.00434974249984}",0.00434974249984,0.0010000000000000009,0.004373838153045,0.10161428678723042,2.25,0.5,False,300
individual_2016_full,individual_2016_full,105,0.105,2016,"{""2016"":0.0043979338062500005}",0.0043979338062500005,0.0010000000000000009,0.004422123871845001,0.10050474779192775,2.25,0.5,False,300
individual_2016_full,individual_2016_full,106,0.106,2016,"{""2016"":0.00444631393744}",0.00444631393744,0.0010000000000000009,0.004470594820165001,0.09941505824677739,2.25,0.4999311292015692,False,300
individual_2016_full,individual_2016_full,107,0.107,2016,"{""2016"":0.004494875702890001}",0.004494875702890001,0.0010000000000000009,0.004519243674165001,0.09834487283462597,2.25,0.5,False,300
individual_2016_full,individual_2016_full,108,0.108,2016,"{""2016"":0.00454361164544}",0.00454361164544,0.0010000000000000009,0.004568062843365001,0.09729385511628622,2.25,0.5,False,300
individual_2016_full,individual_2016_full,109,0.109,2016,"{""2016"":0.004592514041290001}",0.004592514041290001,0.0010000000000000009,0.004617044470645001,0.09626167719852088,2.25,0.5,False,300
individual_2016_full,individual_2016_full,110,0.11,2016,"{""2016"":0.004641574900000001}",0.004641574900000001,0.0010000000000000009,0.004666180432245001,0.09524801942358944,2.25,0.2856317698726614,False,300
individual_2016_full,individual_2016_full,111,0.111,2016,"{""2016"":0.00469078596449}",0.00469078596449,0.0010000000000000009,0.004715462337765,0.09425257007886513,2.25,0.1274235120774259,False,300
individual_2016_full,individual_2016_full,112,0.112,2016,"{""2016"":0.004740138711040001}",0.004740138711040001,0.0010000000000000009,0.004764881530165,0.09327502512513768,2.25,0.0360350276119989,False,300
individual_2016_full,individual_2016_full,113,0.113,2016,"{""2016"":0.004789624349289999}",0.004789624349289999,0.0010000000000000009,0.0048144290857649995,0.092315087942317,2.25,0.0106512063334569,False,300
individual_2016_full,individual_2016_full,114,0.114,2016,"{""2016"":0.004839233822240001}",0.004839233822240001,0.0010000000000000009,0.004864095814245,0.09137246909134561,2.25,0.0034105312676672,False,300
individual_2016_full,individual_2016_full,115,0.115,2016,"{""2016"":0.00488895780625}",0.00488895780625,0.0010000000000000009,0.004913872258645001,0.0904468860912148,2.25,0.0032830855957542,False,300
individual_2016_full,individual_2016_full,116,0.116,2016,"{""2016"":0.004938786711040002}",0.004938786711040002,0.0010000000000000009,0.004963748695365,0.08953806321006012,2.25,0.0012291229119734,False,300
individual_2016_full,individual_2016_full,117,0.117,2016,"{""2016"":0.004988710679689999}",0.004988710679689999,0.000999999999999987,0.005013715134165,0.08864573126938491,2.25,0.0005229154618975,False,300
individual_2016_full,individual_2016_full,118,0.118,2016,"{""2016"":0.00503871958864}",0.00503871958864,0.0010000000000000009,0.005063761318165,0.08776962746054193,2.25,0.002981822276038,False,300
individual_2016_full,individual_2016_full,119,0.119,2016,"{""2016"":0.005088803047690001}",0.005088803047690001,0.0010000000000000009,0.005113876723845,0.08690949517263251,2.25,0.0007572941331473,False,300
individual_2016_full,individual_2016_full,120,0.12,2016,"{""2016"":0.0051389504}",0.0051389504,0.0010000000000000009,0.005164050561045,0.08606508383111315,2.25,0.0024574258259127,False,300
individual_2016_full,individual_2016_full,121,0.121,2016,"{""2016"":0.00518915072209}",0.00518915072209,0.0010000000000000009,0.0052142717729650005,0.08523614874637031,2.25,0.0038085336553102,False,300
individual_2016_full,individual_2016_full,122,0.122,2016,"{""2016"":0.00523939282384}",0.00523939282384,0.0010000000000000009,0.005264529036165,0.08442245097164569,2.25,0.0133747474183188,False,300
individual_2016_full,individual_2016_full,123,0.123,2016,"{""2016"":0.00528966524849}",0.00528966524849,0.0010000000000000009,0.005314810760565,0.08362375716970916,2.25,0.0388565895044596,False,300
individual_2016_full,individual_2016_full,124,0.124,2016,"{""2016"":0.005339956272640001}",0.005339956272640001,0.0010000000000000009,0.005365105089445,0.0828398394877333,2.25,0.0878132702791135,False,300
individual_2016_full,individual_2016_full,125,0.125,2016,"{""2016"":0.00539025390625}",0.00539025390625,0.0010000000000000009,0.005415399899445,0.08207047543986437,2.25,0.161901431474746,False,300
individual_2016_full,individual_2016_full,126,0.126,2016,"{""2016"":0.00544054589264}",0.00544054589264,0.0010000000000000009,0.005465682800565,0.08131544779702576,2.25,0.2812027835509689,False,300
individual_2016_full,individual_2016_full,127,0.127,2016,"{""2016"":0.00549081970849}",0.00549081970849,0.0010000000000000009,0.005515941136165001,0.08057454448352727,2.25,0.5,False,300
individual_2016_full,individual_2016_full,128,0.128,2016,"{""2016"":0.005541062563840002}",0.005541062563840002,0.0010000000000000009,0.005566161982965001,0.07984755848008877,2.25,0.5,False,300
