mass_MeV,sigma_MeV,n_fit_bins,eps2_current,r_current,current_Ahat_window,conversion_window_per_eps2,template_window_fraction,lml_delta,log_cov_relative_load,count_cov_relative_load,prediction_hash_exact,log_mean_median_relative,gp_relative_sd_max,log_loading_count_cov_max_relative,eps2_gaussian_control,r_gaussian_control,Ahat_gaussian_control,sigma_A_gaussian_control,cls_gaussian_control,score_gaussian_control,min_lambda_gaussian_control,eps2_log_gp,r_log_gp,Ahat_log_gp,sigma_A_log_gp,cls_log_gp,score_log_gp,min_lambda_log_gp,eps2_fixed,r_fixed,Ahat_fixed,sigma_A_fixed,cls_fixed,score_fixed,min_lambda_fixed,gaussian_control_relative_to_release,dimuon_factor,eps2_current_dimuon,eps2_log_gp_dimuon,eps2_fixed_dimuon,eps2_gaussian_control_dimuon
229,6.036745875000001,44,6.825847289654411e-06,-0.4049744985713924,-752.7758870413381,384761739.6029437,0.9772274547758452,5.850579327670857e-07,1e-07,1e-07,True,1.805460068560194e-06,0.0019002429836621,2.0576849582547709e-07,6.82818616407282e-06,-0.4049763625566272,-750.8389452604052,1853.938419352941,0.0999999999783697,1.9002237539034186e-07,23248.561546109584,6.818543009106444e-06,-0.4057995353581676,-751.6340678159067,1852.3453393862155,0.0999999999802483,1.0714503462239124e-07,23248.549988324132,2.1726504883814976e-06,-2.2099930209487173,-2339.6652732785656,1057.8378891544803,0.1000000000000012,3.4946299437566e-08,23269.66243823709,0.0003426496842309,1.549382987764826,1.057585166767119e-05,1.0564534539652309e-05,3.366267705057233e-06,1.0579475479905592e-05
230,6.0747875,43,7.182229042242793e-06,-0.2897347931800486,-528.8496645077388,373964687.70095015,0.9730260426792982,-1.7401416698703542e-06,1e-07,1e-07,True,1.7409933570355918e-06,0.0018660090419818,2.0148329351540998e-07,7.182271348158897e-06,-0.2897460829419054,-526.5140384470529,1817.0893171045948,0.0999999999999709,1.8002231572111785e-07,22827.537700285033,7.169997355121818e-06,-0.2910162212702501,-528.1978516726308,1815.0951229787763,0.0999999999999622,1.1845083891515173e-07,22827.5297476237,2.1263924921275335e-06,-2.3360734742146803,-2435.6141203682578,1041.7278005903709,0.1000000000000065,4.4798171838777996e-08,22851.782008714545,5.890360200933031e-06,1.5614277592656258,1.1214531799961667e-05,1.1195432904148325e-05,3.3202082643019447e-06,1.1214597857593452e-05
231,6.113000875000001,44,7.459130476891241e-06,-0.232858104207556,-424.4932248467071,365857481.8269712,0.975506866357955,0.0,1e-07,1e-07,True,1.8429198505032216e-06,0.0019198549678037,2.0391246406031594e-07,7.459131628964069e-06,-0.2328716981187868,-421.0220415904179,1807.9030503604336,0.0999999999996526,1.462497483117886e-07,22007.64583232249,7.44184035068349e-06,-0.2352195537762486,-424.62071747100345,1805.278369130376,0.0999999999996459,1.862332976720893e-07,22007.637930699228,1.8825785667647784e-06,-2.8557844171882594,-2951.432858083055,1032.411821401287,0.0999999999927631,1.043121053978524e-07,22037.938742914972,1.5445135770342233e-07,1.572939021618529,1.173275739444626e-05,1.1705561080245379e-05,2.961181288927003e-06,1.1732759206586567e-05
232,6.1513860000000005,45,7.909910514444357e-06,-0.1158697424871773,-209.89870429134336,358013808.59736145,0.977742943686506,0.0,1e-07,1e-07,True,1.9544257787718067e-06,0.0019770825418724,2.0703095424674746e-07,7.909909567715483e-06,-0.1159013368102034,-208.2469579190135,1796.7339313362074,0.1000000000001191,1.931687916290059e-07,21216.55761236698,7.898798979453109e-06,-0.1166224972775678,-209.32227751391304,1794.90449339619,0.1000000000001019,1.0899683999809898e-07,21216.5511535194,2.4673463950027168e-06,-1.90069494894101,-1946.0192965548963,1023.1253624681754,0.1000000000000872,2.1274626837985977e-08,21237.17715983959,-1.196889487520281e-07,1.5839562598000563,1.2528952273812423e-05,1.2511352088407048e-05,3.908168767459655e-06,1.2528950774235297e-05
233,6.189942875000001,44,7.82647549017899e-06,-0.1637247104990542,-290.4204643589014,347946394.5070357,0.9736417555306716,-8.129054549499415e-07,1e-07,1e-07,True,1.8781793844624417e-06,0.001938133714712,2.0299250506415917e-07,7.827688340122641e-06,-0.1637312450628141,-287.9964698187233,1758.9203517667852,0.1000000000000137,1.4925499614015794e-07,20831.556397592325,7.812748709972364e-06,-0.1652513841549154,-290.2772495920502,1756.6278196335322,0.1000000000000275,1.413465153810023e-07,20831.560856615437,2.1970063821988837e-06,-2.358575172478049,-2378.378179135781,1007.5044235945652,0.1000000000000077,5.1864682659719115e-08,20859.22167544287,0.0001549675770624,1.5945144708897403,1.2479428425154274e-05,1.2457540875476085e-05,3.503158469053236e-06,1.2481362331940443e-05
234,6.228671500000001,45,8.245078286192522e-06,-0.0691265382802507,-121.74959314470408,340360511.675845,0.9759720872000196,-1.940964466484729e-06,1e-07,1e-07,True,2.001211223845445e-06,0.0020006065211548,2.0666841811611232e-07,8.24508210714961e-06,-0.0691279658500897,-120.97231610713644,1749.9605462579457,0.1000000000004762,1.6482455533761708e-07,20081.95319785849,8.237470415301496e-06,-0.0691009737509862,-120.83926566319198,1748.754897803047,0.1000000000004678,6.903432758775807e-08,20081.943777538447,3.1024132103988504e-06,-1.2486117934368597,-1247.3202205949108,998.4926005457312,0.0999999999995141,4.232865613573722e-09,20092.667176887546,4.634227783739675e-07,1.6046448598496124,1.3230422490996481e-05,1.3218214560076797e-05,4.978271411196049e-06,1.323042862227563e-05
235,6.267571875,45,8.374858789063952e-06,-0.0632433495229238,-109.78046942278246,331765122.25865155,0.9751405830793292,-8.091546987998299e-07,1e-07,1e-07,True,2.037538451959975e-06,0.0020186830001924,2.0720137164277826e-07,8.37485921825907e-06,-0.0632442659440294,-109.34334604384487,1728.8906797668135,0.1000000000005598,1.697858966753785e-07,19358.986941619332,8.368879787084756e-06,-0.0629387044733228,-108.75756131923762,1728.0102358861511,0.1000000000005409,5.4399337479082994e-08,19358.97743160797,3.4853289296427313e-06,-0.9415057331549436,-928.9797877832746,986.339458549909,0.1000000000209379,1.407480687554141e-09,19366.25070527716,5.12480424763595e-08,1.6143754007809903,1.3520166014079317e-05,1.3510513660362882e-05,5.626629287645564e-06,1.3520166706961357e-05
236,6.3066439999999995,46,8.537809593179385e-06,-0.0568022559344226,-97.87522243653632,324465179.50448424,0.9773532704767612,0.0,1e-07,1e-07,True,2.171331166422874e-06,0.0020839066792303,2.116798533849019e-07,8.537811662262405e-06,-0.0568035750367459,-97.68604301824276,1719.7034428887075,0.1000000000006559,1.8647651467418314e-07,18661.773709005138,8.53395592593714e-06,-0.0562427788437332,-96.69717982755512,1719.2983784150513,0.1000000000006539,4.0104046084010754e-08,18661.764776923166,4.095432830794186e-06,-0.5200911919856033,-508.3702585227524,977.2664512957356,0.1000000000004948,1.3640460982955458e-10,18663.154876351895,2.423435423448695e-07,1.6237312943290327,1.3863108621467995e-05,1.3856851301368831e-05,6.649882451183059e-06,1.3863111981102845e-05
237,6.345887874999999,45,8.954676362728871e-06,0.0435619587666235,73.01484073725065,315286945.11121535,0.9733012716274836,0.0,1e-07,1e-07,True,2.127311972577317e-06,0.0020626750763083,2.0932954171877205e-07,8.954675533761563e-06,0.0435640087161288,73.5585088371319,1688.5256937291213,0.100000000001024,1.926407193764135e-07,18322.01337771481,8.953896930089317e-06,0.0438613720828007,74.0989097744835,1689.3754508732306,0.1000000000010011,2.4872765624905924e-08,18322.01122191011,6.66356002888272e-06,0.7611562945496717,732.4382043082094,962.5582080281628,0.1000000000000114,6.41090236452868e-10,18304.622220142497,-9.257367594717181e-08,1.632735343945439,1.4620616591020218e-05,1.4619343983801392e-05,1.0879829975658907e-05,1.4620615237535993e-05
238,6.3853035,46,9.247316069589856e-06,0.0826162189399813,137.98654863823933,308540399.1688656,0.9756038325425946,-1.6111657714645844e-06,1e-07,1e-07,True,2.27868518987151e-06,0.0021348010615174,2.1478057608793194e-07,9.247313878223354e-06,0.0826179955639232,138.94608722419133,1681.8086123993182,0.1000000000004499,1.4725953789707094e-07,17661.368764869178,9.24685383196179e-06,0.0825453374246929,138.93432177444276,1683.1018303745725,0.1000000000004243,2.914635399697829e-08,17661.37566213635,7.924976668531264e-06,1.2153005586533907,1158.5451105019315,953.7596052023932,0.099999999991922,4.335497849616843e-09,17638.46768535398,-2.3697324558202837e-07,1.6414082680558688,1.517862105395069e-05,1.5177862333286174e-05,1.300812222787707e-05,1.5178617457023595e-05
239,6.424890874999999,46,9.295376091763116e-06,0.0567776239924277,93.93431456797484,300661374.290816,0.9747116214798484,0.0,1e-07,1e-07,True,2.3441024066261917e-06,0.0021652275418972,2.179690903094988e-07,9.295376758343436e-06,0.0567786104458516,94.44029529164013,1663.320651643109,0.1000000000007778,1.4897998079632657e-07,17025.110233672924,9.294639277113052e-06,0.0571031575286151,95.03073458843744,1664.17623204059,0.100000000000759,2.932551201872968e-08,17025.105340929615,6.836359748100416e-06,0.7605675334299341,716.1710029565518,941.9149728010048,0.1000000000000107,6.854413703294425e-10,17009.607111529105,7.171095739444412e-08,1.649768961087394,1.533522295782464e-05,1.5334007383884888e-05,1.1278414119243303e-05,1.5335224057528158e-05
240,6.46465,47,9.39925631575727e-06,0.0334432000800987,55.78539164602002,294020955.36543745,0.9769053493457972,-2.9358034225879237e-07,1e-07,1e-07,True,2.525553411514281e-06,0.0022474681758551,2.24596760179764e-07,9.397319011630304e-06,0.0337307921689105,55.94633109000682,1658.620676262118,0.1000000000012645,1.63100891681367e-07,16411.67587426614,9.396189696258651e-06,0.0343667304092323,57.018008188895706,1659.0938400834073,0.1000000000012121,3.1942914091587233e-08,16411.65927165583,6.160156491283495e-06,0.4425994343426448,412.8928292048064,933.0493504621996,0.0999999999999984,8.195005785083254e-11,16406.898895580718,-0.0002061124903806,1.6578347133148656,1.5582413399606394e-05,1.5577329451349055e-05,1.021252127070168e-05,1.557920166957446e-05
241,6.504580874999999,46,9.8274308062036e-06,0.1209547875983323,196.78003304999365,285609394.875596,0.9728935174783424,-1.5265177353285253e-06,1e-07,1e-07,True,2.493584891016809e-06,0.00223319860284,2.238787414122148e-07,9.827432524157524e-06,0.1209552574847879,197.27352996443307,1630.990507183296,0.1000000000001849,1.7757699133369442e-07,16112.049153836197,9.82698348335251e-06,0.1212868052050342,197.9348150565228,1631.9167909035025,0.1000000000001976,3.5467759840202007e-08,16112.039805134524,7.539255792563608e-06,0.9585894159803232,880.4512641183115,918.8487022109994,0.0999999999480066,1.8511747135185883e-09,16098.19310994875,1.7481211100900398e-07,1.6656213972624627,1.636877903092901e-05,1.636803396041675e-05,1.2557545767528913e-05,1.6368781892389826e-05
242,6.5446835,47,1.061907284956326e-05,0.2742892555062944,437.98906502670906,279310755.24574286,0.975173109016093,-1.6422582120867446e-06,1e-07,1e-07,True,2.7188765243657542e-06,0.0023319006070243,2.3131384508553333e-07,1.061907246312736e-05,0.269546915489943,439.4923706499532,1630.5465613036383,0.0999999999999899,6.235845217972269e-08,15529.35117099911,1.0618766819653769e-05,0.2688629208582334,438.8922637145687,1632.3088778388262,0.1000000000000109,4.972527034574625e-08,15529.357892843003,1.065600895807112e-05,1.9746535315223184,1796.2893744152018,910.4210629494744,0.0999999999996638,3.463690684268883e-08,15504.6289593243,-3.6390738200609014e-08,1.6731436267286663,1.7767234060014186e-05,1.776672202802153e-05,1.782903347456027e-05,1.7767233413451424e-05
243,6.584957875000001,48,1.1027616365747397e-05,0.3150073433390964,504.8466409122173,273011474.430159,0.9772441313685823,-1.4413931239687372e-06,1e-07,1e-07,True,2.9622979944576855e-06,0.0024340511013777,2.390777816515694e-07,1.102761830686065e-05,0.3103151398583003,505.80599089301154,1630.0442649958943,0.1000000000000011,7.476512475790288e-08,14968.827962784964,1.1027751874924543e-05,0.3101719462660189,506.0473305818618,1631.394400957304,0.0999999999999821,6.038296951338397e-08,14968.820753207694,1.0015910240295718e-05,1.7272290285875371,1556.2786164804093,901.6815406523752,0.099999999999325,2.114263597530197e-08,14951.430717900805,1.760229217939724e-07,1.680414893237497,1.8530970777911485e-05,1.8531198489550933e-05,1.6830884737122882e-05,1.8530974039787108e-05
244,6.625404,48,1.2213529597745256e-05,0.5310281858464124,857.1846143275205,265886120.64942867,0.9764018936556904,1.672716734901769e-06,1e-07,1e-07,True,3.13403054019723e-06,0.0025036115718616,2.4417750940995396e-07,1.221406789401742e-05,0.5310599009290008,860.1199429743468,1619.7459373909282,0.1000000000000002,1.0340486911175617e-07,14425.972146647844,1.2210457689857885e-05,0.5283745709315548,857.2583624342308,1622.2465668415614,0.0999999999999845,8.731812073392575e-08,14426.034541308469,1.436077579897558e-05,3.007937021284521,2675.612015879474,890.6575756527069,0.0999999999998356,1.9961039898763746e-07,14385.720742905292,4.4073768181274176e-05,1.6874476837491814,2.06096922301173e-05,2.060450854626807e-05,2.4233057858822642e-05,2.0610600576914935e-05
245,6.666021875000001,48,1.281708679087512e-05,0.6111093105138516,982.015198212074,259289277.2176336,0.9754644363475212,0.0,1e-07,1e-07,True,3.223450226075286e-06,0.0025390767698023,2.4584619704058904e-07,1.2817078495727907e-05,0.6111113260634802,983.2860809820396,1609.1478004761273,0.0999999999999935,1.20929636304723e-07,14162.572360408332,1.2816657872212348e-05,0.6101558795376691,982.9492947417256,1610.7397190228369,0.0999999999999881,1.0276658923835669e-07,14162.586584805009,1.2304011868035242e-05,2.3417852740905527,2057.638158894195,879.5496843072176,0.0999999999998157,7.643686633640456e-08,14136.015551022116,-6.471944326014167e-07,1.6942535827134084,2.1715395215388876e-05,2.171466851840778e-05,2.0846116189167005e-05,2.171538116130599e-05
246,6.7068115,48,1.3716612607058708e-05,0.7350994985122394,1178.2192466458923,252758606.33826464,0.9746830706786784,-1.313191660301527e-06,1e-07,1e-07,True,3.4258398917685895e-06,0.0026175735939848,2.487627491958587e-07,1.371661094796675e-05,0.7350997268111374,1179.0203654617433,1604.0520485490556,0.0999999999999831,1.582189226301267e-07,13650.22170681538,1.3716735960732464e-05,0.7345145017957911,1179.3474562533177,1605.3091659754314,0.1000000000000003,1.3459113823444113e-07,13650.223198772432,1.2318691134653666e-05,2.2983393924010476,1994.4401996905024,868.6448289325855,0.0999999999997767,7.304048743606019e-08,13628.75069909398,-1.209549329583837e-07,1.7008433609631814,2.332980948761968e-05,2.333001929289674e-05,2.0952164032131687e-05,2.3329806665764137e-05
247,6.747772875,49,1.5362962500998715e-05,0.9769865469571264,1569.2288366889188,246960742.30820203,0.9767420052226052,-1.1128722690045834e-06,1e-07,1e-07,True,3.777723398101784e-06,0.0027487198961029,2.5506482671729724e-07,1.5363699310916322e-05,0.9770156987787024,1571.7296906948518,1608.9132821579592,0.0999999999570352,1.985395265968748e-07,13154.889209805087,1.536159222368834e-05,0.9738712557502875,1569.6800159205295,1611.3619499937297,0.099999999959616,1.2249126690733192e-07,13154.931830412652,1.7486882425549703e-05,3.7425600946301,3215.1375843363626,860.4940084932106,0.099999999999859,3.774758283725532e-15,13118.143016994993,4.7960145548753275e-05,1.707227053486967,2.62280652034108e-05,2.622572582891575e-05,2.9854078758044244e-05,2.6229323105235417e-05
248,6.788906,49,1.6225393949797522e-05,1.0662190321883886,1709.9795367470208,240773540.9863538,0.9758452292474764,0.0,1e-07,1e-07,True,4.0079149126182045e-06,0.0028312269228783,2.556355829178605e-07,1.6225397640853958e-05,1.066219245097641,1711.150732739644,1605.1015769175726,0.0999999999782677,1.6945243896948625e-07,12679.369053118642,1.622576778331861e-05,1.0647912410179992,1711.1935325802165,1606.5699377230264,0.0999999999797237,1.5360122262997322e-07,12679.37811585916,1.5396469946591048e-05,3.0844211273158746,2617.071379831704,849.6495962752159,0.0999999999998652,2.3869795029440866e-15,12654.719117773791,2.274863986073683e-07,1.7134140277520253,2.7800817599385914e-05,2.7801458130984992e-05,2.6380527584351577e-05,2.780082392369379e-05
249,6.830210875000001,49,1.728090548144796e-05,1.1847630443853037,1891.630814090894,234508790.66272596,0.9749761297533626,-1.608968432265101e-06,1e-07,1e-07,True,4.1248570552543384e-06,0.0028722345177402,2.554902975871328e-07,1.7280907719085444e-05,1.184754170191136,1892.5198157745197,1597.6442614147988,0.0999999999905732,1.290037188184101e-07,12447.586880100092,1.728147917134751e-05,1.1838700549717722,1893.2764629114536,1598.6337634056042,0.0999999999912212,1.885628435616127e-07,12447.58398991826,1.4932874867386943e-05,2.8935381638651174,2424.936176499057,839.1486059946357,0.0999999999998627,1.2601031329495528e-14,12427.460518286483,1.2948612471141985e-07,1.7194130439605608,2.971301429625118e-05,2.9714000706147655e-05,2.567577983081594e-05,2.9713018143674255e-05
250,6.8716875,49,1.868743236757855e-05,1.3421413751210578,2138.421194459789,228462967.37003735,0.9741364329927328,0.0,1e-07,1e-07,True,4.375872428408201e-06,0.0029583380477989,2.545633988716182e-07,1.8679288874980785e-05,1.3425242513120326,2140.0293074907972,1594.3134200843142,0.0999999999964241,1.913739202663578e-07,11997.102346528956,1.868183681099253e-05,1.340600346644398,2140.436497926951,1595.911888271277,0.0999999999967152,7.32377980483534e-08,11997.098859468237,1.8360955762700412e-05,3.785426430346031,3131.9765085667236,828.8103825627323,0.09999999999986,1.504352198367087e-14,11974.214966091044,-0.0004357737562649,1.7252323083862526,3.2240162081329515e-05,3.223050844632391e-05,3.16769140946615e-05,3.222611266479675e-05
